genus species name,pbdb_taxon_id,checked,pbdb_taxon_name,pbdb_taxon_rank,species_taxon_id,species_taxon_name,genus_taxon_id,genus_taxon_name,family_taxon_id,family_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name
Dicarinella algeriana,,True,,,,,,,,,,,,,,,,,,
Dicarinella asymetrica,,True,,,,,,,,,,,,,,,,,,
Dicarinella canaliculata,,True,,,,,,,,,,,,,,,,,,
Dicarinella concavata,,True,,,,,,,,,,,,,,,,,,
Dicarinella hagni,,True,,,,,,,,,,,,,,,,,,
Eoglobigerina edita,,True,,,,,,,,,,,,,,,,,,
Eoglobigerina eobulloides,,True,,,,,,,,,,,,,,,,,,
Eoglobigerina spiralis,,True,,,,,,,,,,,,,,,,,,
Falsotruncana maslakovae,,True,,,,,,,,,,,,,,,,,,
"Fohsella ""praefohsi""",,True,,,,,,,,,,,,,,,,,,
Fohsella birnageae,,True,,,,,,,,,,,,,,,,,,
Fohsella fohsi,,True,,,,,,,,,,,,,,,,,,
Fohsella kugleri,,True,,,,,,,,,,,,,,,,,,
Fohsella lenguaensis,422389,True,Fohsella lenguaensis,species,422389,Fohsella lenguaensis,422385,Fohsella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Fohsella lobata,,True,,,,,,,,,,,,,,,,,,
Fohsella peripheroacuta,,True,,,,,,,,,,,,,,,,,,
Fohsella peripheroronda,422390,True,Fohsella peripheroronda,species,422390,Fohsella peripheroronda,422385,Fohsella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Fohsella praefohsi,422387,True,Fohsella praefohsi,species,422387,Fohsella praefohsi,422385,Fohsella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Fohsella robusta,,True,,,,,,,,,,,,,,,,,,
Gansserina gansseri,,True,,,,,,,,,,,,,,,,,,
Globanomalina australiformis,,True,,,,,,,,,,,,,,,,,,
Globanomalina chapmani,,True,,,,,,,,,,,,,,,,,,
Globanomalina compressa,,True,,,,,,,,,,,,,,,,,,
Globanomalina ehrenbergi,,True,,,,,,,,,,,,,,,,,,
Globanomalina imitata,,True,,,,,,,,,,,,,,,,,,
Globanomalina planocompressa,,True,,,,,,,,,,,,,,,,,,
Globanomalina pseudomenardii,428077,True,Globanomalina pseudomenardii,species,428077,Globanomalina pseudomenardii,1495,Globanomalina,112318,Hedbergellidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerinatella insueta,82223,True,Globigerinatella insueta,species,82223,Globigerinatella insueta,1499,Globigerinatella,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina decoraperta,422326,True,Globigerina decoraperta,species,422326,Globigerina decoraperta,1529,Globoturborotalita,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina nepenthes,422342,True,Globigerina nepenthes,species,422342,Globigerina nepenthes,1529,Globoturborotalita,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina aequilateralis,422299,True,Globigerina aequilateralis,species,422299,Globigerina aequilateralis,1501,Globigerinella,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina anguliofficinalis,82222,True,Globigerina anguliofficinalis,species,82222,Globigerina anguliofficinalis,1498,Globigerina,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina angulisuturalis,,True,,,,,,,,,,,,,,,,,,
Globigerina angustiumbilicata,,True,,,,,,,,,,,,,,,,,,
Globigerina apertura,82216,True,Globigerina apertura,species,82216,Globigerina apertura,1529,Globoturborotalita,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina braziere,,True,,,,,,,,,,,,,,,,,,
Globigerina calida,422301,True,Globigerina calida,species,422301,Globigerina calida,1501,Globigerinella,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina woodi,82220,True,Globigerina woodi,species,82220,Globigerina woodi,1529,Globoturborotalita,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina ciperoensis,,True,,,,,,,,,,,,,,,,,,
Globigerina conglomerata,422295,True,Globigerina conglomerata,species,422295,Globigerina conglomerata,1518,Globoquadrina,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina connecta,,True,,,,,,,,,,,,,,,,,,
Globigerina druryi,422323,True,Globigerina druryi,species,422323,Globigerina druryi,1529,Globoturborotalita,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina eamesi,,True,,,,,,,,,,,,,,,,,,
Globigerina euapertura,82217,True,Globigerina euapertura,species,82217,Globigerina euapertura,1498,Globigerina,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina glutinata,82225,True,Globigerina glutinata,species,82225,Globigerina glutinata,1503,Globigerinita,422373,Globigerinitidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina gnaucki,,True,,,,,,,,,,,,,,,,,,
Globigerina gortanii,,True,,,,,,,,,,,,,,,,,,
Globigerina labiacrassata,,True,,,,,,,,,,,,,,,,,,
Globigerina linaperta,,True,,,,,,,,,,,,,,,,,,
Globigerina officinalis,,True,,,,,,,,,,,,,,,,,,
Globigerina ouachitaensis,355105,True,Globigerina ouachitaensis,species,355105,Globigerina ouachitaensis,1498,Globigerina,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina praebulloides,82218,True,Globigerina praebulloides,species,82218,Globigerina praebulloides,1498,Globigerina,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina prasepis,,True,,,,,,,,,,,,,,,,,,
Globigerina pseudodruryi,,True,,,,,,,,,,,,,,,,,,
Globigerina quinqueloba,422371,True,Globigerina quinqueloba,species,422371,Globigerina quinqueloba,2740,Turborotalita,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina sellii,,True,,,,,,,,,,,,,,,,,,
Globigerina senni,,True,,,,,,,,,,,,,,,,,,
Globigerina tripartita,,True,,,,,,,,,,,,,,,,,,
Globigerina umbilicata,422298,True,Globigerina umbilicata,species,422298,Globigerina umbilicata,1498,Globigerina,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerina venezulana,,True,,,,,,,,,,,,,,,,,,
Globigerinatheka barri,,True,,,,,,,,,,,,,,,,,,
Globigerinatheka index,,True,,,,,,,,,,,,,,,,,,
Globigerinatheka korotkovi,,True,,,,,,,,,,,,,,,,,,
Globigerinatheka kugleri,,True,,,,,,,,,,,,,,,,,,
Globigerinatheka luterbacheri,,True,,,,,,,,,,,,,,,,,,
Globigerinatheka mexicana,,True,,,,,,,,,,,,,,,,,,
Globigerinatheka semiinvoluta,,True,,,,,,,,,,,,,,,,,,
Globigerinatheka subconglobata,,True,,,,,,,,,,,,,,,,,,
Globigerinatheka tropicalis,,True,,,,,,,,,,,,,,,,,,
Globigerinella aequilateralis,422300,True,Globigerinella aequilateralis,species,422300,Globigerinella aequilateralis,1501,Globigerinella,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerinella obesa,398746,True,Globigerinella obesa,species,398746,Globigerinella obesa,1501,Globigerinella,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerinella praesiphonifera,388415,True,Globigerinella praesiphonifera,species,388415,Globigerinella praesiphonifera,1501,Globigerinella,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerinella radians,,True,,,,,,,,,,,,,,,,,,
Globigerinelloides aptiensis,,True,,,,,,,,,,,,,,,,,,
Globigerinelloides asper,,True,,,,,,,,,,,,,,,,,,
Globigerinelloides bentonensis,,True,,,,,,,,,,,,,,,,,,
Globigerinelloides blowi,,True,,,,,,,,,,,,,,,,,,
Globigerinelloides bollii,,True,,,,,,,,,,,,,,,,,,
Globigerinelloides ehrenbergi,,True,,,,,,,,,,,,,,,,,,
Globigerinelloides impensus,,True,,,,,,,,,,,,,,,,,,
Globigerinelloides maridalensis,,True,,,,,,,,,,,,,,,,,,
Globigerinelloides paragottisi,,True,,,,,,,,,,,,,,,,,,
Globigerinelloides praevolutus,,True,,,,,,,,,,,,,,,,,,
Globigerinelloides prairiehillensis,,True,,,,,,,,,,,,,,,,,,
Globigerinelloides ultramicrus,,True,,,,,,,,,,,,,,,,,,
Globigerinita boweni,,True,,,,,,,,,,,,,,,,,,
Globigerinita iota,422383,True,Globigerinita iota,species,422383,Globigerinita iota,2652,Tenuitella,422373,Globigerinitidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerinita parkerae,,True,,,,,,,,,,,,,,,,,,
Globigerinita uvula,422378,True,Globigerinita uvula,species,422378,Globigerinita uvula,1503,Globigerinita,422373,Globigerinitidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerinoides altiapertura,,True,,,,,,,,,,,,,,,,,,
Globigerinoides altiaperturus,82227,True,Globigerinoides altiaperturus,species,82227,Globigerinoides altiaperturus,1504,Globigerinoides,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerinoides bisphericus,388411,True,Globigerinoides bisphericus,species,388411,Globigerinoides bisphericus,1504,Globigerinoides,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerinoides bollii,422307,True,Globigerinoides bollii,species,422307,Globigerinoides bollii,1504,Globigerinoides,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerinoides diminutus,,True,,,,,,,,,,,,,,,,,,
Globigerinoides elongatus,388400,True,Globigerinoides elongatus,species,388400,Globigerinoides elongatus,1504,Globigerinoides,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerinoides kennetti,,True,,,,,,,,,,,,,,,,,,
Globigerinoides mitra,422310,True,Globigerinoides mitra,species,422310,Globigerinoides mitra,1504,Globigerinoides,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerinoides parawoodi,,True,,,,,,,,,,,,,,,,,,
Globigerinoides primordius,,True,,,,,,,,,,,,,,,,,,
Globigerinoides quadrilobatus,,True,,,,,,,,,,,,,,,,,,
Globigerinoides seiglei,,True,,,,,,,,,,,,,,,,,,
Globigerinoides seigliei,,True,,,,,,,,,,,,,,,,,,
Globigerinoides sicanus,82228,True,Globigerinoides sicanus,species,82228,Globigerinoides sicanus,422361,Trilobatus,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerinoides tenellus,113300,True,Globigerinoides tenellus,species,113300,Globigerinoides tenellus,1504,Globigerinoides,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globigerinoidesella fistulosa,,True,,,,,,,,,,,,,,,,,,
Globigerinopsis obesa,,True,,,,,,,,,,,,,,,,,,
Globoconella conoidea,,True,,,,,,,,,,,,,,,,,,
Globoconella conomiozea,422392,True,Globoconella conomiozea,species,422392,Globoconella conomiozea,103797,Globoconella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globoconella miotumida,422401,True,Globoconella miotumida,species,422401,Globoconella miotumida,103797,Globoconella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globoconella miozea,422403,True,Globoconella miozea,species,422403,Globoconella miozea,103797,Globoconella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globoconella mons,,True,,,,,,,,,,,,,,,,,,
Globoconella pliozea,,True,,,,,,,,,,,,,,,,,,
Globoconella praescitula,422406,True,Globoconella praescitula,species,422406,Globoconella praescitula,103797,Globoconella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globoconella pseudospinosa,,True,,,,,,,,,,,,,,,,,,
Globoconella puncticulata,422407,True,Globoconella puncticulata,species,422407,Globoconella puncticulata,103797,Globoconella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globoconella puncticuloides,,True,,,,,,,,,,,,,,,,,,
Globoconella sphericomiozea,,True,,,,,,,,,,,,,,,,,,
Globoconella triangula,422409,True,Globoconella triangula,species,422409,Globoconella triangula,103797,Globoconella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globoconella zealandica,,True,,,,,,,,,,,,,,,,,,
Globoconusa daubjergensis,,True,,,,,,,,,,,,,,,,,,
Globoquadrina altispira,82231,True,Globoquadrina altispira,species,82231,Globoquadrina altispira,1518,Globoquadrina,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globoquadrina baroemoenensis,422288,True,Globoquadrina baroemoenensis,species,422288,Globoquadrina baroemoenensis,1264,Dentoglobigerina,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globoquadrina binaiensis,,True,,,,,,,,,,,,,,,,,,
Globoquadrina conglomerata,422312,True,Globoquadrina conglomerata,species,422312,Globoquadrina conglomerata,1518,Globoquadrina,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globoquadrina dehiscens,398748,True,Globoquadrina dehiscens,species,398748,Globoquadrina dehiscens,1518,Globoquadrina,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globoquadrina globularis,,True,,,,,,,,,,,,,,,,,,
Globoquadrina praedehiscens,,True,,,,,,,,,,,,,,,,,,
Globoquadrina rohri,,True,,,,,,,,,,,,,,,,,,
Globoquadrina sellii,,True,,,,,,,,,,,,,,,,,,
Globoquadrina tapuriensis,,True,,,,,,,,,,,,,,,,,,
Globoquadrina tripartita,,True,,,,,,,,,,,,,,,,,,
Globoquadrina venezuelana,422293,True,Globoquadrina venezuelana,species,422293,Globoquadrina venezuelana,1264,Dentoglobigerina,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia acrostoma,,True,,,,,,,,,,,,,,,,,,
Globorotalia anfracta,422381,True,Globorotalia anfracta,species,422381,Globorotalia anfracta,2652,Tenuitella,422373,Globigerinitidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia archeomenardii,,True,,,,,,,,,,,,,,,,,,
Globorotalia bermudezi,422425,True,Globorotalia (Hirsutella) bermudezi,species,422425,Globorotalia (Hirsutella) bermudezi,1521,Globorotalia,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia birnageae,422349,True,Globorotalia birnageae,species,422349,Globorotalia birnageae,2065,Paragloborotalia,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia crassula,422431,True,Globorotalia (Truncorotalia) crassula,species,422431,Globorotalia (Truncorotalia) crassula,1521,Globorotalia,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia challengeri,,True,,,,,,,,,,,,,,,,,,
Globorotalia cibaoensis,422427,True,Globorotalia (Hirsutella) cibaoensis,species,422427,Globorotalia (Hirsutella) cibaoensis,1521,Globorotalia,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia conica,422432,True,Globorotalia conica,species,422432,Globorotalia conica,1521,Globorotalia,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia conoidea,,True,,,,,,,,,,,,,,,,,,
Globorotalia conomiozea,422391,True,Globorotalia conomiozea,species,422391,Globorotalia conomiozea,103797,Globoconella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia continuosa,422353,True,Globorotalia continuosa,species,422353,Globorotalia continuosa,2065,Paragloborotalia,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia decoraperta,,True,,,,,,,,,,,,,,,,,,
Globorotalia excelsa,,True,,,,,,,,,,,,,,,,,,
Globorotalia exilis,,True,,,,,,,,,,,,,,,,,,
Globorotalia fimbriata,,True,,,,,,,,,,,,,,,,,,
Globorotalia fohsi,,True,,,,,,,,,,,,,,,,,,
Globorotalia hessi,,True,,,,,,,,,,,,,,,,,,
Globorotalia hirsuta,422434,True,Globorotalia (Hirsutella) hirsuta,species,422434,Globorotalia (Hirsutella) hirsuta,1521,Globorotalia,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia ichinosekiensis,,True,,,,,,,,,,,,,,,,,,
Globorotalia ikbei,,True,,,,,,,,,,,,,,,,,,
Globorotalia inflata,422399,True,Globorotalia inflata,species,422399,Globorotalia inflata,103797,Globoconella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia iwaiensis,,True,,,,,,,,,,,,,,,,,,
Globorotalia juanai,422436,True,Globorotalia (Hirsutella) juanai,species,422436,Globorotalia (Hirsutella) juanai,1521,Globorotalia,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia lenguaensis,422388,True,Globorotalia lenguaensis,species,422388,Globorotalia lenguaensis,422385,Fohsella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia mayeri,422356,True,Globorotalia mayeri,species,422356,Globorotalia mayeri,2065,Paragloborotalia,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia merotumida,82237,True,Globorotalia merotumida,species,82237,Globorotalia merotumida,1521,Globorotalia,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia miocenica,,True,,,,,,,,,,,,,,,,,,
Globorotalia miotumida,422393,True,Globorotalia miotumida,species,422393,Globorotalia miotumida,103797,Globoconella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia miozea,422402,True,Globorotalia miozea,species,422402,Globorotalia miozea,103797,Globoconella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia munda,,True,,,,,,,,,,,,,,,,,,
Globorotalia peripheroacuta,,True,,,,,,,,,,,,,,,,,,
Globorotalia pliozea,,True,,,,,,,,,,,,,,,,,,
Globorotalia praehumerosa,,True,,,,,,,,,,,,,,,,,,
Globorotalia praeinflata,,True,,,,,,,,,,,,,,,,,,
Globorotalia praemenardii,422451,True,Globorotalia (Menardella) praemenardii,species,422451,Globorotalia (Menardella) praemenardii,1521,Globorotalia,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia praescitula,,True,,,,,,,,,,,,,,,,,,
Globorotalia pseudomiocenica,422453,True,Globorotalia (Menardella) pseudomiocenica,species,422453,Globorotalia (Menardella) pseudomiocenica,1521,Globorotalia,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia puncticulata,,True,,,,,,,,,,,,,,,,,,
Globorotalia ronda,,True,,,,,,,,,,,,,,,,,,
Globorotalia scitula,422454,True,Globorotalia (Hirsutella) scitula,species,422454,Globorotalia (Hirsutella) scitula,1521,Globorotalia,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia semivera,,True,,,,,,,,,,,,,,,,,,
Globorotalia sphericomiozea,,True,,,,,,,,,,,,,,,,,,
Globorotalia theyeri,422456,True,Globorotalia (Hirsutella) theyeri,species,422456,Globorotalia (Hirsutella) theyeri,1521,Globorotalia,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia viola,,True,,,,,,,,,,,,,,,,,,
Globorotalia zealandica,,True,,,,,,,,,,,,,,,,,,
Globorotalia peripheroronda,82239,True,Globorotalia peripheroronda,species,82239,Globorotalia peripheroronda,422385,Fohsella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia praefohsi,422386,True,Globorotalia praefohsi,species,422386,Globorotalia praefohsi,422385,Fohsella,82192,Globorotaliidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotalia cibaoenisis,,True,,,,,,,,,,,,,,,,,,
Globorotalia praemargaritae,,True,,,,,,,,,,,,,,,,,,
Globorotalia cultrata,,True,,,,,,,,,,,,,,,,,,
Globorotalia crossaformis,,True,,,,,,,,,,,,,,,,,,
Globorotaloides eovariabilis,,True,,,,,,,,,,,,,,,,,,
Globorotaloides hexagonus,422319,True,Globorotaloides hexagonus,species,422319,Globorotaloides hexagonus,1523,Globorotaloides,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globorotaloides quadrocameratus,,True,,,,,,,,,,,,,,,,,,
Globorotaloides suteri,,True,,,,,,,,,,,,,,,,,,
Globorotaloides testarugosa,,True,,,,,,,,,,,,,,,,,,
Globorotaloides variabilis,422315,True,Globorotaloides variabilis,species,422315,Globorotaloides variabilis,1523,Globorotaloides,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globotruncana aegyptiaca,381112,True,Globotruncana aegyptiaca,species,381112,Globotruncana aegyptiaca,1526,Globotruncana,155904,Globotruncanidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globotruncana arca,,True,,,,,,,,,,,,,,,,,,
Globotruncana bulloides,,True,,,,,,,,,,,,,,,,,,
Globotruncana lapparenti,,True,,,,,,,,,,,,,,,,,,
Globotruncana linneiana,,True,,,,,,,,,,,,,,,,,,
Globotruncana morozovae,,True,,,,,,,,,,,,,,,,,,
Globotruncana neotricarinata,,True,,,,,,,,,,,,,,,,,,
Globotruncana orientalis,,True,,,,,,,,,,,,,,,,,,
Globotruncana ventricosa,,True,,,,,,,,,,,,,,,,,,
Globotruncanella havanensis,,True,,,,,,,,,,,,,,,,,,
Globotruncanella petaloidea,381106,True,Globotruncanella petaloidea,species,381106,Globotruncanella petaloidea,1527,Globotruncanella,155904,Globotruncanidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globotruncanita calcarata,,True,,,,,,,,,,,,,,,,,,
Globotruncanita elevata,,True,,,,,,,,,,,,,,,,,,
Globotruncanita stuarti,381089,True,Globotruncanita stuarti,species,381089,Globotruncanita stuarti,1528,Globotruncanita,155904,Globotruncanidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globotruncanita stuartiformis,,True,,,,,,,,,,,,,,,,,,
Globoturborotalita brazieri,,True,,,,,,,,,,,,,,,,,,
Globoturborotalita connecta,,True,,,,,,,,,,,,,,,,,,
Globoturborotalita decoraperta,422327,True,Globoturborotalita decoraperta,species,422327,Globoturborotalita decoraperta,1529,Globoturborotalita,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globoturborotalita druryi,422324,True,Globoturborotalita druryi,species,422324,Globoturborotalita druryi,1529,Globoturborotalita,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globoturborotalita nepenthes,422343,True,Globoturborotalita nepenthes,species,422343,Globoturborotalita nepenthes,1529,Globoturborotalita,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globoturborotalita obliquus,,True,,,,,,,,,,,,,,,,,,
Globoturborotalita rubescens,422321,True,Globoturborotalita rubescens,species,422321,Globoturborotalita rubescens,1529,Globoturborotalita,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Globoturborotalita tenella,,True,,,,,,,,,,,,,,,,,,
Gublerina rajagopalani,,True,,,,,,,,,,,,,,,,,,
Guembelitria cenomana,,True,,,,,,,,,,,,,,,,,,
Guembelitria cretacea,,True,,,,,,,,,,,,,,,,,,
Guembelitrioides nuttali,,True,,,,,,,,,,,,,,,,,,
Hantkenina alabamensis,355109,True,Hantkenina alabamensis,species,355109,Hantkenina alabamensis,1580,Hantkenina,,,288974,Foraminifera,212476,Rhizaria,,,,,,
Hantkenina compressa,,True,,,,,,,,,,,,,,,,,,
Hantkenina dumblei,355110,True,Hantkenina dumblei,species,355110,Hantkenina dumblei,1580,Hantkenina,,,288974,Foraminifera,212476,Rhizaria,,,,,,
Hantkenina mexicana,,True,,,,,,,,,,,,,,,,,,
Hastigerina pelagica,,True,,,,,,,,,,,,,,,,,,
Hastigerinoides subdigitata,,True,,,,,,,,,,,,,,,,,,
Hedbergella angolae,,True,,,,,,,,,,,,,,,,,,
Hedbergella delrioensis,,True,,,,,,,,,,,,,,,,,,
Hedbergella holmdelensis,377126,True,Hedbergella holmdelensis,species,377126,Hedbergella holmdelensis,1596,Hedbergella,112318,Hedbergellidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Hedbergella implicata,,True,,,,,,,,,,,,,,,,,,
Hedbergella monmouthensis,377125,True,Hedbergella monmouthensis,species,377125,Hedbergella monmouthensis,1596,Hedbergella,112318,Hedbergellidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Hedbergella planispira,,True,,,,,,,,,,,,,,,,,,
Hedbergella rischi,,True,,,,,,,,,,,,,,,,,,
Hedbergella simplex,,True,,,,,,,,,,,,,,,,,,
Hedbergella wondersi,,True,,,,,,,,,,,,,,,,,,
Helvetoglobotruncana helvetica,,True,,,,,,,,,,,,,,,,,,
Helvetoglobotruncana praehelvetica,,True,,,,,,,,,,,,,,,,,,
Heterohelix globulosa,381091,True,Heterohelix globulosa,species,381091,Heterohelix globulosa,1620,Heterohelix,155907,Heterohelicidae,288974,Foraminifera,212476,Rhizaria,,,,,,
Heterohelix labellosa,,True,,,,,,,,,,,,,,,,,,
Heterohelix navarroensis,377123,True,Heterohelix navarroensis,species,377123,Heterohelix navarroensis,1620,Heterohelix,155907,Heterohelicidae,288974,Foraminifera,212476,Rhizaria,,,,,,
