pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,genus species name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,species_taxon_id,species_taxon_name,tmp_genus_taxon_id,tmp_genus_taxon_name
995,Bolivina,genus,Bolivina striatula,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina subaenariensis,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina translucens,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
996,Bolivinella,genus,Bolivinella elegans,432449,Bolivinellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
997,Bolivinellina,genus,Bolivinellina translucens,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
998,Bolivinita,genus,Bolivinita elegantissima,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
998,Bolivinita,genus,Bolivinita pliozea,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
998,Bolivinita,genus,Bolivinita pohana,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
998,Bolivinita,genus,Bolivinita quadrilatera,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1000,Bolivinopsis,genus,Bolivinopsis compta,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
995,Bolivina,genus,Bolivina pseudoplicata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,202759,Bolivina pseudoplicata,995,Bolivina
1004,Borelis,genus,Borelis melo,98785,Alveolinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,,,,
1004,Borelis,genus,,98785,Alveolinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,,,,
1017,Brizalina,genus,Brizalina alata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1017,Brizalina,genus,Brizalina difformis,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1017,Brizalina,genus,Brizalina dilatata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1017,Brizalina,genus,Brizalina dilatata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1017,Brizalina,genus,Brizalina earlandi,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1017,Brizalina,genus,Brizalina pacifica,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1017,Brizalina,genus,Brizalina pusilla,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1017,Brizalina,genus,Brizalina semilineata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1017,Brizalina,genus,,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1017,Brizalina,genus,Brizalina spathulata,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1017,Brizalina,genus,Brizalina striatula,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1023,Buccella,genus,Buccella frigida,82203,Discorbidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1023,Buccella,genus,Buccella inusitata,82203,Discorbidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1023,Buccella,genus,,82203,Discorbidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1029,Bulbobaculites,genus,,154159,Ammobaculinidae,428780,Lituolida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
1029,Bulbobaculites,genus,Bulbobaculites problematicus,154159,Ammobaculinidae,428780,Lituolida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
1029,Bulbobaculites,genus,,154159,Ammobaculinidae,428780,Lituolida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina acanthia,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina aculeata,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina alazanensis,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina barbata,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina bortonica,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina alazanensis,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina costata,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina elongata,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,113291,Bulimina elongata,1032,Bulimina
1032,Bulimina,genus,Bulimina forticosta,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina gibba,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina glomarchallengeri,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina impendens,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina inflata,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina jarvisi,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina macilenta,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina marginata,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,113293,Bulimina marginata,1032,Bulimina
1032,Bulimina,genus,Bulimina mexicana,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina midwayensis,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina miolaevis,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina pupoides,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina pupula,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina rostrata,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina serratospina,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina striata,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina striata,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina subbortonica,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina thanetensis,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina translucens,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina triangularis,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina trihedra,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina trinitatensis,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina truncanella,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1032,Bulimina,genus,Bulimina tuxpamensis,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1033,Buliminella,genus,Buliminella browni,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1033,Buliminella,genus,Buliminella elegantissima,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1033,Buliminella,genus,Buliminella grata,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1033,Buliminella,genus,Buliminella parvula,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1033,Buliminella,genus,,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1033,Buliminella,genus,,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1033,Buliminella,genus,Buliminella tenuata,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1042,Calcarina,genus,Calcarina calcar,112346,Calcarinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1042,Calcarina,genus,,112346,Calcarinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1051,Cancris,genus,,241044,Bagginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1051,Cancris,genus,Cancris auricula,241044,Bagginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1051,Cancris,genus,Cancris auriculus,241044,Bagginidae,,,,,288974,Foraminifera,212476,Rhizaria,241417,Cancris auriculus,1051,Cancris
1051,Cancris,genus,Cancris inflatus,241044,Bagginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1051,Cancris,genus,Cancris oblonga,241044,Bagginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1051,Cancris,genus,,241044,Bagginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1051,Cancris,genus,,241044,Bagginidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina californica,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina carinata,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina crassa,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina cuneata,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina cushmani,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina delicata,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina japonica,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina laevigata,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina minuta,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina norvangi,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina subglobosa,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina sulcata,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina teretis,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina translucens,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1064,Cassidulina,genus,Cassidulina tumida,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1067,Cassidulinoides,genus,Cassidulinoides parkerianus,158932,Islandiellidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1067,Cassidulinoides,genus,Cassidulinoides porrectus,158932,Islandiellidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1067,Cassidulinoides,genus,,158932,Islandiellidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1067,Cassidulinoides,genus,,158932,Islandiellidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1067,Cassidulinoides,genus,Cassidulinoides tenuis,158932,Islandiellidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
424049,Caudammina,genus,,432447,Hormosinellidae,,,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
424049,Caudammina,genus,Caudammina ovula,432447,Hormosinellidae,,,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
1075,Ceratobulimina,genus,Ceratobulimina jonesiana,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1076,Ceratocancris,genus,,112260,Ceratobuliminidae,430090,Robertinida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
424052,Cerebrina,genus,Cerebrina lacunata,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
1085,Charltonina,genus,,,,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1093,Chilostomella,genus,Chilostomella oolina,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
1093,Chilostomella,genus,Chilostomella ovoidea,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
1093,Chilostomella,genus,,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
1093,Chilostomella,genus,,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,,
424078,Chilostomellina,genus,Chilostomellina fimbriata,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1103,Chrysalogonium,genus,Chrysalogonium calomorphum,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
1103,Chrysalogonium,genus,Chrysalogonium crassitestum,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
1103,Chrysalogonium,genus,Chrysalogonium equisetiformis,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
1103,Chrysalogonium,genus,Chrysalogonium intertenuatum,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
1103,Chrysalogonium,genus,,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
1103,Chrysalogonium,genus,,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
1103,Chrysalogonium,genus,Chrysalogonium tenuicostatum,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides bradyi,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides lobatulus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides collinsi,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides fletcheri,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides grossepunctatus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides ihungia,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides kullenbergi,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides lobatulus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides mckannai,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides molestus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides mundulus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides neoperforatus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides novozelandicus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides pachyderma,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides parki,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides perforatus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides praecinctus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides refulgens,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides robertsonianus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides robertsoninaus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides spiralis,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides subhaidingeri,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides temperatus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides vortex,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1107,Cibicides,genus,Cibicides wuellerstorfi,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1108,Cibicidina,genus,Cibicidina walli,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides laurisae,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides barnetti,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides bradyi,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides eocaenus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides havanensis,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides pachyderma,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides ungerianus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides wuellerstorfi,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides cicatricosus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides dohmi,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides eocaenus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides globulosus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides grimsdalei,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides guazumalensis,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides havanensis,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides hyphalus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides incrassatus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides kullenbergi,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides laurisae,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides lobatulus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides mckannai,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides micrus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides mundulus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides ornatus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides pachyderma,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides pachyderma,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides praemundulus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides pseudoungerianus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides refulgens,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides renzi,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides robertsonianus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides laurisae,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides subhaidingerii,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides subspiratus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides truncanus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1109,Cibicidoides,genus,Cibicidoides wuellerstorfi,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
1115,Citharina,genus,Citharina plumoides,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,,
