genus_taxon_name,pbdb_taxon_rank,pbdb_taxon_name,pbdb_taxon_id,checked,genus_taxon_id,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name
Stylacontarium,genus,Stylacontarium,85204,True,85204,4,Radiolaria,212476,Rhizaria,66368,Saturnalidae,66363,Entactinaria,,,,
Stylatractus,genus,Stylatractus,346,True,346,4,Radiolaria,212476,Rhizaria,84514,Stylosphaeridae,5,Spumellaria,,,,
Stylochlamydium,genus,Stylochlamydium,347,True,347,4,Radiolaria,212476,Rhizaria,65975,Spongodiscidae,5,Spumellaria,,,,
Stylosphaera,genus,Stylosphaera,350,True,350,4,Radiolaria,212476,Rhizaria,84514,Stylosphaeridae,5,Spumellaria,,,,
Stylotrochus,genus,Stylotrochus,165526,True,165526,4,Radiolaria,212476,Rhizaria,,,,,,,,
Tetrapyle,genus,Tetrapyle,360,True,360,4,Radiolaria,212476,Rhizaria,84792,Pyloniidae,5,Spumellaria,,,,
Thecosphaera,genus,Thecosphaera,367,True,367,4,Radiolaria,212476,Rhizaria,64926,Actinommidae,5,Spumellaria,,,,
Theocalyptra,genus,Theocalyptra,674,True,674,4,Radiolaria,212476,Rhizaria,85905,Theopiliidae,402,Nassellaria,,,,
Theocorys,genus,Theocorys,678,True,678,4,Radiolaria,212476,Rhizaria,66335,Eucyrtiidae,402,Nassellaria,,,,
Theocorythium,genus,Theocorythium,86224,True,86224,4,Radiolaria,212476,Rhizaria,86221,Pterocorythidae,402,Nassellaria,,,,
Theocotyle,genus,Theocotyle,679,True,679,4,Radiolaria,212476,Rhizaria,87065,Theocotylidae,402,Nassellaria,,,,
Theocotyle,subgenus,Theocotyle (Theocotylissa),152649,True,679,4,Radiolaria,212476,Rhizaria,87065,Theocotylidae,402,Nassellaria,,,,
Theocyrtis,genus,Theocyrtis,681,True,681,4,Radiolaria,212476,Rhizaria,86221,Pterocorythidae,402,Nassellaria,,,,
Tholospyris,genus,Tholospyris,684,True,684,4,Radiolaria,212476,Rhizaria,152336,Trissocyclidae,402,Nassellaria,,,,
Thyrsocyrtis,genus,Thyrsocyrtis,685,True,685,4,Radiolaria,212476,Rhizaria,87065,Theocotylidae,402,Nassellaria,,,,
Triceraspyris,genus,Triceraspyris,111598,True,111598,4,Radiolaria,212476,Rhizaria,85775,Acanthodesmiidae,402,Nassellaria,,,,
Trisolenia,genus,Trisolenia,383,True,383,4,Radiolaria,212476,Rhizaria,85052,Collosphaeridae,85051,Collodaria,,,,
Tristylospyris,genus,Tristylospyris,700,True,700,4,Radiolaria,212476,Rhizaria,152336,Trissocyclidae,402,Nassellaria,,,,
Trisulcus,genus,Trisulcus,85722,True,85722,4,Radiolaria,212476,Rhizaria,85714,Lophophaenidae,402,Nassellaria,,,,
Tympanomma,genus,Tympanomma,702,True,702,4,Radiolaria,212476,Rhizaria,85775,Acanthodesmiidae,402,Nassellaria,,,,
Valkyria,genus,Valkyria,432809,True,432809,4,Radiolaria,212476,Rhizaria,66335,Eucyrtiidae,402,Nassellaria,,,,
Velicucullus,genus,Velicucullus,705,True,705,4,Radiolaria,212476,Rhizaria,85890,Sethophormididae,402,Nassellaria,,,,
Zealithapium,genus,Zealithapium,84700,True,84700,4,Radiolaria,212476,Rhizaria,84699,Entapiidae,5,Spumellaria,,,,
Zygocircus,genus,Zygocircus,714,True,714,4,Radiolaria,212476,Rhizaria,85775,Acanthodesmiidae,402,Nassellaria,,,,
Distephanus,genus,Distephanus,82180,True,82180,,,,,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,28595,Life
Naviculopsis,genus,Naviculopsis,387254,True,387254,,,,,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,28595,Life
Astrorhiza,genus,Astrorhiza,912,True,912,288974,Foraminifera,212476,Rhizaria,147614,Astrorhizidae,,,,,,
Botellina,genus,Botellina,247314,True,247314,288974,Foraminifera,212476,Rhizaria,155937,Hippocrepinidae,,,,,,
Dyocibicides,genus,Dyocibicides,1312,True,1312,288974,Foraminifera,212476,Rhizaria,82208,Cibicididae,,,,,,
Haeuslerella,genus,Haeuslerella,1572,True,1572,288974,Foraminifera,212476,Rhizaria,82194,Textulariidae,,,,,,
Hormosinella,genus,Hormosinella,1644,True,1644,288974,Foraminifera,212476,Rhizaria,112270,Hormosinidae,,,,,,
Neugeborina,genus,Neugeborina,453521,True,453521,288974,Foraminifera,212476,Rhizaria,431678,Glandulonodosariidae,429322,Nodosariida,428875,Nodosariata,,
Pandaglandulina,genus,Pandaglandulina,2046,True,2046,288974,Foraminifera,212476,Rhizaria,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,,
Portatrochammina,genus,Portatrochammina,453523,True,453523,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Paratrochammina,genus,Paratrochammina,453524,True,453524,288974,Foraminifera,212476,Rhizaria,112265,Trochamminidae,,,,,,
Paratrochamminoides,genus,Paratrochamminoides,2081,True,2081,288974,Foraminifera,212476,Rhizaria,154152,Lituotubidae,,,,,,
Pygmaeoseistron,genus,Pygmaeoseistron,2330,True,2330,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Reticulophragmium,genus,Reticulophragmium,2406,True,2406,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Takayanagia,genus,Takayanagia,2643,True,2643,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Valvulammina,genus,Valvulammina,2768,True,2768,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Veleroninoides,genus,Veleroninoides,250220,True,250220,288974,Foraminifera,212476,Rhizaria,155899,Haplophragmoididae,,,,,,
Encyonema,genus,Encyonema,453099,True,453099,432613,Ochrophyta,,,71195,Diatomaceae,69589,Pennales,69587,Bacillariophyceae,28595,Life
Mediaria,genus,Mediaria,82164,True,82164,432613,Ochrophyta,,,,,,,,,28595,Life
Meridion,genus,Meridion,441556,True,441556,432613,Ochrophyta,,,387103,Fragilariaceae,427120,Fragilariales,69587,Bacillariophyceae,28595,Life
Opephora,genus,Opephora,441637,True,441637,432613,Ochrophyta,,,387103,Fragilariaceae,427120,Fragilariales,69587,Bacillariophyceae,28595,Life
Pyxidicula,genus,Pyxidicula,71269,True,71269,432613,Ochrophyta,,,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,28595,Life
Raphoneis,genus,Raphoneis,71221,True,71221,432613,Ochrophyta,,,,,69589,Pennales,69587,Bacillariophyceae,28595,Life
Stauroneis,genus,Stauroneis,442332,True,442332,432613,Ochrophyta,,,442333,Stauroneidaceae,431889,Naviculales,69587,Bacillariophyceae,28595,Life
Tetracyclus,genus,Tetracyclus,442339,True,442339,432613,Ochrophyta,,,442337,Tabellariaceae,442338,Tabellariales,69587,Bacillariophyceae,28595,Life
Tabellaria,genus,Tabellaria,442336,True,442336,432613,Ochrophyta,,,442337,Tabellariaceae,442338,Tabellariales,69587,Bacillariophyceae,28595,Life
Dubridinium,genus,Dubridinium,453092,True,453092,277918,Myzozoa,,,,,,,,,,
Gymnodinium,genus,Gymnodinium,340075,True,340075,,,,,,,,,321578,Dinophyceae,,
Pentapharsodinium,genus,Pentapharsodinium,453142,True,453142,,,,,,,277919,Peridiniales,321578,Dinophyceae,,
Polykrikos,genus,Polykrikos,445345,True,445345,,,,,445346,Polykrikaceae,,,321578,Dinophyceae,,
Quinquecuspis,genus,Quinquecuspis,453149,True,453149,,,,,277915,Peridiniaceae,277919,Peridiniales,321578,Dinophyceae,,
Trinovantedinium,genus,Trinovantedinium,453150,True,453150,,,,,277915,Peridiniaceae,277919,Peridiniales,321578,Dinophyceae,,
Votadinium,genus,Votadinium,445382,True,445382,,,,,277915,Peridiniaceae,277919,Peridiniales,321578,Dinophyceae,,
Ebriopsis,genus,Ebriopsis,450955,True,450955,,,,,450956,Ebriopsidaceae,450954,Ebriales,,,28595,Life
Bicolumnus,genus,Bicolumnus,453095,True,453095,87644,Haptophyta,,,419751,Coccolithaceae,418930,Coccolithales,418920,Coccolithophyceae,28595,Life
Pyrocyclus,genus,Pyrocyclus,453514,True,453514,87644,Haptophyta,,,,,,,,,28595,Life
Transversopontis,genus,Transversopontis,453515,True,453515,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Pseudocythere,genus,Pseudocythere,24505,True,24505,18891,Arthropoda,325038,Animalia,142870,Bythocytheridae,23837,Podocopida,22826,Ostracoda,,
Halodinium,genus,Halodinium,453189,True,453189,,,,,,,,,,,28595,Life
Clavigerinella,genus,Clavigerinella,1121,True,1121,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Ebria,genus,Ebria,450952,True,450952,,,,,450953,Ebriaceae,450954,Ebriales,,,28595,Life
Lonchosphaera,genus,Lonchosphaera,85178,True,85178,4,Radiolaria,212476,Rhizaria,66364,Centrocubidae,66363,Entactinaria,,,,
Poulpus,genus,Poulpus,614,True,614,4,Radiolaria,212476,Rhizaria,66048,Poulpidae,402,Nassellaria,,,,
Litharachnium,genus,Litharachnium,86161,True,86161,4,Radiolaria,212476,Rhizaria,66371,Acropyramididae,402,Nassellaria,,,,
Streblacantha,genus,Streblacantha,452867,True,452867,4,Radiolaria,212476,Rhizaria,,,5,Spumellaria,,,,
Verticillata,genus,Verticillata,452868,True,452868,4,Radiolaria,212476,Rhizaria,66457,Sethoperidae,402,Nassellaria,,,,
Cypassis,genus,Cypassis,84738,True,84738,4,Radiolaria,212476,Rhizaria,66750,Coccodiscidae,5,Spumellaria,,,,
Psammosphaera,genus,Psammosphaera,2232,True,2232,288974,Foraminifera,212476,Rhizaria,112311,Psammosphaeridae,,,,,,
Detonula,genus,Detonula,441489,True,441489,432613,Ochrophyta,,,433269,Skeletonemaceae,432628,Thalassiosirales,69587,Bacillariophyceae,28595,Life
Pleurosigma,genus,Pleurosigma,82167,True,82167,432613,Ochrophyta,,,,,,,,,28595,Life
Bitectatodinium,genus,Bitectatodinium,443688,True,443688,,,,,321603,Gonyaulacaceae,321606,Gonyaulacales,321578,Dinophyceae,,
Filisphaera,genus,Filisphaera,443788,True,443788,277918,Myzozoa,,,,,,,,,,
Crenalithus,genus,Crenalithus,453225,True,453225,87644,Haptophyta,,,453226,Gephyrocapsaceae,418931,Isochrysidales,418920,Coccolithophyceae,28595,Life
Cricolithus,genus,Cricolithus,87714,True,87714,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Henryhowella,genus,Henryhowella,24154,True,24154,18891,Arthropoda,325038,Animalia,82093,Trachyleberididae,23837,Podocopida,22826,Ostracoda,,
