Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color,Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links,Minor Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name
350-U1437D-64R-1-A,350,U1437,D,64,64-1,R,1,A,8.0,12.0,1017.88,1017.92,IV,,,,"clast-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"clast-supported, polymictic, evolved lapilli-tuff","clast-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,light green,,coarse sand [W22_2],6,pebble [W22_2],9,,planar,sharp,horizontal,,,,,,,,,,vitric [2014],,,,,,,,,pumice [2014],angular,scoria [2014],rounded,,,,,,,,,,,,,,,,,,,
350-U1437D-64R-1-A,350,U1437,D,64,64-1,R,1,A,12.0,15.0,1017.92,1017.95,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light green,,medium sand [W22_2],5,coarse sand [W22_2],6,,planar,sharp,,,,normally coarse-tail graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,feldspar,vitric matrix [2014],crystal matrix [2014],,,feldspar,,,,,
350-U1437D-64R-1-A,350,U1437,D,64,64-1,R,1,A,15.0,20.0,1017.95,1018.0,IV,,,,"clast-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"clast-supported, polymictic, evolved lapilli-tuff","clast-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,light green,,coarse sand [W22_2],6,pebble [W22_2],9,,planar,sharp,horizontal,,,,,,,,,,vitric [2014],,,,,,,,,pumice [2014],angular,scoria [2014],rounded,,,,,,,,,,,,,,,,,,,
350-U1437D-64R-1-A,350,U1437,D,64,64-1,R,1,A,20.0,22.0,1018.0,1018.02,IV,,,,evolved,tuff [2014],with lapilli-tuff [2014],evolved tuff,evolved tuff with lapilli-tuff,tuff with lapilli-tuff,,light green,,coarse sand [W22_2],6,pebble [W22_2],9,,planar,gradational,,,,normally coarse-tail graded,stratification,,,,,,vitric [2014],,,,,,,,,scoria [2014],sub-rounded,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437D-64R-1-A,350,U1437,D,64,64-1,R,1,A,22.0,146.0,1018.02,1019.26,IV,,,,"clast-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"clast-supported, polymictic, evolved lapilli-tuff","clast-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,light green,,coarse sand [W22_2],6,pebble [W22_2],9,,planar,sharp,horizontal,,,,,,,,,,vitric [2014],lithic [2014],,"volcanic, mafic [2014]",,,,,,pumice [2014],angular,scoria [2014],rounded,,,,,,,,,,,,,,,,,,,
350-U1437D-64R-2-A,350,U1437,D,64,64-2,R,2,A,0.0,51.0,1019.26,1019.77,IV,,,,"clast-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"clast-supported, polymictic, evolved lapilli-tuff","clast-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,gray,consolidated [2014],coarse sand [W22_2],6,,,,,not recovered,,,moderate [2014],,,,,,,,,,,"volcanic, evolved [2014]",sub-rounded,"volcanic, mafic [2014]",,,,,,,,,,,,,,,,pyrite,lithic matrix [2014],vitric matrix [2014],crystal matrix [2014],,pyrite,,,,,
350-U1437D-64R-2-A,350,U1437,D,64,64-2,R,2,A,51.0,128.0,1019.77,1020.54,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,not recovered,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-64R-3-A,350,U1437,D,64,64-3,R,3,A,0.0,83.0,1020.54,1021.37,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,not recovered,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-1-A,350,U1437,D,65,65-1,R,1,A,0.0,17.0,1022.0,1022.17,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,bioturbated,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-1-A,350,U1437,D,65,65-1,R,1,A,17.0,21.0,1022.17,1022.21,IV,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,dark gray,,silt [W22_1],2,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-65R-1-A,350,U1437,D,65,65-1,R,1,A,21.0,71.0,1022.21,1022.71,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,bioturbated,,,,,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-1-A,350,U1437,D,65,65-1,R,1,A,71.0,72.0,1022.71,1022.72,IV,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,dark gray,,silt [W22_1],2,,,,,bioturbated,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-65R-1-A,350,U1437,D,65,65-1,R,1,A,72.0,114.0,1022.72,1023.14,IV,,,,tuffaceous,mudstone [2014],with lapilli [2014],tuffaceous mudstone,tuffaceous mudstone with lapilli,mudstone with lapilli,,,,silt [W22_1],2,,,,,diffuse,,,,,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-1-A,350,U1437,D,65,65-1,R,1,A,114.0,118.0,1023.14,1023.18,IV,,,,evolved,lapilli-tuff [2014],with lapilli [2014],evolved lapilli-tuff,evolved lapilli-tuff with lapilli,lapilli-tuff with lapilli,,gray,,very fine sand [W22_2],3,,,,,diffuse,,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-1-A,350,U1437,D,65,65-1,R,1,A,118.0,137.0,1023.18,1023.37,IV,,,,evolved,lapilli-tuff [2014],,evolved lapilli-tuff,evolved lapilli-tuff,lapilli-tuff,,gray,,medium sand [W22_2],5,,,,,not recovered,,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-2-A,350,U1437,D,65,65-2,R,2,A,0.0,133.0,1023.37,1024.7,IV,,,,"clast-supported, polymictic, evolved [2014]",lapilli-tuff [2014],with lapilli [2014],"clast-supported, polymictic, evolved lapilli-tuff","clast-supported, polymictic, evolved lapilli-tuff with lapilli",lapilli-tuff with lapilli,,gray,,medium sand [W22_2],5,granule [W22_2],8,,planar,sharp,,,well [2014],normally graded,planar bedded,,,,,,vitric [2014],crystal [2014],lithic [2014],"igneous, evolved [2014]",angular,,,,,pumice [2014],angular,fiamme [2014],,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-65R-2-A,350,U1437,D,65,65-2,R,2,A,133.0,149.0,1024.7,1024.86,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,,,,,not recovered,,,poor [2014],normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437D-65R-3-A,350,U1437,D,65,65-3,R,3,A,0.0,5.0,1024.86,1024.91,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,medium sand [W22_2],5,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-3-A,350,U1437,D,65,65-3,R,3,A,5.0,12.0,1024.91,1024.98,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,not recovered,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-3-A,350,U1437,D,65,65-3,R,3,A,12.0,27.0,1024.98,1025.13,IV,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,gray,,silt [W22_1],2,,,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-65R-3-A,350,U1437,D,65,65-3,R,3,A,27.0,61.0,1025.13,1025.47,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,bioturbated,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-3-A,350,U1437,D,65,65-3,R,3,A,61.0,66.0,1025.47,1025.52,IV,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,dark gray,,silt [W22_1],2,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-65R-3-A,350,U1437,D,65,65-3,R,3,A,66.0,99.0,1025.52,1025.85,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,bioturbated,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-3-A,350,U1437,D,65,65-3,R,3,A,99.0,102.0,1025.85,1025.88,IV,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,dark gray,,silt [W22_1],2,,,,,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-65R-3-A,350,U1437,D,65,65-3,R,3,A,102.0,128.0,1025.88,1026.14,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,diffuse,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-3-A,350,U1437,D,65,65-3,R,3,A,128.0,129.0,1026.14,1026.15,IV,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,dark gray,,silt [W22_1],2,,,,,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-65R-3-A,350,U1437,D,65,65-3,R,3,A,129.0,138.0,1026.15,1026.24,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,not recovered,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-4-A,350,U1437,D,65,65-4,R,4,A,0.0,37.0,1026.24,1026.61,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,planar,gradational,,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-4-A,350,U1437,D,65,65-4,R,4,A,37.0,44.0,1026.61,1026.68,IV,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,dark green,,fine sand [W22_2],4,fine sand [W22_2],4,,planar,sharp,horizontal,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-65R-4-A,350,U1437,D,65,65-4,R,4,A,44.0,54.0,1026.68,1026.78,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,planar,gradational,horizontal,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-4-A,350,U1437,D,65,65-4,R,4,A,54.0,57.0,1026.78,1026.81,IV,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,dark green,,silt [W22_1],2,silt [W22_1],2,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437D-65R-4-A,350,U1437,D,65,65-4,R,4,A,57.0,69.0,1026.81,1026.93,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,silt [W22_1],2,,planar,sharp,horizontal,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-4-A,350,U1437,D,65,65-4,R,4,A,69.0,70.0,1026.93,1026.94,IV,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,dark green,,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,,,,,stratification,,,,,,vitric [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-65R-4-A,350,U1437,D,65,65-4,R,4,A,70.0,77.0,1026.94,1027.01,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-66R-1-A,350,U1437,D,66,66-1,R,1,A,0.0,45.0,1029.0,1029.45,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-66R-1-A,350,U1437,D,66,66-1,R,1,A,45.0,47.0,1029.45,1029.47,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-66R-1-A,350,U1437,D,66,66-1,R,1,A,47.0,91.0,1029.47,1029.91,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-66R-1-A,350,U1437,D,66,66-1,R,1,A,91.0,93.0,1029.91,1029.93,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,fine sand [W22_2],4,,,not recovered,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-66R-2-A,350,U1437,D,66,66-2,R,2,A,0.0,7.0,1029.93,1030.0,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,green,,silt [W22_1],2,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-66R-2-A,350,U1437,D,66,66-2,R,2,A,7.0,10.0,1030.0,1030.03,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,green,,medium sand [W22_2],5,medium sand [W22_2],5,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437D-66R-2-A,350,U1437,D,66,66-2,R,2,A,10.0,25.0,1030.03,1030.18,IV,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,green,,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437D-66R-2-A,350,U1437,D,66,66-2,R,2,A,25.0,151.0,1030.18,1031.44,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,green,,silt [W22_1],2,medium sand [W22_2],5,carser layers alternate wtih silt-size,,,,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437D-66R-3-A,350,U1437,D,66,66-3,R,3,A,0.0,25.0,1031.44,1031.69,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,consolidated [2014],medium sand [W22_2],5,coarse sand [W22_2],6,,,bioturbated,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-66R-3-A,350,U1437,D,66,66-3,R,3,A,25.0,27.0,1031.69,1031.71,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,consolidated [2014],very fine sand [W22_2],3,,,,,bioturbated,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-66R-3-A,350,U1437,D,66,66-3,R,3,A,27.0,33.0,1031.71,1031.77,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,consolidated [2014],medium sand [W22_2],5,coarse sand [W22_2],6,,,bioturbated,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-66R-3-A,350,U1437,D,66,66-3,R,3,A,33.0,34.0,1031.77,1031.78,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,consolidated [2014],very fine sand [W22_2],3,,,,irregular,sharp,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-66R-3-A,350,U1437,D,66,66-3,R,3,A,34.0,150.0,1031.78,1032.94,IV,,,,evolved,tuff [2014],with lapilli [2014],evolved tuff,evolved tuff with lapilli,tuff with lapilli,,gray,consolidated [2014],medium sand [W22_2],5,coarse sand [W22_2],6,,,,,,,,stratification,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-66R-4-A,350,U1437,D,66,66-4,R,4,A,0.0,62.0,1032.94,1033.56,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,coarse sand [W22_2],6,coarse sand [W22_2],6,,,not recovered,,,,normally graded,planar bedded,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-66R-4-A,350,U1437,D,66,66-4,R,4,A,62.0,92.0,1033.56,1033.86,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-66R-4-A,350,U1437,D,66,66-4,R,4,A,92.0,108.0,1033.86,1034.02,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,coarse sand [W22_2],6,,,not recovered,,,,normally coarse-tail graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-66R-4-A,350,U1437,D,66,66-4,R,4,A,108.0,117.0,1034.02,1034.11,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-67R-1-A,350,U1437,D,67,67-1,R,1,A,0.0,150.0,1038.7,1040.2,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,medium sand [W22_2],5,,,,,,well [2014],,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],lithic matrix [2014],,,,,,,
350-U1437D-67R-2-A,350,U1437,D,67,67-2,R,2,A,0.0,100.0,1040.2,1041.2,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,green,,medium sand [W22_2],5,coarse sand [W22_2],6,,,not recovered,,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-67R-2-A,350,U1437,D,67,67-2,R,2,A,100.0,115.0,1041.2,1041.35,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-67R-3-A,350,U1437,D,67,67-3,R,3,A,0.0,12.0,1041.35,1041.47,IV,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-67R-3-A,350,U1437,D,67,67-3,R,3,A,12.0,150.0,1041.47,1042.85,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,consolidated [2014],very fine sand [W22_2],3,fine sand [W22_2],4,,,,,,,,convolute bedded,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-67R-4-A,350,U1437,D,67,67-4,R,4,A,0.0,146.0,1042.85,1044.31,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,green,,fine sand [W22_2],4,medium sand [W22_2],5,dark green and light green layers,,,,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-67R-5-A,350,U1437,D,67,67-5,R,5,A,0.0,150.0,1044.31,1045.81,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,green,,fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,feldspar,vitric matrix [2014],crystal matrix [2014],,,feldspar,,,,,
350-U1437D-67R-6-A,350,U1437,D,67,67-6,R,6,A,0.0,120.0,1045.81,1047.01,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,green,,fine sand [W22_2],4,medium sand [W22_2],5,dark green and light green layers,planar,sharp,,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,"darker layers are crystal-rich, and light green layers are more enriched in altered glass. Glass is highly altered.",vitric matrix [2014],crystal matrix [2014],,,"darker layers are crystal-rich, and light green layers are more enriched in altered glass. Glass is highly altered.",,,,,
350-U1437D-67R-6-A,350,U1437,D,67,67-6,R,6,A,120.0,129.0,1047.01,1047.1,IV,,,,"clast-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"clast-supported, polymictic, evolved lapilli-tuff","clast-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,green,,coarse sand [W22_2],6,granule [W22_2],8,dark green and light green layers,planar,sharp,,,,,stratification,,,,,,vitric [2014],lithic [2014],,,,,,,,pumice [2014],sub-rounded,scoria [2014],sub-rounded,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-67R-6-A,350,U1437,D,67,67-6,R,6,A,129.0,139.0,1047.1,1047.2,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,green,,fine sand [W22_2],4,medium sand [W22_2],5,dark green and light green layers,planar,sharp,,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,"darker layers are crystal-rich, and light green layers are more enriched in altered glass. Glass is highly altered.",vitric matrix [2014],crystal matrix [2014],,,"darker layers are crystal-rich, and light green layers are more enriched in altered glass. Glass is highly altered.",,,,,
350-U1437D-67R-7-A,350,U1437,D,67,67-7,R,7,A,0.0,6.0,1047.2,1047.26,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,coarse sand [W22_2],6,,planar,gradational,horizontal,,well [2014],normally graded,planar bedded,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],lithic matrix [2014],vitric matrix [2014],,,,,,,
350-U1437D-67R-7-A,350,U1437,D,67,67-7,R,7,A,6.0,12.0,1047.26,1047.32,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,coarse sand [W22_2],6,,planar,gradational,horizontal,,well [2014],normally graded,planar bedded,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],lithic matrix [2014],vitric matrix [2014],,,,,,,
350-U1437D-67R-7-A,350,U1437,D,67,67-7,R,7,A,12.0,25.0,1047.32,1047.45,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,coarse sand [W22_2],6,,planar,gradational,horizontal,,well [2014],normally graded,planar bedded,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],lithic matrix [2014],vitric matrix [2014],,,,,,,
350-U1437D-67R-7-A,350,U1437,D,67,67-7,R,7,A,25.0,75.0,1047.45,1047.95,IV,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,coarse sand [W22_2],6,,planar,gradational,horizontal,,well [2014],normally graded,planar bedded,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],lithic matrix [2014],vitric matrix [2014],,,,,,,
