Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Sediment structures,MAJ lith color (simple),MAJ Lith. color,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],MAJ lithology comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN lith color (simple),MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,MIN lithology comment,Lith. abundance sum [%],Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure comment,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
355-U1456D-51R-CC-A,0,5,936.88,936.93,,,claystone,,claystone,,,dark green,GLEY 1 3/10Y (very dark greenish gray),100,clay,1,silt,2,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,51,R,CC,A
355-U1456D-52R-1-A,0,150,937.1,938.6,,,claystone,,claystone,,,dark green,GLEY 1 4/5G (dark greenish gray),95,clay,1,silt,2,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,gray,GLEY 1 4/5G (dark greenish gray),5,silt,2,very fine sand,3,,100,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,52,R,1,A
355-U1456D-52R-2-A,0,38,938.6,938.98,,,claystone,,claystone,,,dark green,GLEY 1 4/5G (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,planar,sharp,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,52,R,2,A
355-U1456D-52R-2-A,38,104,938.98,939.64,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark green,GLEY 1 5/5G (grayish green),95,clay,1,silt,2,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,gray,GLEY 1 4/5G (dark greenish gray),5,silt,2,very fine sand,3,,100,erosive,sharp,horizontal,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,52,R,2,A
355-U1456D-52R-2-A,104,150,939.64,940.1,,,claystone,with nannofossils,claystone with nannofossils,,,dark green,GLEY 1 4/5G (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,52,R,2,A
355-U1456D-52R-3-A,0,15,940.1,940.25,,,claystone,with nannofossils,claystone with nannofossils,,,dark green,GLEY 1 3/5G (very dark greenish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,planar,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,52,R,3,A
355-U1456D-52R-3-A,15,62,940.25,940.72,,,claystone,,claystone,,burrows,dark green,GLEY 1 4/5G (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,52,R,3,A
355-U1456D-52R-3-A,62,150,940.72,941.6,,nannofossil rich,claystone,,nannofossil rich claystone,,burrows,dark green,GLEY 1 4/5G (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,52,R,3,A
355-U1456D-52R-4-A,0,19,941.6,941.79,,,claystone,,claystone,,burrows,dark green,GLEY 1 3/5G (very dark greenish green),80,clay,1,silt,2,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,gray,GLEY 1 4/5G (dark greenish gray),20,silt,2,very fine sand,3,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,52,R,4,A
355-U1456D-52R-4-A,19,116,941.79,942.76,,nannofossil rich,claystone,,nannofossil rich claystone,,burrows,dark green,GLEY 1 4/5G (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,52,R,4,A
355-U1456D-52R-4-A,116,150,942.76,943.1,,,claystone,,claystone,,burrows,dark green,GLEY 1 4/5G (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,52,R,4,A
355-U1456D-52R-5-A,0,39,943.1,943.49,,,claystone,,claystone,,Zoophycos,dark green,GLEY 1 4/5G (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,52,R,5,A
355-U1456D-52R-5-A,39,65,943.49,943.75,,nannofossil rich,claystone,,nannofossil rich claystone,,Zoophycos,dark green,GLEY 1 3/5G (very dark greenish green),95,clay,1,silt,2,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,dark green,GLEY 1 3/5G (very dark greenish green),5,silt,2,very fine sand,3,,100,erosive,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,52,R,5,A
355-U1456D-52R-5-A,65,117,943.75,944.27,,,claystone,with nannofossils,claystone with nannofossils,,,dark green,GLEY 1 3/5G (very dark greenish green),,clay,1,silt,2,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,,,,,,,,,,gradational,gradational,sub-horizontal,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,52,R,5,A
355-U1456D-52R-5-A,117,137,944.27,944.47,,,claystone,,claystone,,burrows,gray,GLEY 1 4/5G (dark greenish gray),95,clay,1,silt,2,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,gray,GLEY 1 4/5G (dark greenish gray),5,silt,2,very fine sand,3,,100,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,52,R,5,A
355-U1456D-52R-5-A,137,153,944.47,944.63,,,claystone,with nannofossils,claystone with nannofossils,,,dark green,GLEY 1 3/5G (very dark greenish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,52,R,5,A
355-U1456D-52R-6-A,0,46,944.63,945.09,,,claystone,,claystone,,burrows,dark green,GLEY 1 3/5G (very dark greenish green),95,clay,1,silt,2,,silty,sandstone,with nannofossils,silty sandstone,silty sandstone with nannofossils,sandstone with nannofossils,gray,GLEY 1 4/5G (dark greenish gray),5,silt,2,very fine sand,3,,100,gradational,sharp,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,52,R,6,A
355-U1456D-52R-6-A,46,101,945.09,945.64,,,claystone,with nannofossils,claystone with nannofossils,,,dark green,GLEY 1 3/5G (very dark greenish green),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,52,R,6,A
355-U1456D-52R-7-A,0,60,945.64,946.24,,,claystone,with nannofossils,claystone with nannofossils,,,dark green,GLEY 1 3/5G (very dark greenish green),95,clay,1,silt,2,,silty,sandstone,,silty sandstone,silty sandstone,sandstone,gray,GLEY 1 4/5G (dark greenish gray),5,silt,2,very fine sand,3,,100,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,52,R,7,A
355-U1456D-53R-1-A,0,101,946.8,947.81,,,claystone,,claystone,,Chondrites,dark green,GLEY 1 3/5GY (very dark greenish gray),60,clay,1,clay,1,,silty,claystone,,silty claystone,silty claystone,claystone,dark green,GLEY 1 4/5GY (dark greenish gray),40,clay,1,silt,2,,100,gradational,gradational,horizontal,very thickly bedded,,,,,slight,2,pyrite,,,,,,355,U1456,D,53,R,1,A
355-U1456D-53R-1-A,101,118,947.81,947.98,,nannofossil rich,claystone,,claystone,,,dark green,GLEY 1 4/5GY (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,gradational,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,53,R,1,A
355-U1456D-53R-1-A,118,138,947.98,948.18,,,claystone,with silt,claystone with silt,,Planolites,dark green,GLEY 1 3/5GY (very dark greenish gray),60,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,dark green,GLEY 1 4/5GY (dark greenish gray),40,clay,1,silt,2,,100,gradational,sharp,horizontal,medium bedded,,,,,slight,2,pyrite,,,,,,355,U1456,D,53,R,1,A
355-U1456D-53R-1-A,138,150,948.18,948.3,,nannofossil rich,claystone,,claystone,,,dark green,GLEY 1 4/5GY (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,53,R,1,A
355-U1456D-53R-2-A,0,23,948.3,948.53,,,claystone,,claystone,,,dark green,GLEY 1 4/5GY (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,53,R,2,A
355-U1456D-53R-2-A,23,47,948.53,948.77,,,claystone,,claystone,,burrows,dark green,GLEY 1 3/5GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,bioturbated,bioturbated,horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,53,R,2,A
355-U1456D-53R-2-A,47,77,948.77,949.07,,,claystone,,claystone,,,dark green,GLEY 1 4/5GY (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,53,R,2,A
355-U1456D-53R-2-A,77,150,949.07,949.8,,,claystone,,claystone,,Planolites,dark green,GLEY 1 3/5GY (very dark greenish gray),60,clay,1,clay,1,,silty,claystone,,silty claystone,silty claystone,claystone,dark green,GLEY 1 4/5GY (dark greenish gray),40,clay,1,silt,2,,100,,,,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,53,R,2,A
355-U1456D-53R-3-A,0,58,949.8,950.38,,,claystone,,claystone,,Planolites,dark green,GLEY 1 3/5GY (very dark greenish gray),70,clay,1,clay,1,,silty,claystone,,silty claystone,silty claystone,claystone,,,30,clay,1,silt,2,,100,gradational,gradational,horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,53,R,3,A
355-U1456D-53R-3-A,58,94,950.38,950.74,,,claystone,,claystone,,,dark green,GLEY 1 4/5GY (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,53,R,3,A
355-U1456D-53R-3-A,94,150,950.74,951.3,,silty,claystone,,silty claystone,,Planolites,dark green,GLEY 1 3/10Y (very dark greenish gray),70,clay,1,silt,2,,,claystone,,claystone,claystone,claystone,dark green,GLEY 1 3/5GY (very dark greenish gray),30,clay,1,clay,1,,100,,,,thickly bedded,,,,,slight,2,pyrite,,,,,,355,U1456,D,53,R,3,A
355-U1456D-53R-4-A,0,24,951.3,951.54,,,claystone,,claystone,,Planolites,dark green,GLEY 1 3/5GY (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,53,R,4,A
355-U1456D-53R-4-A,24,104,951.54,952.34,,,claystone,,claystone,,burrows,dark green,GLEY 1 3/5GY (very dark greenish gray),80,clay,1,clay,1,,,claystone,with silt,claystone,claystone with silt,claystone with silt,light green,GLEY 1 5/5GY (greenish gray),20,clay,1,silt,2,,100,erosive,sharp,horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,53,R,4,A
355-U1456D-53R-4-A,104,150,952.34,952.8,,,claystone,,claystone,,,dark green,GLEY 1 3/5GY (very dark greenish gray),70,clay,1,clay,1,,,claystone,with silt,claystone,claystone with silt,claystone with silt,light green,GLEY 1 5/5GY (greenish gray),30,clay,1,silt,2,,100,,,,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,53,R,4,A
355-U1456D-53R-5-A,0,23,952.8,953.03,,,claystone,,claystone,,burrows,dark gray,GLEY 1 3/5GY (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,53,R,5,A
355-U1456D-53R-5-A,23,40,953.03,953.2,,,claystone,,claystone,,burrows,dark gray,GLEY 1 3/5GY (very dark greenish gray),70,clay,1,clay,1,,,claystone,with silt,claystone,claystone with silt,claystone with silt,light green,GLEY 1 5/5GY (greenish gray),30,clay,1,silt,2,,100,erosive,sharp,horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,53,R,5,A
355-U1456D-53R-5-A,40,95,953.2,953.75,,,claystone,,claystone,,burrows,dark gray,GLEY 1 2.5/10Y (greenish black),80,clay,1,clay,1,,,claystone,with silt,claystone,claystone with silt,claystone with silt,light green,GLEY 1 5/5GY (greenish gray),20,clay,1,silt,2,,100,gradational,gradational,horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,53,R,5,A
355-U1456D-53R-5-A,95,124,953.75,954.04,,,claystone,,claystone,,,dark gray,GLEY 1 3/5GY (very dark greenish gray),60,clay,1,clay,1,,,claystone,with silt,claystone,claystone with silt,claystone with silt,light green,GLEY 1 5/5GY (greenish gray),40,clay,1,silt,2,,100,gradational,bioturbated,horizontal,medium bedded,,,,,,,pyrite,,,,,,355,U1456,D,53,R,5,A
355-U1456D-53R-5-A,124,150,954.04,954.3,,,claystone,,claystone,,,dark gray,GLEY 1 4/5GY (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,53,R,5,A
355-U1456D-53R-6-A,0,20,954.3,954.5,,,claystone,,claystone,,,dark gray,GLEY 1 4/5GY (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,53,R,6,A
355-U1456D-53R-6-A,20,50,954.5,954.8,,,claystone,,claystone,,burrows,dark gray,GLEY 1 2.5/10Y (greenish black),80,clay,1,clay,1,,,claystone,with silt,claystone,claystone with silt,claystone with silt,light green,GLEY 1 5/5GY (greenish gray),20,clay,1,silt,2,,100,planar,sharp,horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,53,R,6,A
355-U1456D-53R-6-A,50,107,954.8,955.37,,silty,claystone,,silty claystone,,burrows,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,53,R,6,A
355-U1456D-53R-6-A,107,150,955.37,955.8,,,claystone,,claystone,,,dark gray,GLEY 1 3/5GY (very dark greenish gray),70,clay,1,clay,1,,silty,claystone,,silty claystone,silty claystone,claystone,dark gray,GLEY 1 3/10Y (very dark greenish gray),30,clay,1,silt,2,,100,,,,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,53,R,6,A
355-U1456D-53R-7-A,0,17,955.8,955.97,,silty,claystone,,silty claystone,,Planolites,dark gray,GLEY 1 3/10Y (very dark greenish gray),60,clay,1,silt,2,,,claystone,,claystone,claystone,claystone,dark gray,GLEY 1 3/5GY (very dark greenish gray),40,clay,1,clay,1,,100,planar,sharp,horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,53,R,7,A
355-U1456D-53R-7-A,17,71,955.97,956.51,,,claystone,,claystone,,Planolites,dark gray,GLEY 1 2.5/10Y (greenish black),80,clay,1,clay,1,,silty,claystone,,silty claystone,silty claystone,claystone,dark gray,GLEY 1 3/10Y (very dark greenish gray),20,clay,1,silt,2,,100,,,,thickly bedded,,,,,slight,2,pyrite,,,,,,355,U1456,D,53,R,7,A
355-U1456D-53R-CC-A,0,21,956.51,956.72,,,claystone,,claystone,,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,53,R,CC,A
355-U1456D-54R-1-A,0,150,956.5,958,,,claystone,with nannofossils,claystone with nannofossils,,burrows,dark gray,GLEY 1 2.5/10Y (greenish black),90,clay,1,clay,1,,,claystone,with silt,claystone,claystone with silt,claystone with silt,grayish green,GLEY 1 4/5G (greenish gray),10,clay,1,silt,2,,100,,,,very thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,54,R,1,A
355-U1456D-54R-2-A,0,82,958,958.82,,,claystone,with nannofossils,claystone with nannofossils,,burrows,dark gray,GLEY 1 2.5/10Y (greenish black),90,clay,1,clay,1,,,claystone,with silt,claystone,claystone with silt,claystone with silt,grayish green,GLEY 1 4/5G (greenish gray),10,clay,1,silt,2,,100,gradational,sharp,horizontal,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,54,R,2,A
355-U1456D-54R-2-A,82,127,958.82,959.27,,silty,claystone,with nannofossils,silty claystone with nannofossils,,Chondrites,brown,10YR 4/3 (brown),90,clay,1,silt,2,,,claystone,with silt,claystone,claystone,claystone,dark green,GLEY 1 2.5/10Y (greenish black),10,clay,1,clay,1,,100,gradational,sharp,horizontal,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,54,R,2,A
355-U1456D-54R-2-A,127,150,959.27,959.5,,,claystone,,claystone,,Planolites,dark gray,GLEY 1 2.5/10Y (greenish black),60,clay,1,clay,1,,,claystone,with silt,claystone,claystone with silt,claystone with silt,grayish green,GLEY 1 4/5G (greenish gray),40,clay,1,silt,2,,100,,,,medium bedded,,,,,,,pyrite,,,,,,355,U1456,D,54,R,2,A
355-U1456D-54R-3-A,0,125,959.5,960.75,,,claystone,,claystone,,Chondrites,dark gray,GLEY 1 2.5/10Y (greenish black),90,clay,1,clay,1,,,claystone,with silt,claystone,claystone with silt,claystone with silt,grayish green,GLEY 1 4/5G (greenish gray),10,clay,1,silt,2,,100,gradational,sharp,horizontal,very thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,54,R,3,A
355-U1456D-54R-3-A,125,152,960.75,961.02,,silty,claystone,with silt,silty claystone,,,brown,10YR 5/3 (brown),80,silt,2,silt,2,,,claystone,,claystone,claystone,claystone,dark green,GLEY 1 2.5/10Y (greenish black),20,clay,1,silt,2,,100,,,,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,54,R,3,A
355-U1456D-54R-4-A,0,85,961.02,961.87,,,claystone,,claystone,,Planolites,dark gray,GLEY 1 2.5/10Y (greenish black),80,clay,1,clay,1,,,claystone,with silt,claystone,claystone with silt,claystone with silt,grayish green,GLEY 1 4/5G (greenish gray),20,clay,1,silt,2,,100,,,,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,54,R,4,A
355-U1456D-54R-CC-A,0,10,961.87,961.97,,,claystone,,claystone,,,dark gray,GLEY 1 2.5/10Y (greenish black),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,pyrite,,,,,,355,U1456,D,54,R,CC,A
355-U1456D-54R-CC-A,15,25,962.02,962.12,,,claystone,,claystone,,,dark gray,GLEY 1 2.5/10Y (greenish black),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,pyrite,,,,,,355,U1456,D,54,R,CC,A
355-U1456D-55R-CC-A,0,11,966.2,966.31,,,claystone,,claystone,,,dark gray,GLEY 1 2.5/10Y (greenish black),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,55,R,CC,A
355-U1456D-56R-1-A,0,31,972.2,972.51,,,claystone,,claystone,,,dark green,GLEY 1 3/5GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,irregular,sharp,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,56,R,1,A
355-U1456D-56R-1-A,31,38,972.51,972.58,,,calcarenite,,calcarenite,,,light green,GLEY 1 7/10Y (light greenish grey),,very fine sand,3,fine sand,4,,,,,,,,,,,,,,,,,,,,thinly bedded,,,,,,,,,,,,,355,U1456,D,56,R,1,A
355-U1456D-56R-2-A,0,150,972.58,974.08,,,calcarenite,,calcarenite,,lens or pod,light green,GLEY 1 7/10Y (light greenish grey),,very fine sand,3,fine sand,4,,,,,,,,,,,,,,,,,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,56,R,2,A
355-U1456D-56R-3-A,0,147,974.08,975.55,,,calcarenite,,calcarenite,,lens or pod,light green,GLEY 1 7/10Y (light greenish grey),,very fine sand,3,fine sand,4,,,,,,,,,,,,,,,,,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,56,R,3,A
355-U1456D-56R-4-A,0,144,975.55,976.99,,,calcarenite,,calcarenite,,lens or pod,light green,GLEY 1 7/10Y (light greenish grey),,very fine sand,3,fine sand,4,,,,,,,,,,,,,,,,,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,56,R,4,A
355-U1456D-56R-5-A,0,130,976.99,978.29,,,calcarenite,,calcarenite,,lens or pod,light green,GLEY 1 7/10Y (light greenish grey),,very fine sand,3,fine sand,4,,,,,,,,,,,,,,,,,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,56,R,5,A
355-U1456D-56R-6-A,0,49,978.29,978.78,,,calcarenite,,calcarenite,,lens or pod,light green,GLEY 1 7/10Y (light greenish grey),,very fine sand,3,fine sand,4,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,56,R,6,A
355-U1456D-57R-1-A,0,140,978.2,979.6,,,calcarenite,,calcarenite,,lens or pod,light gray,GLEY 1 7/10Y (light greenish grey),,very fine sand,3,fine sand,4,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,57,R,1,A
355-U1456D-57R-2-A,0,151,979.6,981.11,,,calcarenite,,calcarenite,,lens or pod,light gray,GLEY 1 7/10Y (light greenish grey),,very fine sand,3,fine sand,4,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,57,R,2,A
355-U1456D-57R-3-A,0,60,981.11,981.71,,,calcarenite,,calcarenite,,lens or pod,light gray,GLEY 1 7/10Y (light greenish grey),,very fine sand,3,fine sand,4,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,57,R,3,A
355-U1456D-57R-3-A,60,125,981.71,982.36,,,calcarenite,with clast,calcarenite with clast,,,light gray,GLEY 1 7/10Y (light greenish grey),,fine sand,4,granule,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,57,R,3,A
355-U1456D-57R-4-A,0,128,982.36,983.64,,,calcarenite,with clast,calcarenite with clast,,,light gray,GLEY 1 7/10Y (light greenish grey),,fine sand,4,granule,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,57,R,4,A
355-U1456D-57R-5-A,0,30,983.64,983.94,,,calcarenite,with clast,calcarenite with clast,,,light gray,GLEY 1 7/10Y (light greenish grey),,fine sand,4,granule,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,57,R,5,A
355-U1456D-57R-5-A,30,131,983.94,984.95,,,conglomerate,,conglomerate,,,light gray,GLEY 1 7/10Y (light greenish grey),,granule,8,pebble,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,57,R,5,A
355-U1456D-57R-6-A,0,90,984.95,985.85,,,conglomerate,,conglomerate,,,light gray,GLEY 1 7/10Y (light greenish grey),,granule,8,pebble,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,57,R,6,A
355-U1456D-57R-7-A,0,50,985.85,986.35,,,conglomerate,,conglomerate,,,light gray,GLEY 1 7/10Y (light greenish grey),,granule,8,pebble,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,57,R,7,A
355-U1456D-57R-7-A,50,70,986.35,986.55,,,conglomerate,,conglomerate,,,light gray,GLEY 1 7/10Y (light greenish grey),50,pebble,9,pebble,9,,,claystone,,claystone,claystone,claystone,dark gray,10YR 4/2 (dark grayish brown),50,clay,1,clay,1,,100,,,,,,,,,,,,,,,,,355,U1456,D,57,R,7,A
355-U1456D-57R-7-A,70,87,986.55,986.72,,,claystone,,claystone,,parallel lamination,dark gray,10YR 4/2 (dark grayish brown),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,57,R,7,A
355-U1456D-57R-CC-A,0,7,986.72,986.79,,,claystone,,claystone,,,dark gray,10YR 4/2 (dark grayish brown),60,clay,1,clay,1,,,conglomerate,,conglomerate,conglomerate,conglomerate,light gray,GLEY 1 7/10Y (light greenish grey),40,pebble,9,pebble,9,,100,,,,,,,,,,,,,,,,,355,U1456,D,57,R,CC,A
355-U1456D-58R-1-A,0,32,987.4,987.72,,,conglomerate,,conglomerate,,parallel lamination,dark gray,10YR 4/1 (dark gray),,granule,8,pebble,9,,,,,,,,,,,,,,,,,irregular,sharp,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,58,R,1,A
355-U1456D-58R-1-A,32,50,987.72,987.9,,,calcilutite,,calcilutite,,,light green,GLEY 1 5/5GY (greenish gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,irregular,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,58,R,1,A
355-U1456D-58R-1-A,50,64,987.9,988.04,,,conglomerate,,conglomerate,,,light gray,GLEY 1 7/10Y (light greenish grey),,granule,8,pebble,9,,,,,,,,,,,,,,,,,irregular,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,58,R,1,A
355-U1456D-58R-1-A,64,133,988.04,988.73,,,breccia,,breccia,,,gray,GLEY 1 5/10Y (greenish gray),,granule,8,pebble,9,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,58,R,1,A
355-U1456D-58R-2-A,0,31,988.73,989.04,,,conglomerate,,conglomerate,,,dark gray,10YR 4/1 (dark gray),,granule,8,pebble,9,,,,,,,,,,,,,,,,,irregular,scoured,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,58,R,2,A
355-U1456D-58R-2-A,31,53,989.04,989.26,,nannofossil rich,siltstone,,nannofossil rich siltstone,,,brown,10YR 6/4 (light yellowish brown),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,irregular,sharp,inclined,medium bedded,,,,,,,,,,,,,355,U1456,D,58,R,2,A
355-U1456D-58R-2-A,53,69,989.26,989.42,,,conglomerate,,conglomerate,,,dark gray,10YR 4/1 (dark gray),,granule,8,pebble,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,58,R,2,A
355-U1456D-58R-2-A,69,88,989.42,989.61,,nannofossil rich,siltstone,,nannofossil rich siltstone,,,brown,10YR 5/4 (yellowish brown),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,irregular,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,58,R,2,A
355-U1456D-58R-2-A,88,103,989.61,989.76,,,conglomerate,,conglomerate,,,light gray,GLEY 1 7/10Y (light greenish grey),,granule,8,pebble,9,,,,,,,,,,,,,,,,,irregular,sharp,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,58,R,2,A
355-U1456D-58R-2-A,103,111,989.76,989.84,,,breccia,,breccia,,,gray,GLEY 1 5/10Y (greenish gray),,granule,8,pebble,9,,,,,,,,,,,,,,,,,,,,thinly bedded,,,,,,,,,,,,,355,U1456,D,58,R,2,A
