Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],Total LITH abundance [%],LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 3 igneous - massive [%],LITH 1 Matrix 4 igneous - vesicular [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Shore File Links,File Data
349-U1433B-53R-5-A,34,56,685.46,685.68,nannofossil rich,claystone [Leg339],,nannofossil rich  claystone ,nannofossil rich claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-53R-5-A,56,86,685.68,685.98,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-53R-6-A,0,5,685.98,686.03,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-53R-6-A,5,114,686.03,687.12,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 7/10Y (light grrenish grey),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,horizontal,thick bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-53R-CC-A,0,12,687.12,687.24,foraminifer rich,nannofossil chalk [Leg339],,foraminifer rich  nannofossil chalk ,foraminifer rich nannofossil chalk ,100,GLEY 1 7/10Y (light grrenish grey),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,moderate [BP01],,,,,,,,,,100,,,,,horizontal,medium bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-1-A,0,18,688.8,688.98,nannofossil rich,claystone [Leg339],,nannofossil rich  claystone ,nannofossil rich claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-1-A,18,86,688.98,689.66,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 7/10Y (light grrenish grey),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,thick bed [B01],lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-1-A,86,94,689.66,689.74,calcareous rich,claystone [Leg339],,calcareous rich  claystone ,calcareous rich claystone ,100,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,medium bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-1-A,94,150,689.74,690.3,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-2-A,0,68,690.3,690.98,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-2-A,68,95,690.98,691.25,,foraminiferal chalk [Leg339],,foraminiferal chalk ,foraminiferal chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderate [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-2-A,95,99,691.25,691.29,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,thin bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-2-A,99,128,691.29,691.58,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,very thin bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-2-A,128,150,691.58,691.8,nannofossil rich,claystone [Leg339],,nannofossil rich  claystone ,nannofossil rich claystone ,100,GLEY 1 4/5GY (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,,medium bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-3-A,0,30,691.8,692.1,nannofossil rich,claystone [Leg339],,nannofossil rich  claystone ,nannofossil rich claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-3-A,30,60,692.1,692.4,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/5GY (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-3-A,60,130,692.4,693.1,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,thick bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-4-A,0,150,693.15,694.65,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],graded bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-5-A,0,43,694.65,695.08,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-5-A,43,84,695.08,695.49,,foraminiferal chalk [Leg339],,foraminiferal chalk ,foraminiferal chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderate [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-5-A,84,131,695.49,695.96,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-6-A,0,34,695.96,696.3,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-6-A,34,43,696.3,696.39,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-6-A,43,151,696.39,697.47,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-CC-A,0,21,697.47,697.68,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],parallel lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-54R-CC-A,21,25,697.68,697.72,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-1-A,0,14,698.5,698.64,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,,,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-1-A,14,114,698.64,699.64,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-2-A,0,87,699.64,700.51,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-2-A,87,122,700.51,700.86,,foraminiferal chalk [Leg339],,foraminiferal chalk ,foraminiferal chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderate [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-3-A,0,3,700.86,700.89,nannofossil rich,claystone [Leg339],,nannofossil rich  claystone ,nannofossil rich claystone ,100,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,very thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-3-A,3,79,700.89,701.65,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,thick bed [B01],parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-3-A,79,131,701.65,702.17,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,erosive,inclined,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-3-A,131,150,702.17,702.36,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,,medium bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-4-A,0,11,702.36,702.47,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-4-A,11,25,702.47,702.61,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-4-A,25,90,702.61,703.26,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-4-A,90,113,703.26,703.49,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/5G (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-4-A,113,143,703.49,703.79,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,,medium bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-5-A,0,24,703.79,704.03,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-5-A,24,35,704.03,704.14,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-5-A,35,61,704.14,704.4,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,erosive,inclined,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-5-A,61,150,704.4,705.29,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-6-A,0,150,705.29,706.79,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-7-A,0,34,706.79,707.13,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-55R-7-A,34,86,707.13,707.65,,foraminiferal chalk [Leg339],,foraminiferal chalk ,foraminiferal chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderate [BP01],,,,,,,,,,100,,,,,,thick bed [B01],parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-56R-1-A,0,8,708.2,708.28,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/5G (dark greenish gray),Lithified [B84],Clay [W22_1],1,Silt [W22_1],2,Moderate [BP01],,,,,,,,,,100,,,,Planar,Horizontal,,,Heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-56R-1-A,8,13,708.28,708.33,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),Lithified [B84],Clay [W22_1],1,Silt [W22_1],2,Moderate [BP01],,,,,,,,,,100,,,faint lamination,Gradational,Horizontal,thin bed [B01],,Heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-56R-1-A,13,23,708.33,708.43,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 4/10GY (dark greenish gray),Lithified [B84],silt [W22_1],2,fine sand [W22_2],4,Moderate [BP01],,,,,,,,,,100,,,,erosive,Horizontal,thin bed [B01],lamination,Heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-56R-1-A,23,80,708.43,709,,claystone [Leg339],,claystone ,claystone ,100,2.5Y 4/1 (dark gray),Lithified [B84],Clay [W22_1],1,Silt [W22_1],2,Moderate [BP01],,,,,,,,,,100,,,,Planar,Horizontal,medium bed [B01],color banding,Heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-56R-1-A,80,90,709,709.1,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/5G (dark greenish gray),Lithified [B84],Clay [W22_1],1,Silt [W22_1],2,Moderate [BP01],,,,,,,,,,100,,,,,,,,Heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-56R-2-A,0,70,709.13,709.83,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,Well [BP01],,,,,,,,,,100,,,,planar,horizontal,thick bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-56R-2-A,70,77,709.83,709.9,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,planar,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-56R-2-A,77,125,709.9,710.38,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-56R-CC-A,0,27,710.38,710.65,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 7/10GY (light greenish grey),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [BP01],,,,,,,,,,100,,,,planar,horizontal,medium bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-56R-CC-A,27,60,710.65,710.98,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk ,nannofossil chalk  with foraminifers ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-57R-1-A,0,57,717.9,718.47,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk ,nannofossil chalk  with foraminifers ,100,5Y 6/2 (light olive gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,faint lamination,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-57R-1-A,57,105,718.47,718.95,foraminifer rich,nannofossil chalk [Leg339],,foraminifer rich  nannofossil chalk ,foraminifer rich nannofossil chalk ,100,5Y 6/2 (light olive gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [BP01],,,,,,,,,,100,,,faint lamination,gradational,horizontal,very thick bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-57R-1-A,105,150,718.95,719.4,foraminifer rich,nannofossil chalk [Leg339],,foraminifer rich  nannofossil chalk ,foraminifer rich nannofossil chalk ,100,5Y 6/2 (light olive gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderate [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-57R-2-A,0,34,719.4,719.74,foraminifer rich,nannofossil chalk [Leg339],,foraminifer rich  nannofossil chalk ,foraminifer rich nannofossil chalk ,100,5Y 6/2 (light olive gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderate [BP01],,,,,,,,,,100,,,,planar,horizontal,very thick bed [B01],lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-57R-2-A,34,47,719.74,719.87,,claystone [Leg339],,claystone ,claystone ,100,GLEY 2 3/5BG (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,horizontal,thin bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-57R-2-A,47,69,719.87,720.09,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10GY (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-57R-2-A,69,71,720.09,720.11,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10GY (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,horizontal,thin bed [B01],lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-57R-2-A,71,76,720.11,720.16,,claystone [Leg339],,claystone ,claystone ,100,GLEY 2 3/10G (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,horizontal,thin bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-57R-2-A,76,81,720.16,720.21,,claystone [Leg339],,claystone ,claystone ,50,GLEY 2 3/10G (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,50,100,,,,gradational,horizontal,thin bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
