file,type,taxon_group
raw_data/NOAA_csv/DSDP_core_data/16/163/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/163/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/16/163/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/155/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/16/155/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/16/155/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/16/155/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/155/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/16/155/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/161A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/16/161A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/16/161A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/16/161A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/16/161A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/16/161A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/16/161A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/16/161A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/379A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/42/379A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/42/379A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/379A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/42/379A/ebri_act.csv,taxa,ebridians
raw_data/NOAA_csv/DSDP_core_data/42/379A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/42/379A/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/42/379A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/42/379A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/373A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/373A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/42/373A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/373A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/379/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/377/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/377/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/371/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/371/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/42/371/ostracod.csv,taxa,ostracod
raw_data/NOAA_csv/DSDP_core_data/42/371/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/376/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/376/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/42/376/ostracod.csv,taxa,ostracod
raw_data/NOAA_csv/DSDP_core_data/42/376/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/378/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/42/378/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/378/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/42/378/ebri_act.csv,taxa,ebridians
raw_data/NOAA_csv/DSDP_core_data/42/378/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/379B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/379B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/380A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/42/380A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/42/380A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/380A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/42/380A/ebri_act.csv,taxa,ebridians
raw_data/NOAA_csv/DSDP_core_data/42/380A/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/42/380A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/378A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/378A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/380/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/42/380/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/42/380/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/380/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/42/380/ebri_act.csv,taxa,ebridians
raw_data/NOAA_csv/DSDP_core_data/42/380/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/42/380/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/374/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/374/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/42/374/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/42/374/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/375/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/375/ostracod.csv,taxa,ostracod
raw_data/NOAA_csv/DSDP_core_data/42/375/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/42/375/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/42/375/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/381/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/42/381/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/381/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/42/381/ebri_act.csv,taxa,ebridians
raw_data/NOAA_csv/DSDP_core_data/42/381/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/42/381/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/42/381/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/42/372/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/42/372/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/42/372/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/42/372/ostracod.csv,taxa,ostracod
raw_data/NOAA_csv/DSDP_core_data/42/372/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/42/372/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/89/586B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/89/586B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/89/586B/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/89/586B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/89/586B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/89/586B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/89/586C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/89/586C/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/89/586/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/89/586/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/89/586A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/89/586A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/89/585A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/89/585A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/89/585A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/89/462A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/89/462A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/89/585/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/89/585/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/89/585/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/45/396/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/45/396/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/45/396/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/45/396/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/45/396/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/45/396/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/45/395/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/45/395/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/45/395/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/45/395/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/45/395/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/45/395A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/45/395A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/45/395A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/45/395A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/520A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/73/520A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/519A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/73/519A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/519A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/73/519A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/521/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/73/521/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/73/521/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/73/521/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/524A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/73/524A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/73/524A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/519/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/73/519/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/73/519/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/73/519/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/520/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/73/520/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/73/520/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/73/520/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/520/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/73/520/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/522B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/73/522B/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/522B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/73/522B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/521A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/73/521A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/73/521A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/522/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/73/522/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/73/522/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/73/522/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/73/522/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/524B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/73/524B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/73/524B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/522A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/73/522A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/73/522A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/73/522A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/523/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/73/523/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/73/523/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/73/523/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/73/523/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/524/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/73/524/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/73/524/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/73/524/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/73/524/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/73/524/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/73/524/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/80/551/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/80/551/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/80/551/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/80/550/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/80/550/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/80/550/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/80/550/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/80/548A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/80/548A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/80/549A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/80/549A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/80/549A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/80/549A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/80/549A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/80/550B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/80/550B/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/80/550B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/80/549/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/80/549/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/80/548/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/80/548/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/80/548/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/80/548/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/80/548/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/80/548/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/74/526B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/74/526B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/74/526B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/74/526C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/74/526C/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/74/526C/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/74/525B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/74/525B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/74/525B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/74/525B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/74/528/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/74/528/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/74/528/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/74/528/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/74/528/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/74/526/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/74/526/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/74/526/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/74/527/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/74/527/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/74/527/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/74/527/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/74/527/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/74/529/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/74/529/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/74/529/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/74/529/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/74/529/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/74/526A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/74/526A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/74/526A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/74/526A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/74/526A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/74/525A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/74/525A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/74/525A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/74/525A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/74/525A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/74/525/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/74/525/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/74/528A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/74/528A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/74/528A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/50/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/50/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/50/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/57/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/6/57/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/57/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/57/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/57/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/51/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/6/51/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/51/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/58/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/58/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/58/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/53B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/6/53B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/53B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/53B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/60/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/60/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/60/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/59B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/6/59B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/59B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/59B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/48B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/6/48B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/48B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/6/48B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/48B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/47A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/6/47A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/47A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/6/47A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/47A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/49A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/49A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/49A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/58A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/58A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/57B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/57B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/57B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/44/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/44/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/6/44/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/44/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/51A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/6/51A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/51A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/50A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/6/50A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/50A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/50A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/54/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/6/54/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/54/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/54/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/54/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/53/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/6/53/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/53/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/53/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/53/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/59A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/59A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/56B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/6/56B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/56B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/56B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/52/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/52/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/55/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/6/55/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/55/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/55/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/53A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/6/53A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/53A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/53A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/47B/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/6/47B/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/6/47B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/47B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/6/47B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/47B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/48A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/48A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/45A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/45A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/45A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/6/46/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/6/46/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/6/46/vistxt.csv,lithology,
