taxon_group,verbatim_name,name,genus modifier,genus name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor
bolboformids,Bolboforma pustulaintermedia,,,Bolboforma,,pustulaintermedia,,,
bolboformids,Bolboforma reticulata,,,Bolboforma,,reticulata,,,
bolboformids,Bolboforma robusta,,,Bolboforma,,robusta,,,
bolboformids,Bolboforma rotunda,,,Bolboforma,,rotunda,,,
bolboformids,Bolboforma sp. 1,,,Bolboforma,,sp.,,1,
bolboformids,Bolboforma sp. 1 aff. B. spinosa,,,Bolboforma,,sp.,,1 aff. B. spinosa,
bolboformids,Bolboforma sp. 2,,,Bolboforma,,sp.,,2,
bolboformids,Bolboforma sp. A,,,Bolboforma,,sp.,,A,
bolboformids,Bolboforma sp. B,,,Bolboforma,,sp.,,B,
bolboformids,Bolboforma sp. cf. B. geomaris,,,Bolboforma,,sp.,cf.,B. geomaris,
bolboformids,Bolboforma sphaerica,,,Bolboforma,,sphaerica,,,
bolboformids,Bolboforma spinosa,,,Bolboforma,,spinosa,,,
bolboformids,Bolboforma spiralis,,,Bolboforma,,spiralis,,,
bolboformids,Bolboforma stella,,,Bolboforma,,stella,,,
bolboformids,Bolboforma subfragori,,,Bolboforma,,subfragori,,,
bolboformids,Bolboforma subfragori magna,,,Bolboforma,,subfragori,,magna,
bolboformids,Bolboforma superba,,,Bolboforma,,superba,,,
bolboformids,Bolboforma tenuis,,,Bolboforma,,tenuis,,,
bolboformids,Bolboforma trochospiralis,,,Bolboforma,,trochospiralis,,,
bolboformids,Bolboforma two-chambered cyst,,,Bolboforma,,two-chambered,,cyst,
bolboformids,Bolboforma verrucosa,,,Bolboforma,,verrucosa,,,
bolboformids,Bolboforma voeringensis,,,Bolboforma,,voeringensis,,,
bolboformids,Bolboforma vulgaris,,,Bolboforma,,vulgaris,,,
diatoms,? Chaetaceros clavigerus,,?,Chaetaceros,,clavigerus,,,
diatoms,? Hemiaulus beatus,,?,Hemiaulus,,beatus,,,
diatoms,? Hemiaulus beatus var.,,?,Hemiaulus,,beatus,var.,,
diatoms,? Hemiaulus fragilis,,?,Hemiaulus,,fragilis,,,
diatoms,? Hemiaulus oonkii,,?,Hemiaulus,,oonkii,,,
diatoms,? Hemiaulus sp.,,?,Hemiaulus,,sp.,,,
diatoms,? Hemiaulus sp. 4,,?,Hemiaulus,,sp.,,4,
diatoms,Abas wittii,,,Abas,,wittii,,,
diatoms,Acanthodiscus spp.,,,Acanthodiscus,,spp.,,,
diatoms,Acanthosphaeridium reticulatum,,,Acanthosphaeridium,,reticulatum,,,
diatoms,Achnanthes brevipes,,,Achnanthes,,brevipes,,,
diatoms,Achnanthes diapar,,,Achnanthes,,diapar,,,
diatoms,Achnanthes groenlandica,,,Achnanthes,,groenlandica,,,
diatoms,Achnanthes lanceolata,,,Achnanthes,,lanceolata,,,
diatoms,Achnanthes sp.,,,Achnanthes,,sp.,,,
diatoms,Actiniscus pentasterias,,,Actiniscus,,pentasterias,,,
diatoms,Actinocyclus actinochilus,,,Actinocyclus,,actinochilus,,,
diatoms,Actinocyclus aff. ellipticus,,,Actinocyclus,aff.,ellipticus,,,
diatoms,Actinocyclus aff. ingens,,,Actinocyclus,aff.,ingens,,,
diatoms,Actinocyclus cf. curvatulus,,,Actinocyclus,cf.,curvatulus,,,
diatoms,Actinocyclus cf. karstenii,,,Actinocyclus,cf.,karstenii,,,
diatoms,Actinocyclus cf. oculatus,,,Actinocyclus,cf.,oculatus,,,
diatoms,Actinocyclus cubitus,,,Actinocyclus,,cubitus,,,
diatoms,Actinocyclus curvatulus,,,Actinocyclus,,curvatulus,,,
diatoms,Actinocyclus dimorphus,,,Actinocyclus,,dimorphus,,,
diatoms,Actinocyclus divisus,,,Actinocyclus,,divisus,,,
diatoms,Actinocyclus ehrenbergii,,,Actinocyclus,,ehrenbergii,,,
diatoms,Actinocyclus ehrenbergii var,,,Actinocyclus,,ehrenbergii,,var,
diatoms,Actinocyclus ehrenbergii var. sparsa,,,Actinocyclus,,ehrenbergii,var.,sparsa,
diatoms,Actinocyclus ehrenbergii var. tenella,,,Actinocyclus,,ehrenbergii,var.,tenella,
diatoms,Actinocyclus ellipticus,,,Actinocyclus,,ellipticus,,,
diatoms,Actinocyclus ellipticus f. lanceolata,,,Actinocyclus,,ellipticus,f.,lanceolata,
diatoms,Actinocyclus ellipticus var. elongatus,,,Actinocyclus,,ellipticus,var.,elongatus,
diatoms,Actinocyclus ellipticus var. javanica,,,Actinocyclus,,ellipticus,var.,javanica,
diatoms,Actinocyclus elongatus,,,Actinocyclus,,elongatus,,,
diatoms,Actinocyclus fasciculatus,,,Actinocyclus,,fasciculatus,,,
diatoms,Actinocyclus fryxellae,,,Actinocyclus,,fryxellae,,,
diatoms,Actinocyclus giennensis,,,Actinocyclus,,giennensis,,,
diatoms,Actinocyclus ingens,,,Actinocyclus,,ingens,,,
diatoms,Actinocyclus ingens  var. nodus,,,Actinocyclus,,ingens,, var. nodus,
diatoms,Actinocyclus ingens (ovate form),,,Actinocyclus,,ingens,,,ovate form
diatoms,Actinocyclus ingens var. A,,,Actinocyclus,,ingens,var.,A,
diatoms,Actinocyclus ingens var. ingens,,,Actinocyclus,,ingens,var.,ingens,
diatoms,Actinocyclus ingens var. irregularis,,,Actinocyclus,,ingens,var.,irregularis,
diatoms,Actinocyclus ingens var. ovalis,,,Actinocyclus,,ingens,var.,ovalis,
diatoms,Actinocyclus ingens var. planus,,,Actinocyclus,,ingens,var.,planus,
diatoms,Actinocyclus karstenii,,,Actinocyclus,,karstenii,,,
diatoms,Actinocyclus lanceolatus,,,Actinocyclus,,lanceolatus,,,
diatoms,Actinocyclus maccollumii,,,Actinocyclus,,maccollumii,,,
diatoms,Actinocyclus moronensis,,,Actinocyclus,,moronensis,,,
diatoms,Actinocyclus normanii var. subsalsa,,,Actinocyclus,,normanii,var.,subsalsa,
diatoms,Actinocyclus ochotensis,,,Actinocyclus,,ochotensis,,,
diatoms,Actinocyclus octonarius,,,Actinocyclus,,octonarius,,,
diatoms,Actinocyclus octonarius var. tenella,,,Actinocyclus,,octonarius,var.,tenella,
diatoms,Actinocyclus oculatus,,,Actinocyclus,,oculatus,,,
diatoms,Actinocyclus radionovae,,,Actinocyclus,,radionovae,,,
diatoms,Actinocyclus senarius,,,Actinocyclus,,senarius,,,
diatoms,Actinocyclus sp.,,,Actinocyclus,,sp.,,,
diatoms,Actinocyclus sp. (ochotensis-ingens form),,,Actinocyclus,,sp.,,,ochotensis-ingens form
diatoms,Actinocyclus sp. 1,,,Actinocyclus,,sp.,,1,
diatoms,Actinocyclus sp. B,,,Actinocyclus,,sp.,,B,
diatoms,Actinocyclus sp. C,,,Actinocyclus,,sp.,,C,
diatoms,Actinocyclus spp.,,,Actinocyclus,,spp.,,,
diatoms,Actinocyclus tenellus,,,Actinocyclus,,tenellus,,,
diatoms,Actinocyclus tsugaruensis,,,Actinocyclus,,tsugaruensis,,,
diatoms,Actinocyclus unspecified taxon,,,Actinocyclus,,unspecified,,taxon,
diatoms,Actinoptychus bipunctatus,,,Actinoptychus,,bipunctatus,,,
diatoms,Actinoptychus heliopelta,,,Actinoptychus,,heliopelta,,,
diatoms,Actinoptychus hexagonus var.tenella,,,Actinoptychus,,hexagonus,,var.tenella,
diatoms,Actinoptychus intermedius,,,Actinoptychus,,intermedius,,,
diatoms,Actinoptychus irregularis,,,Actinoptychus,,irregularis,,,
diatoms,Actinoptychus minutus,,,Actinoptychus,,minutus,,,
diatoms,Actinoptychus senarius,,,Actinoptychus,,senarius,,,
diatoms,Actinoptychus senarius var. minor,,,Actinoptychus,,senarius,var.,minor,
diatoms,Actinoptychus splendens,,,Actinoptychus,,splendens,,,
diatoms,Actinoptychus spp.,,,Actinoptychus,,spp.,,,
diatoms,Actinoptychus thumii,,,Actinoptychus,,thumii,,,
diatoms,Actinoptychus undulatus,,,Actinoptychus,,undulatus,,,
diatoms,Actinoptychus vulgaris,,,Actinoptychus,,vulgaris,,,
diatoms,Alaucodiscus spp.,,,Alaucodiscus,,spp.,,,
diatoms,Alveus marinus,,,Alveus,,marinus,,,
diatoms,Amphiprora sp.,,,Amphiprora,,sp.,,,
diatoms,Amphitetras subcoronata,,,Amphitetras,,subcoronata,,,
diatoms,Amphora ovalis,,,Amphora,,ovalis,,,
diatoms,Amphora sp.,,,Amphora,,sp.,,,
diatoms,Anaulus fennerae,,,Anaulus,,fennerae,,,
diatoms,Anaulus spp.,,,Anaulus,,spp.,,,
diatoms,Annellus californicus,,,Annellus,,californicus,,,
diatoms,Arachnodiscus ehrenbergi,,,Arachnodiscus,,ehrenbergi,,,
diatoms,Arachnoidiscus oamaruensis,,,Arachnoidiscus,,oamaruensis,,,
diatoms,Arachnoidiscus sp.,,,Arachnoidiscus,,sp.,,,
diatoms,Arachnoidiscus spp.,,,Arachnoidiscus,,spp.,,,
diatoms,Asterolampra acutiloba,,,Asterolampra,,acutiloba,,,
diatoms,Asterolampra aff. acutiloba,,,Asterolampra,aff.,acutiloba,,,
diatoms,Asterolampra aff. vulgaris,,,Asterolampra,aff.,vulgaris,,,
diatoms,Asterolampra affinis,,,Asterolampra,,affinis,,,
diatoms,Asterolampra gradiata,,,Asterolampra,,gradiata,,,
diatoms,Asterolampra grevillei,,,Asterolampra,,grevillei,,,
diatoms,Asterolampra insignis,,,Asterolampra,,insignis,,,
diatoms,Asterolampra insignis group,,,Asterolampra,,insignis,,group,
diatoms,Asterolampra marylandica,,,Asterolampra,,marylandica,,,
diatoms,Asterolampra punctifera,,,Asterolampra,,punctifera,,,
diatoms,Asterolampra schmidtii,,,Asterolampra,,schmidtii,,,
diatoms,Asterolampra sp.,,,Asterolampra,,sp.,,,
diatoms,Asterolampra spp.,,,Asterolampra,,spp.,,,
diatoms,Asterolampra tela,,,Asterolampra,,tela,,,
diatoms,Asterolampra uraster,,,Asterolampra,,uraster,,,
diatoms,Asterolampra vugaris var. hyalina,,,Asterolampra,,vugaris,var.,hyalina,
diatoms,Asterolampra vulgaris,,,Asterolampra,,vulgaris,,,
diatoms,Asterolampra vulgaris var. a,,,Asterolampra,,vulgaris,var.,a,
diatoms,Asterolampra vulgaris var. cellulosa,,,Asterolampra,,vulgaris,var.,cellulosa,
diatoms,Asteromphalus (all generic taxa),,,Asteromphalus,,,,,all generic taxa
diatoms,Asteromphalus aff. hepactis,,,Asteromphalus,aff.,hepactis,,,
diatoms,Asteromphalus aff. oligocenicus,,,Asteromphalus,aff.,oligocenicus,,,
diatoms,Asteromphalus aff. robustus-symmetricus,,,Asteromphalus,aff.,robustus-symmetricus,,,
diatoms,Asteromphalus arachne,,,Asteromphalus,,arachne,,,
diatoms,Asteromphalus cf. darwinii,,,Asteromphalus,cf.,darwinii,,,
diatoms,Asteromphalus concavus,,,Asteromphalus,,concavus,,,
diatoms,Asteromphalus darwinii,,,Asteromphalus,,darwinii,,,
diatoms,Asteromphalus elegans,,,Asteromphalus,,elegans,,,
diatoms,Asteromphalus flabellatus,,,Asteromphalus,,flabellatus,,,
diatoms,Asteromphalus hiltonianus,,,Asteromphalus,,hiltonianus,,,
diatoms,Asteromphalus hookeri,,,Asteromphalus,,hookeri,,,
diatoms,Asteromphalus hyalinus,,,Asteromphalus,,hyalinus,,,
diatoms,Asteromphalus inaegabilis,,,Asteromphalus,,inaegabilis,,,
diatoms,Asteromphalus inaequabilis,,,Asteromphalus,,inaequabilis,,,
diatoms,Asteromphalus kennettii,,,Asteromphalus,,kennettii,,,
diatoms,Asteromphalus oligocenicus,,,Asteromphalus,,oligocenicus,,,
diatoms,Asteromphalus ornithopus,,,Asteromphalus,,ornithopus,,,
diatoms,Asteromphalus parvulus,,,Asteromphalus,,parvulus,,,
diatoms,Asteromphalus robustus,,,Asteromphalus,,robustus,,,
diatoms,Asteromphalus sacrophagus forma obovatus,,,Asteromphalus,,sacrophagus,,forma obovatus,
diatoms,Asteromphalus sacrophagus forma sacrophagus,,,Asteromphalus,,sacrophagus,,forma sacrophagus,
diatoms,Asteromphalus sp.,,,Asteromphalus,,sp.,,,
diatoms,Asteromphalus sp. A,,,Asteromphalus,,sp.,,A,
diatoms,Asteromphalus spp.,,,Asteromphalus,,spp.,,,
diatoms,Asteromphalus symmetricus,,,Asteromphalus,,symmetricus,,,
diatoms,Asteromphalus undulatus,,,Asteromphalus,,undulatus,,,
diatoms,Asteromphalus? aff. symmetricus?,,,Asteromphalus?,aff.,symmetricus?,,,
diatoms,Astl. and Astp. spp,,,Astl.,,and,,Astp. spp,
diatoms,Aulacodiscus sp.,,,Aulacodiscus,,sp.,,,
diatoms,Aulacoseira cf. Italica,,,Aulacoseira,cf.,Italica,,,
diatoms,Aulacoseira granulata,,,Aulacoseira,,granulata,,,
diatoms,Aulacoseira granulata/islandica,,,Aulacoseira,,granulata/islandica,,,
diatoms,Aulacoseira sp.,,,Aulacoseira,,sp.,,,
diatoms,Aulacoseira spp.,,,Aulacoseira,,spp.,,,
diatoms,Aulacosira granulata,,,Aulacosira,,granulata,,,
diatoms,Azpeitia aff. Thalassiosira bukryi,,,Azpeitia,aff.,Thalassiosira,,bukryi,
diatoms,Azpeitia aff. praenodulifera,,,Azpeitia,aff.,praenodulifera,,,
diatoms,Azpeitia africana,,,Azpeitia,,africana,,,
diatoms,Azpeitia antiqua,,,Azpeitia,,antiqua,,,
diatoms,Azpeitia biradiata,,,Azpeitia,,biradiata,,,
diatoms,Azpeitia cf. nodulifer,,,Azpeitia,cf.,nodulifer,,,
diatoms,Azpeitia endoi,,,Azpeitia,,endoi,,,
diatoms,Azpeitia endoi/tabularis,,,Azpeitia,,endoi/tabularis,,,
diatoms,Azpeitia gombosi,,,Azpeitia,,gombosi,,,
diatoms,Azpeitia neocrenulata,,,Azpeitia,,neocrenulata,,,
diatoms,Azpeitia nodulifer,,,Azpeitia,,nodulifer,,,
diatoms,Azpeitia nodulifer var.,,,Azpeitia,,nodulifer,var.,,
diatoms,Azpeitia nodulifera,,,Azpeitia,,nodulifera,,,
diatoms,Azpeitia oligocenica,,,Azpeitia,,oligocenica,,,
diatoms,Azpeitia oligocenica var. nodosa,,,Azpeitia,,oligocenica,var.,nodosa,
diatoms,Azpeitia praenodulifera,,,Azpeitia,,praenodulifera,,,
diatoms,Azpeitia salisburyana,,,Azpeitia,,salisburyana,,,
diatoms,Azpeitia sp.,,,Azpeitia,,sp.,,,
diatoms,Azpeitia spp.,,,Azpeitia,,spp.,,,
diatoms,Azpeitia tabularis,,,Azpeitia,,tabularis,,,
diatoms,Azpeitia tabularis/endoi,,,Azpeitia,,tabularis/endoi,,,
diatoms,Azpeitia tuberculata var. atlantica,,,Azpeitia,,tuberculata,var.,atlantica,
diatoms,Azpeitia vetustissima,,,Azpeitia,,vetustissima,,,
diatoms,Bacillaria paradoxa,,,Bacillaria,,paradoxa,,,
diatoms,Bacillaria paxillifer,,,Bacillaria,,paxillifer,,,
diatoms,Bacteriastrum comosum,,,Bacteriastrum,,comosum,,,
diatoms,Bacteriastrum hyalinum,,,Bacteriastrum,,hyalinum,,,
diatoms,Bacteriastrum sp.,,,Bacteriastrum,,sp.,,,
diatoms,Bacteriastrum spp.,,,Bacteriastrum,,spp.,,,
diatoms,Bacterosira fragilis,,,Bacterosira,,fragilis,,,
diatoms,Baxteriopsis brunii,,,Baxteriopsis,,brunii,,,
diatoms,Benthic diatoms,,,Benthic,,diatoms,,,
diatoms,Biddulphia aurita,,,Biddulphia,,aurita,,,
diatoms,Biddulphia sinensis,,,Biddulphia,,sinensis,,,
diatoms,Biddulphia spp.,,,Biddulphia,,spp.,,,
diatoms,Biddulphia tuomeyi,,,Biddulphia,,tuomeyi,,,
diatoms,Bogorovia sp. 1 (small forms),,,Bogorovia,,sp.,,1,small forms
diatoms,Bogorovia veniamini,,,Bogorovia,,veniamini,,,
diatoms,Bogorovia veniamini / Rossiella symmetrica,,,Bogorovia,,veniamini,,/ Rossiella symmetrica,
diatoms,Briggera spp.,,,Briggera,,spp.,,,
diatoms,Brightwellia  coronata,,,Brightwellia,,,,coronata,
diatoms,Brightwellia hyperborea,,,Brightwellia,,hyperborea,,,
diatoms,Brightwellia sp.,,,Brightwellia,,sp.,,,
diatoms,Brightwellia spiralis,,,Brightwellia,,spiralis,,,
diatoms,Calloneis bacillum,,,Calloneis,,bacillum,,,
diatoms,Campyloneis grevillei,,,Campyloneis,,grevillei,,,
diatoms,Cavitatus exiguus,,,Cavitatus,,exiguus,,,
diatoms,Cavitatus jouseanus,,,Cavitatus,,jouseanus,,,
diatoms,Cavitatus lanceolatus,,,Cavitatus,,lanceolatus,,,
diatoms,Cavitatus linearis,,,Cavitatus,,linearis,,,
diatoms,Cavitatus miocenicus,,,Cavitatus,,miocenicus,,,
diatoms,Cavitatus rectus,,,Cavitatus,,rectus,,,
diatoms,Cerataulina bicornis (spore),,,Cerataulina,,bicornis,,,spore
diatoms,Cestodiscus antarcticus,,,Cestodiscus,,antarcticus,,,
diatoms,Cestodiscus convexus,,,Cestodiscus,,convexus,,,
diatoms,Cestodiscus demergitus,,,Cestodiscus,,demergitus,,,
diatoms,Cestodiscus japonicus,,,Cestodiscus,,japonicus,,,
diatoms,Cestodiscus kugleri,,,Cestodiscus,,kugleri,,,
diatoms,Cestodiscus mukhinae,,,Cestodiscus,,mukhinae,,,
diatoms,Cestodiscus novozaelandicus,,,Cestodiscus,,novozaelandicus,,,
diatoms,Cestodiscus ovalis,,,Cestodiscus,,ovalis,,,
diatoms,Cestodiscus parmula,,,Cestodiscus,,parmula,,,
diatoms,Cestodiscus peplum,,,Cestodiscus,,peplum,,,
diatoms,Cestodiscus pulchellus,,,Cestodiscus,,pulchellus,,,
diatoms,Cestodiscus pulchellus var. maculatus,,,Cestodiscus,,pulchellus,var.,maculatus,
diatoms,Cestodiscus pulchellus var. novazelandica,,,Cestodiscus,,pulchellus,var.,novazelandica,
diatoms,Cestodiscus reticulatus,,,Cestodiscus,,reticulatus,,,
diatoms,Cestodiscus robustus,,,Cestodiscus,,robustus,,,
diatoms,Cestodiscus sp.,,,Cestodiscus,,sp.,,,
diatoms,Cestodiscus sp. 1,,,Cestodiscus,,sp.,,1,
diatoms,Cestodiscus sp. 3,,,Cestodiscus,,sp.,,3,
diatoms,Cestodiscus sp. 4,,,Cestodiscus,,sp.,,4,
diatoms,Cestodiscus sp. A,,,Cestodiscus,,sp.,,A,
diatoms,Cestodiscus sp. B,,,Cestodiscus,,sp.,,B,
diatoms,Cestodiscus sp. C,,,Cestodiscus,,sp.,,C,
diatoms,Cestodiscus spp.,,,Cestodiscus,,spp.,,,
diatoms,Cestodiscus trochus,,,Cestodiscus,,trochus,,,
diatoms,Chaetoceros asymmetricus,,,Chaetoceros,,asymmetricus,,,
diatoms,Chaetoceros bulbosum,,,Chaetoceros,,bulbosum,,,
diatoms,Chaetoceros furcatus,,,Chaetoceros,,furcatus,,,
diatoms,Chaetoceros lorenzianus,,,Chaetoceros,,lorenzianus,,,
diatoms,Chaetoceros lorenzianus spores,,,Chaetoceros,,lorenzianus,,spores,
diatoms,Chaetoceros messanensis,,,Chaetoceros,,messanensis,,,
diatoms,Chaetoceros mitra,,,Chaetoceros,,mitra,,,
diatoms,Chaetoceros sp.,,,Chaetoceros,,sp.,,,
diatoms,Chaetoceros sp. (spines),,,Chaetoceros,,sp.,,,spines
diatoms,Chaetoceros sp. 1,,,Chaetoceros,,sp.,,1,
diatoms,Chaetoceros sp. 2,,,Chaetoceros,,sp.,,2,
diatoms,Chaetoceros sp. A,,,Chaetoceros,,sp.,,A,
diatoms,Chaetoceros spores,,,Chaetoceros,,spores,,,
diatoms,Chaetoceros spp.,,,Chaetoceros,,spp.,,,
diatoms,Chaetoceros spp. (resting spores),,,Chaetoceros,,spp.,,,resting spores
diatoms,Chaetoceros spp. and similar spores,,,Chaetoceros,,spp.,,and similar spores,
diatoms,Chaetoceros? setae?,,,Chaetoceros?,,setae?,,,
diatoms,Charcotia actinochilus,,,Charcotia,,actinochilus,,,
diatoms,Chasea spp.,,,Chasea,,spp.,,,
diatoms,Clavicula polymorpha,,,Clavicula,,polymorpha,,,
diatoms,Clavicula spp.,,,Clavicula,,spp.,,,
diatoms,Cocconeis antiqua,,,Cocconeis,,antiqua,,,
diatoms,Cocconeis californica,,,Cocconeis,,californica,,,
diatoms,Cocconeis cf. C. californica,,,Cocconeis,cf.,C.,,californica,
diatoms,Cocconeis costata,,,Cocconeis,,costata,,,
diatoms,Cocconeis decipiens,,,Cocconeis,,decipiens,,,
diatoms,Cocconeis disculus,,,Cocconeis,,disculus,,,
diatoms,Cocconeis fluminensis,,,Cocconeis,,fluminensis,,,
diatoms,Cocconeis pellucida,,,Cocconeis,,pellucida,,,
diatoms,Cocconeis placentula,,,Cocconeis,,placentula,,,
diatoms,Cocconeis placentula var. euglypta,,,Cocconeis,,placentula,var.,euglypta,
diatoms,Cocconeis pseudomarginatus,,,Cocconeis,,pseudomarginatus,,,
diatoms,Cocconeis scutellum,,,Cocconeis,,scutellum,,,
diatoms,Cocconeis sp.,,,Cocconeis,,sp.,,,
diatoms,Cocconeis spp.,,,Cocconeis,,spp.,,,
diatoms,Cocconeis vitrea,,,Cocconeis,,vitrea,,,
diatoms,Corethron criophilum,,,Corethron,,criophilum,,,
diatoms,Coscinodiscus aff. C. antimimos,,,Coscinodiscus,aff.,C.,,antimimos,
diatoms,Coscinodiscus aff. tenerrimus,,,Coscinodiscus,aff.,tenerrimus,,,
diatoms,Coscinodiscus aff. undulosus,,,Coscinodiscus,aff.,undulosus,,,
diatoms,Coscinodiscus apiculatus,,,Coscinodiscus,,apiculatus,,,
diatoms,Coscinodiscus argus,,,Coscinodiscus,,argus,,,
diatoms,Coscinodiscus asteromphalus,,,Coscinodiscus,,asteromphalus,,,
diatoms,Coscinodiscus blysmos,,,Coscinodiscus,,blysmos,,,
diatoms,Coscinodiscus bulliens,,,Coscinodiscus,,bulliens,,,
diatoms,Coscinodiscus cf. C. marginatus,,,Coscinodiscus,cf.,C.,,marginatus,
diatoms,Coscinodiscus cruxii,,,Coscinodiscus,,cruxii,,,
diatoms,Coscinodiscus curvatus,,,Coscinodiscus,,curvatus,,,
diatoms,Coscinodiscus curvatus var. minor,,,Coscinodiscus,,curvatus,var.,minor,
diatoms,Coscinodiscus denarius,,,Coscinodiscus,,denarius,,,
diatoms,Coscinodiscus descrescens,,,Coscinodiscus,,descrescens,,,
diatoms,Coscinodiscus elegans,,,Coscinodiscus,,elegans,,,
diatoms,Coscinodiscus elliptopora,,,Coscinodiscus,,elliptopora,,,
diatoms,Coscinodiscus endoi,,,Coscinodiscus,,endoi,,,
diatoms,Coscinodiscus fimbriatus,,,Coscinodiscus,,fimbriatus,,,
diatoms,Coscinodiscus flexuosus,,,Coscinodiscus,,flexuosus,,,
diatoms,Coscinodiscus gigas,,,Coscinodiscus,,gigas,,,
diatoms,Coscinodiscus gigas var. diorama,,,Coscinodiscus,,gigas,var.,diorama,
diatoms,Coscinodiscus hajosiae,,,Coscinodiscus,,hajosiae,,,
diatoms,Coscinodiscus insignis,,,Coscinodiscus,,insignis,,,
diatoms,Coscinodiscus lewisianus,,,Coscinodiscus,,lewisianus,,,
diatoms,Coscinodiscus lewisianus var. levis,,,Coscinodiscus,,lewisianus,var.,levis,
diatoms,Coscinodiscus lewisianus var. rhomboides,,,Coscinodiscus,,lewisianus,var.,rhomboides,
diatoms,Coscinodiscus lewisianus var. robustus,,,Coscinodiscus,,lewisianus,var.,robustus,
diatoms,Coscinodiscus lewisianus var. similis,,,Coscinodiscus,,lewisianus,var.,similis,
diatoms,Coscinodiscus lineatus,,,Coscinodiscus,,lineatus,,,
diatoms,Coscinodiscus lineatus var. ellipticus,,,Coscinodiscus,,lineatus,var.,ellipticus,
diatoms,Coscinodiscus marginatus,,,Coscinodiscus,,marginatus,,,
diatoms,Coscinodiscus marginatus (girdles),,,Coscinodiscus,,marginatus,,,girdles
diatoms,Coscinodiscus marginatus f. fossilis,,,Coscinodiscus,,marginatus,f.,fossilis,
diatoms,Coscinodiscus mutabilis,,,Coscinodiscus,,mutabilis,,,
diatoms,Coscinodiscus nitidus,,,Coscinodiscus,,nitidus,,,
diatoms,Coscinodiscus nodulifer,,,Coscinodiscus,,nodulifer,,,
diatoms,Coscinodiscus norwegicus,,,Coscinodiscus,,norwegicus,,,
diatoms,Coscinodiscus obscurus,,,Coscinodiscus,,obscurus,,,
diatoms,Coscinodiscus oculus-iridis,,,Coscinodiscus,,oculus-iridis,,,
diatoms,Coscinodiscus oligocenicus,,,Coscinodiscus,,oligocenicus,,,
diatoms,Coscinodiscus pacificus,,,Coscinodiscus,,pacificus,,,
diatoms,Coscinodiscus perforatus,,,Coscinodiscus,,perforatus,,,
diatoms,Coscinodiscus plicatus,,,Coscinodiscus,,plicatus,,,
diatoms,Coscinodiscus radiatus,,,Coscinodiscus,,radiatus,,,
diatoms,Coscinodiscus rhombicus,,,Coscinodiscus,,rhombicus,,,
diatoms,Coscinodiscus sawamurae,,,Coscinodiscus,,sawamurae,,,
diatoms,Coscinodiscus sp.,,,Coscinodiscus,,sp.,,,
diatoms,Coscinodiscus sp. 1,,,Coscinodiscus,,sp.,,1,
diatoms,Coscinodiscus spiralis,,,Coscinodiscus,,spiralis,,,
diatoms,Coscinodiscus spp.,,,Coscinodiscus,,spp.,,,
diatoms,Coscinodiscus spp. (large forms),,,Coscinodiscus,,spp.,,,large forms
diatoms,Coscinodiscus spp..1,,,Coscinodiscus,,spp..1,,,
diatoms,Coscinodiscus stellaris,,,Coscinodiscus,,stellaris,,,
diatoms,Coscinodiscus subtilis,,,Coscinodiscus,,subtilis,,,
diatoms,Coscinodiscus superbus,,,Coscinodiscus,,superbus,,,
diatoms,Coscinodiscus superbus 1,,,Coscinodiscus,,superbus,,1,
diatoms,Coscinodiscus symbolophorus,,,Coscinodiscus,,symbolophorus,,,
diatoms,Coscinodiscus tabularis,,,Coscinodiscus,,tabularis,,,
diatoms,Coscinodiscus temperei,,,Coscinodiscus,,temperei,,,
diatoms,Coscinodiscus temperei var. delicata,,,Coscinodiscus,,temperei,var.,delicata,
diatoms,Coscinodiscus tuberculatus,,,Coscinodiscus,,tuberculatus,,,
diatoms,Coscinodiscus uralensis,,,Coscinodiscus,,uralensis,,,
diatoms,Coscinodiscus vetustissimus,,,Coscinodiscus,,vetustissimus,,,
diatoms,Coscinodiscus vulnificus,,,Coscinodiscus,,vulnificus,,,
diatoms,Coscinodiscus yabei,,,Coscinodiscus,,yabei,,,
diatoms,Cosmiodiscus insignis,,,Cosmiodiscus,,insignis,,,
diatoms,Cosmiodiscus insignis f. triangula,,,Cosmiodiscus,,insignis,f.,triangula,
diatoms,Cosmiodiscus intersectus,,,Cosmiodiscus,,intersectus,,,
diatoms,Cosmiodiscus sp.,,,Cosmiodiscus,,sp.,,,
diatoms,Costopyxis trochlea,,,Costopyxis,,trochlea,,,
diatoms,Craspedodiscus barronii,,,Craspedodiscus,,barronii,,,
diatoms,Craspedodiscus coscinodiscus,,,Craspedodiscus,,coscinodiscus,,,
diatoms,Craspedodiscus elegans,,,Craspedodiscus,,elegans,,,
diatoms,Craspedodiscus elegans var. assymmetricus,,,Craspedodiscus,,elegans,var.,assymmetricus,
diatoms,Craspedodiscus moelleri,,,Craspedodiscus,,moelleri,,,
diatoms,Craspedodiscus sp.,,,Craspedodiscus,,sp.,,,
diatoms,Craspedodiscus sp. A,,,Craspedodiscus,,sp.,,A,
diatoms,Craspedodiscus umbonatus,,,Craspedodiscus,,umbonatus,,,
diatoms,Crucidenticula ikebei,,,Crucidenticula,,ikebei,,,
diatoms,Crucidenticula kanayae,,,Crucidenticula,,kanayae,,,
diatoms,Crucidenticula nicobarica,,,Crucidenticula,,nicobarica,,,
