Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lith. prefix+name+suffix,Lithological Accessories 1,Lithological Accessories 2,Lithology color,Layer/Beddding, Lamination,Grading,Other sedimentary feature,Layer or bedding thickness,Lithology avg. grain size ,Lithology avg. grain size rank,Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Clasts abundance,Clasts [%],Clast -  grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,Lithology prefix + name,Lithology name+suffix,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
371-U1507B-46R-5-A,0,136,793.34,794.7,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale, but also appears grouped in clusters that repeat at ~several decimeter scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker and browner blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,46,R,5,A,
371-U1507B-46R-6-A,0,95,794.7,795.65,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale, but also appears grouped in clusters that repeat at ~several decimeter scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker and browner blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,46,R,6,A,
371-U1507B-46R-CC-A,0,3,795.65,795.68,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale, but also appears grouped in clusters that repeat at ~several decimeter scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker and browner blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,46,R,CC,A,
371-U1507B-47R-1-A,0,144,797.4,798.84,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale, but also appears grouped in clusters that repeat at ~several decimeter scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker and browner blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,47,R,1,A,
371-U1507B-47R-2-A,0,148,798.84,800.32,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale, but also appears grouped in clusters that repeat at ~several decimeter scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker and browner blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,47,R,2,A,
371-U1507B-47R-3-A,0,125,800.32,801.57,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale, but also appears grouped in clusters that repeat at ~several decimeter scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker and browner blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,47,R,3,A,
371-U1507B-47R-4-A,0,147,801.57,803.04,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale, but also appears grouped in clusters that repeat at ~several decimeter scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker and browner blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,47,R,4,A,
371-U1507B-47R-5-A,0,141,803.04,804.45,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale, but also appears grouped in clusters that repeat at ~several decimeter scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker and browner blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,47,R,5,A,
371-U1507B-47R-6-A,0,101,804.45,805.46,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale, but also appears grouped in clusters that repeat at ~several decimeter scale. The upper 9 cm in section 6 is slightly lighter (white, 8.5/N). Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker and browner blebs appear to be pyrite.",gradational boundary or contact,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,47,R,6,A,
371-U1507B-47R-6-A,101,123,805.46,805.68,,,,,,foraminiferal limestone,,foraminiferal limestone,,,GLEY 1 8/5G (light greenish gray),bed,parallel stratification [BJ80],normal grading,,,fine sand [W22_2],4,,,absent,0,interval brecciated,,,,,,,,,,foraminiferal limestone,foraminiferal limestone,,,,371,U1507,B,47,R,6,A,
371-U1507B-47R-CC-A,0,7,805.68,805.75,,,,,,foraminiferal limestone,,foraminiferal limestone,,,GLEY 1 8/5G (light greenish gray),bed,parallel stratification [BJ80],normal grading,,,fine sand [W22_2],4,,,absent,0,interval brecciated,,,,,,,,,,foraminiferal limestone,foraminiferal limestone,,,,371,U1507,B,47,R,CC,A,
371-U1507B-48R-1-A,0,38,807,807.38,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,48,R,1,A,
371-U1507B-48R-2-A,0,125,807.38,808.63,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,48,R,2,A,
371-U1507B-48R-3-A,0,103,808.63,809.66,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,48,R,3,A,
371-U1507B-48R-4-A,0,147,809.66,811.13,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,48,R,4,A,
371-U1507B-48R-5-A,0,148,811.13,812.61,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,48,R,5,A,
371-U1507B-48R-6-A,0,143,812.61,814.04,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite. Zoophycus burrow is observed at 105-114.5 cm.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,48,R,6,A,
371-U1507B-48R-7-A,0,145,814.04,815.49,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite. Zoophycus burrow is observed at 105-114.5 cm.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,48,R,7,A,
371-U1507B-48R-8-A,0,84,815.49,816.33,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite. Spirophyton burrow is observed at 105-114.5 cm.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,48,R,8,A,
371-U1507B-48R-9-A,0,68,816.33,817.01,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,48,R,9,A,
371-U1507B-48R-CC-A,0,22,817.01,817.23,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,48,R,CC,A,
371-U1507B-49R-1-A,0,150,816.5,818,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,49,R,1,A,
371-U1507B-49R-2-A,0,144,818,819.44,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,49,R,2,A,
371-U1507B-49R-3-A,0,151,819.44,820.95,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,49,R,3,A,
371-U1507B-49R-4-A,0,121,820.95,822.16,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,49,R,4,A,
371-U1507B-49R-5-A,0,140,822.16,823.56,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,49,R,5,A,
371-U1507B-49R-6-A,0,142,823.56,824.98,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,49,R,6,A,
371-U1507B-49R-7-A,0,56,824.98,825.54,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY) and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,49,R,7,A,
371-U1507B-50R-1-A,0,132,826.1,827.42,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10GY (light greenish grey),color banding,parallel stratification [BJ80],,,,clay [W22_1],1,,,moderate [B06],3,"Irregularly spaced color banding between lighter (light greenish grey, GLEY 1 8/5GY), and darker (light greenish grey, GLEY1 7/5GY) is apparent on cm-scale. Within the darker intervals are thin laminae of greyish green (GLEY1 5/5G) and very thin light grey (GLEY 1 7/N) beds. Darker grey blebs appear to be pyrite.",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,B,50,R,1,A,
