Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Extra Sample ID Data
340-U1396A-15H-3-A,340,U1396,A,15,15-3,H,3,A,13,18,128.53,128.58,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Weakly normally grading basaltic tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,30,0,60,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-3-A,340,U1396,A,15,15-3,H,3,A,18,18.5,128.58,128.585,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,fine sand [T07],4,calcareous sand [Leg210],40,fine sand [T07],4,100,Thin tephra-like layer including scoria,0,0,,0,,0,,0,,0,,0,,0,,,,,0,15,5,0,30,0,10,40,0,0,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-15H-3-A,340,U1396,A,15,15-3,H,3,A,18.5,88,128.585,129.28,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-15H-3-A,340,U1396,A,15,15-3,H,3,A,88,117,129.28,129.57,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-15H-3-A,340,U1396,A,15,15-3,H,3,A,117,120,129.57,129.6,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,Upper part of tephra or turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,100,0,0,0,,moderate [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-15H-3-A,340,U1396,A,15,15-3,H,3,A,120,121.5,129.6,129.615,minimal [drilling disturbance],1,volcaniclastic-gravel [BGS-S81],80,granule [T07],9,calcareous sand [Leg210],20,fine sand [T07],4,100,Tephra or turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,60,10,0,0,10,20,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-3-A,340,U1396,A,15,15-3,H,3,A,121.5,131.5,129.615,129.715,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-15H-3-A,340,U1396,A,15,15-3,H,3,A,131.5,151,129.715,129.91,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-15H-4-A,340,U1396,A,15,15-4,H,4,A,0,49,129.91,130.4,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,3,100,,0,,0,,0,,0,,0,,0,,,,angular,0,0,0,0,0,0,10,20,20,50,,poor [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-15H-4-A,340,U1396,A,15,15-4,H,4,A,49,51,130.4,130.42,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,85,0,1,3,0,1,0,0,0,,poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-4-A,340,U1396,A,15,15-4,H,4,A,51,53,130.42,130.44,slight [drilling disturbance],2,ash [F&S84],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,85,0,1,3,0,1,0,0,0,,poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-4-A,340,U1396,A,15,15-4,H,4,A,53,71,130.44,130.62,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,3,100,,0,,0,,0,,0,,0,,0,,,,angular,0,0,0,0,0,0,10,20,20,50,,poor [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-15H-4-A,340,U1396,A,15,15-4,H,4,A,71,73,130.62,130.64,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,40,5,20,10,25,0,0,0,0,0,,extremely poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-15H-4-A,340,U1396,A,15,15-4,H,4,A,73,106,130.64,130.97,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,3,100,,0,,0,,0,,0,,0,,0,,,,angular,0,0,0,0,0,0,10,20,20,50,,poor [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-15H-4-A,340,U1396,A,15,15-4,H,4,A,106,111,130.97,131.02,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,2,93,2,0,3,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-4-A,340,U1396,A,15,15-4,H,4,A,111,112,131.02,131.03,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,2,93,2,0,3,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-4-A,340,U1396,A,15,15-4,H,4,A,112,150,131.03,131.41,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,10,20,20,50,,poor [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-15H-5-A,340,U1396,A,15,15-5,H,5,A,0,89,131.41,132.3,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,,,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-5-A,340,U1396,A,15,15-5,H,5,A,89,105,132.3,132.46,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],55,fine mud [T07],3,volcaniclastic-gravel [BGS-S81],45,granule [T07],9,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,10,0,0,20,0,5,20,0,45,,moderately well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-5-A,340,U1396,A,15,15-5,H,5,A,105,151,132.46,132.92,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,,,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-6-A,340,U1396,A,15,15-6,H,6,A,0,54,132.92,133.46,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,,0,20,80,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-6-A,340,U1396,A,15,15-6,H,6,A,54,65,133.46,133.57,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,"brown sand, possibly ash",0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,20,,58,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-6-A,340,U1396,A,15,15-6,H,6,A,65,76,133.57,133.68,minimal [drilling disturbance],1,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,brown fine mud,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,20,,58,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-6-A,340,U1396,A,15,15-6,H,6,A,76,82.5,133.68,133.745,moderate [drilling disturbance],4,ash [F&S84],100,granule [T07],9,,,,,100,well-sorted ash having normal grading from granule to fine sand,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,20,,58,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-6-A,340,U1396,A,15,15-6,H,6,A,82.5,94,133.745,133.86,minimal [drilling disturbance],1,ash [F&S84],100,very coarse sand [T07],8,,,,,100,Well sorted black ash having normal grading from very coarse sand to silt-fine mud,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,20,,58,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-6-A,340,U1396,A,15,15-6,H,6,A,94,122,133.86,134.14,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic mud,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,,0,20,80,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-6-A,340,U1396,A,15,15-6,H,6,A,122,127,134.14,134.19,minimal [drilling disturbance],1,ash [F&S84],100,granule [T07],9,,,,,100,dark brown ash having normal grading from granule to silt-fine mud,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,20,,58,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-6-A,340,U1396,A,15,15-6,H,6,A,127,135,134.19,134.27,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,,0,20,80,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-6-A,340,U1396,A,15,15-6,H,6,A,135,139,134.27,134.31,minimal [drilling disturbance],1,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,brown ash having normal grading,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,0,0,20,,58,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-6-A,340,U1396,A,15,15-6,H,6,A,139,150,134.31,134.42,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic,0,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,0,0,0,20,80,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-7-A,340,U1396,A,15,15-7,H,7,A,0,76,134.42,135.18,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-CC-A,340,U1396,A,15,15-CC,H,CC,A,0,4,135.18,135.22,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,30,0,5,20,0,45,,moderately well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-CC-A,340,U1396,A,15,15-CC,H,CC,A,4,6,135.22,135.24,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,30,0,5,20,0,45,,moderately well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-CC-A,340,U1396,A,15,15-CC,H,CC,A,6,13,135.24,135.31,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-CC-A,340,U1396,A,15,15-CC,H,CC,A,13,15.5,135.31,135.335,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,30,0,5,20,0,45,,moderately well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-CC-A,340,U1396,A,15,15-CC,H,CC,A,15.5,24,135.335,135.42,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-15H-CC-A,340,U1396,A,15,15-CC,H,CC,A,24,29,135.42,135.47,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
