Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Principal name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Principal name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass comments,File Data,Extra Sample ID Data
340-U1397A-14H-3-A,340,U1397,A,14,14-3,H,3,A,0,150,96.93,98.43,moderate [drilling disturbance],4,volcaniclastic-gravel [BGS-S81],60,pebble [W22_2],9,volcaniclastic-sand [BGS-S81],40,medium sand [T07],6,100,,45,40,pebble [W22_2],0,,40,pebble [W22_2],15,pebble [W22_2],0,,0,,5,granule [T07],,,angular,49,0,40,0,10,0,0,0,1,0,,very poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-14H-4-A,340,U1397,A,14,14-4,H,4,A,0,90,98.43,99.33,moderate to high [drilling disturbance],5,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,,40,35,pebble [W22_2],5,pebble [W22_2],35,pebble [W22_2],20,pebble [W22_2],0,,0,,5,granule [T07],,,angular,49,0,40,0,10,0,0,0,1,0,,very poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-14H-5-A,340,U1397,A,14,14-5,H,5,A,0,150,99.33,100.83,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],70,pebble [W22_2],9,volcaniclastic-sand [BGS-S81],30,coarse sand [T07],7,100,Massive normally grading mixed volcaniclastic gravel and sand.,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,40,0,20,0,0,0,0,0,,extremely poor [BP01],rare [alteration],2,"Finer part consists of crystals of 88%, massive lava of 10%, and the rest is carbonate materials.",,,,,,,
340-U1397A-14H-6-A,340,U1397,A,14,14-6,H,6,A,0,31,100.83,101.14,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],30,pebble [W22_2],9,volcaniclastic-sand [BGS-S81],70,coarse sand [T07],7,100,Volcaniclastic gravel and sand.,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,90,0,0,0,0,0,0,5,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-14H-6-A,340,U1397,A,14,14-6,H,6,A,31,44,101.14,101.27,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],70,pebble [W22_2],9,volcaniclastic-sand [BGS-S81],30,coarse sand [T07],7,100,Normally graded volcaniclastic gravel and sand.,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,90,0,0,0,0,0,0,5,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-14H-6-A,340,U1397,A,14,14-6,H,6,A,44,45,101.27,101.28,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],90,fine mud [T07],3,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,Top layer of normally graded gravel and sand.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,13,50,35,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-14H-6-A,340,U1397,A,14,14-6,H,6,A,45,49,101.28,101.32,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],60,pebble [W22_2],9,volcaniclastic-sand [BGS-S81],40,fine medium sand [T07],5,100,Normally graded volcaniclastic gravel and sand.,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,90,0,0,0,0,0,0,5,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-14H-6-A,340,U1397,A,14,14-6,H,6,A,49,51,101.32,101.34,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],90,fine mud [T07],3,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,Top layer of normally graded gravel and sand.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,13,50,35,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-14H-6-A,340,U1397,A,14,14-6,H,6,A,51,63,101.34,101.46,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],60,coarse sand [T07],7,volcaniclastic-gravel [BGS-S81],40,pebble [W22_2],9,100,Normally graded volcaniclastic gravel and sand.,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,90,0,0,0,0,0,0,5,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-14H-6-A,340,U1397,A,14,14-6,H,6,A,63,101,101.46,101.84,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],80,coarse sand [T07],7,volcaniclastic-gravel [BGS-S81],20,pebble [W22_2],9,100,Normally graded volcaniclastic gravel and sand.,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,90,0,0,0,0,0,0,5,,poor [BP01],moderate [alteration],4,"Fine part consists of crystals 70%, massive lava 20%, vesicular lava 2%, and the rest is carbonate material.",,,,,,,
340-U1397A-14H-CC-A,340,U1397,A,14,14-CC,H,CC,A,0,11,101.84,101.95,severe [drilling disturbance],7,volcaniclastic-gravel [BGS-S81],60,pebble [W22_2],9,volcaniclastic-sand [BGS-S81],40,coarse sand [T07],7,100,Mixture of volcanic gravel and sand.,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,90,0,0,0,0,0,0,5,,extremely poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-15H-CC-A,340,U1397,A,15,15-CC,H,CC,A,0,16,101.9,102.06,severe [drilling disturbance],7,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,Andesite pebbles,100,0,,0,,100,pebble [W22_2],0,,0,,0,,0,,,,angular,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
340-U1397A-17H-1-A,340,U1397,A,17,17-1,H,1,A,0,56,106.5,107.06,severe [drilling disturbance],7,volcaniclastic-gravel [BGS-S81],95,pebble [W22_2],9,volcaniclastic-sand [BGS-S81],5,very coarse sand [T07],8,100,Massive volcaniclastic gravel.,5,0,,0,,100,,0,,0,,0,,0,,,,rounded,5,0,70,24,0,0,0,0,0,1,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-17H-1-A,340,U1397,A,17,17-1,H,1,A,56,59,107.06,107.09,severe [drilling disturbance],7,carbonate ooze [Leg178],70,fine mud [T07],3,volcaniclastic-gravel [BGS-S81],30,pebble [W22_2],9,100,Volcaniclastic gravel mixed with calcareous mud.,30,0,,0,,100,,0,,0,,0,,0,,,,rounded,0,0,1,0,1,0,0,15,50,33,,extremely poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-17H-2-A,340,U1397,A,17,17-2,H,2,A,0,150,107.09,108.59,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Normally graded volcaniclastic sandy turbidite.,2,50,pebble [W22_2],0,,0,,0,,0,,50,pebble [W22_2],0,,,Pumice clast and mud clast,rounded,0,0,20,10,70,0,0,0,0,0,,well [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-17H-3-A,340,U1397,A,17,17-3,H,3,A,0,123,108.59,109.82,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,5,0,,0,,0,,0,,0,,100,fine mud [T07],0,,,,angular,0,0,20,2,78,0,0,0,0,0,,poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-17H-CC-A,340,U1397,A,17,17-CC,H,CC,A,0,12.5,109.82,109.945,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,20,50,pebble [W22_2],0,,0,,0,,0,,50,fine mud [T07],0,,,,rounded,0,0,20,2,78,0,0,0,0,0,,moderate [BP01],rare [alteration],2,,,,,,,,
340-U1397A-17H-CC-A,340,U1397,A,17,17-CC,H,CC,A,12.5,17,109.945,109.99,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
340-U1397A-18H-1-A,340,U1397,A,18,18-1,H,1,A,0,56.5,110,110.565,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,,85,10,granule [T07],0,,80,pebble [W22_2],5,pebble [W22_2],0,,0,,5,coarse sand [T07],,,angular,0,0,80,0,15,0,0,0,5,0,,poor [BP01],absent [alteration],0,,,,,,,,
340-U1397A-18H-1-A,340,U1397,A,18,18-1,H,1,A,56.5,150,110.565,111.5,moderate [drilling disturbance],4,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,,35,10,granule [T07],0,,85,pebble [W22_2],0,,0,,0,,5,coarse sand [T07],,,angular,0,0,80,0,15,0,0,0,5,0,,poor [BP01],absent [alteration],0,,,,,,,,
340-U1397A-18H-2-A,340,U1397,A,18,18-2,H,2,A,0,13,111.5,111.63,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],70,granule [T07],9,volcaniclastic-gravel [BGS-S81],30,pebble [W22_2],9,100,Massive layer consisting of mixed pebble and granule sized grains.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,80,0,15,0,0,5,0,0,,extremely poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-18H-2-A,340,U1397,A,18,18-2,H,2,A,13,23,111.63,111.73,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],60,coarse sand [T07],7,volcaniclastic-gravel [BGS-S81],40,pebble [W22_2],9,100,Weakly normally graded pebble and coarse sand.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,80,0,15,0,0,5,0,0,,extremely poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-18H-2-A,340,U1397,A,18,18-2,H,2,A,23,27.5,111.73,111.775,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],60,very coarse sand [T07],8,volcaniclastic-gravel [BGS-S81],40,pebble [W22_2],9,100,Weakly normally graded pebble and very coarse sand.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,80,0,15,0,0,5,0,0,,extremely poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-18H-2-A,340,U1397,A,18,18-2,H,2,A,27.5,42,111.775,111.92,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],90,very coarse sand [T07],8,volcaniclastic-gravel [BGS-S81],10,pebble [W22_2],9,100,Mixture of pebble and very coarse sand.,10,0,,0,,10,pebble [W22_2],0,,0,,0,,0,,,,angular,0,0,80,0,15,0,0,5,0,0,,extremely poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-18H-3-A,340,U1397,A,18,18-3,H,3,A,0,45,111.92,112.37,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],60,medium sand [T07],6,volcaniclastic-gravel [BGS-S81],40,pebble [W22_2],9,100,Normally grading volcaniclastic turbidite.,3,0,,0,,100,,0,,0,,0,,0,,,,angular,1,0,20,4,30,0,0,20,15,10,,well [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-18H-3-A,340,U1397,A,18,18-3,H,3,A,45,126,112.37,113.18,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],80,medium sand [T07],6,volcaniclastic-gravel [BGS-S81],20,pebble [W22_2],9,100,,2,0,,0,,100,,0,,0,,0,,0,,,,angular,0,0,15,10,45,0,0,15,10,5,,well [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-18H-3-A,340,U1397,A,18,18-3,H,3,A,126,150,113.18,113.42,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],80,medium sand [T07],6,volcaniclastic-gravel [BGS-S81],20,pebble [W22_2],9,100,A part of volcaniclastic turbidite.,20,0,,0,,100,,0,,0,,0,,0,,,,angular,0,0,15,10,45,0,0,15,10,5,,well [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-18H-4-A,340,U1397,A,18,18-4,H,4,A,0,89,113.42,114.31,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],85,medium sand [T07],6,calcareous sand [Leg210],15,medium sand [T07],6,100,,10,30,pebble [W22_2],0,,50,pebble [W22_2],10,granule [T07],0,,10,fine mud [T07],0,,,,rounded,0,0,25,5,55,0,0,5,10,0,,well [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-18H-4-A,340,U1397,A,18,18-4,H,4,A,89,150,114.31,114.92,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],85,medium sand [T07],6,calcareous sand [Leg210],15,medium sand [T07],6,100,,10,30,pebble [W22_2],0,,50,pebble [W22_2],10,granule [T07],0,,10,fine mud [T07],0,,,,rounded,0,0,25,5,55,0,0,5,10,0,,well [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-18H-5-A,340,U1397,A,18,18-5,H,5,A,0,81,114.92,115.73,moderate [drilling disturbance],4,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,,30,10,pebble [W22_2],0,,75,pebble [W22_2],0,,0,,15,fine mud [T07],0,,,,angular,0,0,38,0,30,0,30,0,2,0,,moderate [BP01],rare [alteration],2,,,,,,,,
340-U1397A-18H-5-A,340,U1397,A,18,18-5,H,5,A,81,125,115.73,116.17,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,,98,15,pebble [W22_2],0,,80,pebble [W22_2],0,,0,,5,fine mud [T07],0,,,,angular,0,0,38,0,30,0,30,0,2,0,,moderate [BP01],rare [alteration],2,,,,,,,,
340-U1397A-18H-CC-A,340,U1397,A,18,18-CC,H,CC,A,0,13,116.17,116.3,moderate [drilling disturbance],4,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,,90,5,granule [T07],0,,90,pebble [W22_2],0,,0,,0,,5,coarse sand [T07],,,angular,0,0,80,0,10,0,0,0,10,,,poor [BP01],absent [alteration],0,,,,,,,,
340-U1397A-19H-1-A,340,U1397,A,19,19-1,H,1,A,0,13,116.3,116.43,destroyed [drilling disturbance],8,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Sand layer caused by drilling disturbance,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,45,0,45,0,0,0,10,0,,moderate [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-19H-1-A,340,U1397,A,19,19-1,H,1,A,13,68.5,116.43,116.985,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-19H-1-A,340,U1397,A,19,19-1,H,1,A,68.5,76,116.985,117.06,severe [drilling disturbance],7,volcaniclastic-sand [BGS-S81],90,medium sand [T07],6,calcareous sand [Leg210],10,fine medium sand [T07],5,100,"Volcaniclastic sand layer, potentially a top of turbidite.",,0,,0,,0,,0,,0,,0,,0,,,,,0,0,45,0,45,0,0,0,10,0,,well [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-19H-1-A,340,U1397,A,19,19-1,H,1,A,76,102,117.06,117.32,severe [drilling disturbance],7,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sedimen which is potentially mud clasts,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-19H-1-A,340,U1397,A,19,19-1,H,1,A,102,143,117.32,117.73,severe [drilling disturbance],7,volcaniclastic-sand [BGS-S81],90,medium sand [T07],6,calcareous mudstone or tuff [Leg210],10,fine sand [T07],4,100,Volcaniclastic turbidite,3,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,,0,0,45,0,45,0,0,0,10,0,,well [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-19H-1-A,340,U1397,A,19,19-1,H,1,A,143,150,117.73,117.8,severe [drilling disturbance],7,carbonate ooze [Leg178],60,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],40,medium sand [T07],6,100,A part of turbidite containing mud clasts.,60,0,,0,,0,,0,,0,,100,pebble [W22_2],0,,,,,0,0,45,0,45,0,0,0,10,0,,well [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-19H-2-A,340,U1397,A,19,19-2,H,2,A,0,150,117.8,119.3,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],95,coarse sand [T07],7,carbonate ooze [Leg178],5,silt-fine mud [T07],2,100,Volcaniclastic turbidite containing pebble sized pumice and hemipelagic mud clasts.,5,50,pebble [W22_2],0,,0,,0,,0,,50,pebble [W22_2],0,,,Pebble sized pumic and mud clasts,rounded,0,0,45,0,45,0,0,10,0,0,,well [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-19H-3-A,340,U1397,A,19,19-3,H,3,A,0,150,119.3,120.8,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,15,60,pebble [W22_2],0,,0,,0,,0,,40,fine mud [T07],0,,,,rounded,0,0,40,10,40,0,0,2,5,3,,poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-19H-4-A,340,U1397,A,19,19-4,H,4,A,0,55,120.8,121.35,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,20,50,pebble [W22_2],0,,0,,0,,0,,50,fine mud [T07],0,,,,rounded,0,0,40,10,40,0,0,2,5,3,,poor [BP01],rare [alteration],2,,,,,,,,
340-U1397A-19H-CC-A,340,U1397,A,19,19-CC,H,CC,A,0,6.5,121.35,121.415,moderate [drilling disturbance],4,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,,95,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,0,0,60,0,30,0,0,0,0,10,,poor [BP01],absent [alteration],0,,,,,,,,
340-U1397A-19H-CC-A,340,U1397,A,19,19-CC,H,CC,A,6.5,15,121.415,121.5,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],100,granule [T07],9,,,,,100,,30,70,granule [T07],0,,15,granule [T07],0,,0,,0,,15,very coarse sand [T07],,,rounded,0,0,40,10,40,0,0,2,5,3,,poor [BP01],absent [alteration],0,,,,,,,,
340-U1397A-19H-CC-A,340,U1397,A,19,19-CC,H,CC,A,15,20,121.5,121.55,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
340-U1397A-20H-CC-A,340,U1397,A,20,20-CC,H,CC,A,0,20,121.5,121.7,minimal [drilling disturbance],1,volcaniclastic-gravel [BGS-S81],100,granule [T07],9,,,,,100,,100,5,granule [T07],0,,90,granule [T07],5,granule [T07],0,,0,,0,,,,rounded,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,
340-U1397A-20H-CC-A,340,U1397,A,20,20-CC,H,CC,A,20,25,121.7,121.75,,,,,,,,,,,,PAL SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,
340-U1397A-21X-CC-A,340,U1397,A,21,21-CC,X,CC,A,0,6,121.7,121.76,destroyed [drilling disturbance],8,volcaniclastic-gravel [BGS-S81],100,,,,,,,100,,100,,,,,50,cobble [T07],50,pebble [W22_2],,,,,,,,"2clasts; 1 clinopyroxene hornblende andesite clast, and 1 vesiculated black pebbly volcanic clast",rounded,,,,,,,,,,,,,,,,,,,,,,
340-U1397A-24X-1-A,340,U1397,A,24,24-1,X,1,A,0,12,150.4,150.52,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,60,0,40,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-24X-1-A,340,U1397,A,24,24-1,X,1,A,12,21,150.52,150.61,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,50,0,40,0,0,10,0,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-24X-1-A,340,U1397,A,24,24-1,X,1,A,21,29,150.61,150.69,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,60,0,40,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-24X-1-A,340,U1397,A,24,24-1,X,1,A,29,36,150.69,150.76,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,70,0,0,10,0,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-24X-1-A,340,U1397,A,24,24-1,X,1,A,36,44,150.76,150.84,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,60,0,40,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-24X-1-A,340,U1397,A,24,24-1,X,1,A,44,45,150.84,150.85,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,70,0,0,10,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-24X-1-A,340,U1397,A,24,24-1,X,1,A,45,48,150.85,150.88,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,60,0,40,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-24X-1-A,340,U1397,A,24,24-1,X,1,A,48,49,150.88,150.89,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,70,0,0,10,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-24X-1-A,340,U1397,A,24,24-1,X,1,A,49,120,150.89,151.6,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,60,0,40,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-24X-2-A,340,U1397,A,24,24-2,X,2,A,0,37,151.6,151.97,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,0,0,0,1,0,89,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-24X-2-A,340,U1397,A,24,24-2,X,2,A,37,38,151.97,151.98,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,55,0,0,5,0,0,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-24X-2-A,340,U1397,A,24,24-2,X,2,A,38,54,151.98,152.14,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,0,0,0,1,0,89,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-24X-CC-A,340,U1397,A,24,24-CC,X,CC,A,0,5,152.14,152.19,,,,,,,,,,,,PAL SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,
340-U1397A-24X-CC-A,340,U1397,A,24,24-CC,X,CC,A,5,21,152.19,152.35,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,5,0,80,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-25X-1-A,340,U1397,A,25,25-1,X,1,A,0,150,160,161.5,high [drilling disturbance],6,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,4,0,5,0,0,1,0,90,,moderately well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-25X-2-A,340,U1397,A,25,25-2,X,2,A,0,39,161.5,161.89,slight [drilling disturbance],2,carbonate ooze [Leg178],75,silt-fine mud [T07],2,calcareous sand [Leg210],25,fine sand [T07],4,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,5,0,0,30,0,60,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-25X-2-A,340,U1397,A,25,25-2,X,2,A,39,53,161.89,162.03,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],80,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,pumiceous banded volcaniclastic sediment,5,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,10,0,40,0,40,0,0,10,0,0,,very poor [BP01],absent [alteration],0,,,,,,,,
340-U1397A-25X-2-A,340,U1397,A,25,25-2,X,2,A,53,56,162.03,162.06,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],60,fine medium sand [T07],5,calcareous sand [Leg210],40,fine sand [T07],4,100,fine volcanic sand layer,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,20,10,0,0,40,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-25X-2-A,340,U1397,A,25,25-2,X,2,A,56,150,162.06,163,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,5,0,0,30,0,60,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-25X-3-A,340,U1397,A,25,25-3,X,3,A,0,150,163,164.5,high [drilling disturbance],6,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,4,0,5,0,0,1,0,90,,moderately well [BP01],absent [alteration],0,,,,,,,,
