Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W
368-U1501C-16H-3-A,0,150.0,145.3,146.8,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,blebs of dark material containing terrigenous minerals irregularily distributed throughout the sediment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,16,H,3,A
368-U1501C-16H-4-A,0,140.0,146.8,148.2,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,blebs of dark material containing terrigenous minerals irregularily distributed throughout the sediment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,16,H,4,A
368-U1501C-16H-5-A,0,19.0,148.3,148.49,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,blebs of dark material containing terrigenous minerals irregularily distributed throughout the sediment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,16,H,5,A
368-U1501C-16H-5-A,19,30.0,148.49,148.6,foraminifer rich,silty sand [Leg339],,foraminifer rich silty sand,foraminifer rich silty sand,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,planar,horizontal,thin bed [B01],fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,16,H,5,A
368-U1501C-16H-5-A,30,150.0,148.6,149.8,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,blebs of dark material containing terrigenous minerals irregularily distributed throughout the sediment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,16,H,5,A
368-U1501C-16H-6-A,0,111.0,149.8,150.91,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,blebs of dark material containing terrigenous minerals irregularily distributed throughout the sediment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,16,H,6,A
368-U1501C-16H-7-A,0,41.0,150.91,151.32,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,16,H,7,A
368-U1501C-16H-7-A,41,58.0,151.32,151.49,foraminifer rich,silty sand [Leg339],,foraminifer rich silty sand,foraminifer rich silty sand,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,medium bed [B01],fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,16,H,7,A
368-U1501C-16H-CC-A,0,3.0,151.49,151.52,foraminifer rich,silty sand [Leg339],,foraminifer rich silty sand,foraminifer rich silty sand,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,planar,horizontal,medium bed [B01],fining upward,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,16,H,CC,A
368-U1501C-16H-CC-A,3,26.0,151.52,151.75,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,blebs of dark material containing terrigenous minerals irregularily distributed throughout the sediment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,16,H,CC,A
368-U1501C-17H-1-A,0,150.0,151.8,153.3,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,10YR 6/2 (light brownish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,17,H,1,A
368-U1501C-17H-2-A,0,79.0,153.3,154.09,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,17,H,2,A
368-U1501C-17H-2-A,79,82.0,154.09,154.12,foraminifer rich,silty sand [Leg339],,foraminifer rich silty sand,foraminifer rich silty sand,,GLEY 1 6/10GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,planar,horizontal,thin bed [B01],fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,17,H,2,A
368-U1501C-17H-2-A,82,141.0,154.12,154.71,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,17,H,2,A
368-U1501C-17H-3-A,0,13.0,154.8,154.93,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,17,H,3,A
368-U1501C-17H-3-A,13,17.0,154.93,154.97,foraminifer rich,silty sand [Leg339],,foraminifer rich silty sand,foraminifer rich silty sand,,GLEY 1 6/10GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,horizontal,thin bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,17,H,3,A
368-U1501C-17H-3-A,17,130.0,154.97,156.1,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,17,H,3,A
368-U1501C-17H-4-A,0,60.0,156.1,156.7,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,17,H,4,A
368-U1501C-18F-1-A,0,48.0,156.8,157.28,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,irregular,inclined,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,18,F,1,A
368-U1501C-18F-1-A,48,151.0,157.28,158.31,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,99,GLEY 1 7/5GY (light greenish grey),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,slight [DB86],1,,,,,,nannofossil rich,foraminiferal sand [X363],,nannofossil rich foraminiferal sand,nannofossil rich foraminiferal sand,1,GLEY 1 7/N (light gray),very slightly consolidated [B84],fine sand [W22_2],4,,,,,,one 0.5 cm pod of nannofossil-rich foraminifera sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,18,F,1,A
368-U1501C-18F-2-A,0,18.0,158.31,158.49,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/5GY (light greenish grey),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,planar,inclined,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,18,F,2,A
368-U1501C-18F-2-A,18,66.0,158.49,158.97,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,planar,steeply dipping,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,18,F,2,A
368-U1501C-18F-2-A,66,151.0,158.97,159.82,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/5GY (light greenish grey),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,18,F,2,A
368-U1501C-18F-3-A,0,85.0,159.82,160.67,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/5GY (light greenish grey),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,18,F,3,A
368-U1501C-18F-3-A,85,95.0,160.67,160.77,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,18,F,3,A
368-U1501C-18F-4-A,0,68.0,160.77,161.45,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,18,F,4,A
368-U1501C-18F-CC-A,0,21.0,161.45,161.66,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/10Y (light greenish grey),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,18,F,CC,A
368-U1501C-19F-1-A,0,151.0,161.5,163.01,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,19,F,1,A
368-U1501C-19F-2-A,0,150.0,163.01,164.51,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,19,F,2,A
368-U1501C-19F-3-A,0,74.0,164.51,165.25,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,99,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,nannofossil rich,foraminiferal sand [X363],,nannofossil rich foraminiferal sand,nannofossil rich foraminiferal sand,1,GLEY 1 7/N (light gray),very slightly consolidated [B84],fine sand [W22_2],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,19,F,3,A
368-U1501C-19F-4-A,0,65.0,165.35,166.0,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,19,F,4,A
368-U1501C-19F-CC-A,0,23.0,166.0,166.23,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,19,F,CC,A
368-U1501C-20F-1-A,0,150.0,166.2,167.7,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,99,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,nannofossil rich,foraminiferal sand [X363],,nannofossil rich foraminiferal sand,nannofossil rich foraminiferal sand,1,GLEY 1 7/N (light gray),very slightly consolidated [B84],fine sand [W22_2],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,20,F,1,A
368-U1501C-20F-2-A,0,121.0,167.7,168.91,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,20,F,2,A
368-U1501C-20F-3-A,0,78.0,168.91,169.69,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,99,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,nannofossil rich,foraminiferal sand [X363],,nannofossil rich foraminiferal sand,nannofossil rich foraminiferal sand,1,GLEY 1 7/N (light gray),very slightly consolidated [B84],fine sand [W22_2],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,20,F,3,A
368-U1501C-20F-CC-A,0,23.0,169.69,169.92,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,20,F,CC,A
368-U1501C-21F-1-A,0,150.0,170.9,172.4,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,99,GLEY 1 6/5GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,nannofossil rich,foraminiferal sand [X363],,nannofossil rich foraminiferal sand,nannofossil rich foraminiferal sand,1,GLEY 1 7/N (light gray),very slightly consolidated [B84],fine sand [W22_2],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,21,F,1,A
368-U1501C-21F-2-A,0,151.0,172.4,173.91,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,21,F,2,A
368-U1501C-21F-3-A,0,95.0,173.91,174.86,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,99,GLEY 1 6/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,foraminifer rich,silty sand [Leg339],,foraminifer rich silty sand,foraminifer rich silty sand,1,GLEY 1 3/10Y (very dark greenish gray),slightly consolidated [B84],fine sand [W22_2],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,21,F,3,A
368-U1501C-21F-4-A,0,73.0,174.96,175.69,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,21,F,4,A
368-U1501C-21F-CC-A,0,21.0,175.69,175.9,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,21,F,CC,A
368-U1501C-22F-1-A,0,12.0,175.6,175.72,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,planar,inclined,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,22,F,1,A
368-U1501C-22F-1-A,12,62.0,175.72,176.22,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,irregular,curved,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,22,F,1,A
368-U1501C-22F-1-A,62,68.0,176.22,176.28,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 5/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,irregular,curved,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,22,F,1,A
368-U1501C-22F-1-A,68,150.0,176.28,177.1,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,22,F,1,A
368-U1501C-22F-2-A,0,76.0,177.1,177.86,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,bioturbated,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,22,F,2,A
368-U1501C-22F-2-A,76,82.0,177.86,177.92,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 5/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,planar,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,22,F,2,A
368-U1501C-22F-2-A,82,151.0,177.92,178.61,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,2.5Y 6/1 (gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,22,F,2,A
368-U1501C-22F-3-A,0,81.0,178.61,179.42,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,2.5Y 6/1 (gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,22,F,3,A
368-U1501C-22F-3-A,81,102.0,179.42,179.63,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,22,F,3,A
368-U1501C-22F-4-A,0,7.0,179.63,179.7,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,22,F,4,A
368-U1501C-22F-4-A,7,46.0,179.7,180.09,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,2.5Y 6/1 (gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,22,F,4,A
368-U1501C-22F-4-A,46,69.0,180.09,180.32,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,22,F,4,A
368-U1501C-22F-CC-A,0,22.0,180.32,180.54,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,22,F,CC,A
368-U1501C-23F-1-A,0,10.0,180.3,180.4,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,2.5Y 6/1 (gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,bioturbated,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,23,F,1,A
