Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Extra Sample ID Data,Lithology Prefix,Minor Lithology Suffix,Minor Lithology Prefix,Lithology Suffix
340-U1399B-5H-5-A,340,U1395,A,5,5-5,H,5,A,78,86,40.98,41.06,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,10,5,10,0,10,40,15,0,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-5H-5-A,340,U1395,A,5,5-5,H,5,A,86,88,41.06,41.08,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,10,5,10,0,10,40,15,0,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-5H-5-A,340,U1395,A,5,5-5,H,5,A,88,96,41.08,41.16,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,10,0,45,0,0,0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-5H-5-A,340,U1395,A,5,5-5,H,5,A,96,129,41.16,41.49,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-5-A,340,U1395,A,5,5-5,H,5,A,129,136,41.49,41.56,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,5,0,5,0,0,25,20,40,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-5-A,340,U1395,A,5,5-5,H,5,A,136,140,41.56,41.6,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-5-A,340,U1395,A,5,5-5,H,5,A,140,150,41.6,41.7,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-5H-6-A,340,U1395,A,5,5-6,H,6,A,0,10,41.7,41.8,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-6-A,340,U1395,A,5,5-6,H,6,A,10,11,41.8,41.81,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,35,0,10,10,15,0,0,5,15,10,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-6-A,340,U1395,A,5,5-6,H,6,A,11,127,41.81,42.97,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-6-A,340,U1395,A,5,5-6,H,6,A,127,139,42.97,43.09,minimal [drilling disturbance],1,calcareous sand [Leg210],55,medium sand [T07],6,volcaniclastic-sand [BGS-S81],45,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,10,5,15,0,0,20,25,15,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-6-A,340,U1395,A,5,5-6,H,6,A,139,150,43.09,43.2,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-7-A,340,U1395,A,5,5-7,H,7,A,0,20,43.2,43.4,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-7-A,340,U1395,A,5,5-7,H,7,A,20,28,43.4,43.48,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,5,5,30,0,0,15,15,10,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-7-A,340,U1395,A,5,5-7,H,7,A,28,36.5,43.48,43.565,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,5,5,30,0,0,15,15,10,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-7-A,340,U1395,A,5,5-7,H,7,A,36.5,38,43.565,43.58,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,5,5,30,0,0,15,15,10,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-7-A,340,U1395,A,5,5-7,H,7,A,38,73,43.58,43.93,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-CC-A,340,U1395,A,5,5-CC,H,CC,A,0,6,43.93,43.99,,,,,,,,,,,,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1399B-5H-CC-A,340,U1395,A,5,5-CC,H,CC,A,6,25,43.99,44.18,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,0,5,43.7,43.75,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,2,2,96,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,5,6,43.75,43.76,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,"Ashfall, vitric",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,85,0,0,10,5,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,6,35,43.76,44.05,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,2,2,96,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,35,35.5,44.05,44.055,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,85,0,0,10,5,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,35.5,38,44.055,44.08,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,2,2,96,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,38,38.5,44.08,44.085,slight [drilling disturbance],2,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,Ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,85,0,0,10,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,38.5,41,44.085,44.11,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,2,2,96,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,41,41.5,44.11,44.115,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,85,0,0,10,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,41.5,42,44.115,44.12,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,2,2,96,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,42,42.5,44.12,44.125,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,85,0,0,10,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,42.5,62,44.125,44.32,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,2,2,96,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,62,63,44.32,44.33,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,85,0,0,10,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,63,68,44.33,44.38,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,2,2,96,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,68,69,44.38,44.39,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,85,0,0,10,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,69,69.5,44.39,44.395,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,2,2,96,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,69.5,71,44.395,44.41,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,85,0,0,10,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,71,73,44.41,44.43,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,2,2,96,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,73,76,44.43,44.46,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ashfall? or turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,2,0,78,0,0,10,10,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,76,87,44.46,44.57,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,2,2,96,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,87,91,44.57,44.61,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ashfall? or turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,2,0,78,0,0,10,10,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,91,128,44.61,44.98,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,2,2,96,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-1-A,340,U1395,A,6,6-1,H,1,A,128,145,44.98,45.15,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,45,0,0,20,30,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-2-A,340,U1395,A,6,6-2,H,2,A,0,7,45.15,45.22,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,10,0,60,0,0,0,0,15,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-2-A,340,U1395,A,6,6-2,H,2,A,7,36,45.22,45.51,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-2-A,340,U1395,A,6,6-2,H,2,A,36,59,45.51,45.74,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,10,0,60,0,0,0,0,15,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-2-A,340,U1395,A,6,6-2,H,2,A,59,140,45.74,46.55,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-2-A,340,U1395,A,6,6-2,H,2,A,140,145,46.55,46.6,,,,,,,,,,,,WHOLE ROUND,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-3-A,340,U1395,A,6,6-3,H,3,A,0,5,46.65,46.7,,,,,,,,,,,,WHOLE ROUND SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-3-A,340,U1395,A,6,6-3,H,3,A,5,145,46.7,48.1,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,churned or chaotic strata,,,near vertical layers in places,,,,,,,,,
340-U1399B-6H-4-A,340,U1395,A,6,6-4,H,4,A,0,22,48.1,48.32,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,2,0,3,0,0,10,5,80,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-4-A,340,U1395,A,6,6-4,H,4,A,22,80,48.32,48.9,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcaniclastic turbidite,1,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,10,0,5,0,65,0,0,0,20,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-4-A,340,U1395,A,6,6-4,H,4,A,80,138,48.9,49.48,moderate [drilling disturbance],4,carbonate ooze [Leg178],70,silt-fine mud [T07],2,muddy sand [Leg183],30,medium sand [T07],6,100,deformed mixture of hemipelagic sediment with volcaniclastic sand deposit,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,30,0,0,5,5,55,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-4-A,340,U1395,A,6,6-4,H,4,A,138,145,49.48,49.55,,,,,,,,,,,,IWWR sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1399B-6H-5-A,340,U1395,A,6,6-5,H,5,A,0,45,49.55,50,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemopelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,10,80,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-5-A,340,U1395,A,6,6-5,H,5,A,45,46,50,50.01,slight to moderate [drilling disturbance],3,ash [F&S84],100,,,,,,,100,volcanic ash layer,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,85,0,0,10,0,5,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-5-A,340,U1395,A,6,6-5,H,5,A,46,76,50.01,50.31,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemopelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,10,80,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-5-A,340,U1395,A,6,6-5,H,5,A,76,81,50.31,50.36,slight to moderate [drilling disturbance],3,ash [F&S84],100,,,,,,,100,volcanic ash layer,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,10,0,30,0,0,15,0,15,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-5-A,340,U1395,A,6,6-5,H,5,A,81,87,50.36,50.42,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemopelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,10,80,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-5-A,340,U1395,A,6,6-5,H,5,A,87,127,50.42,50.82,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcaniclastic turbidite,15,30,granule [T07],0,,0,,0,,0,,70,pebble [W22_2],0,,,sediment clast is hemipelagic sediment,rounded,0,0,30,0,60,0,0,10,0,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-6-A,340,U1395,A,6,6-6,H,6,A,0,145,50.82,52.27,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,80,0,0,0,5,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-7-A,340,U1395,A,6,6-7,H,7,A,0,31,52.27,52.58,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,80,0,0,0,0,5,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-7-A,340,U1395,A,6,6-7,H,7,A,31,85,52.58,53.12,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-CC-A,340,U1395,A,6,6-CC,H,CC,A,0,18,53.12,53.3,slight [drilling disturbance],2,muddy sand [Leg183],100,fine sand [T07],4,,,,,100,muddy sand (debrite?),0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,30,0,0,5,5,55,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-6H-CC-A,340,U1395,A,6,6-CC,H,CC,A,18,23,53.3,53.35,,,,,,,,,,,,PAL sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1399B-6H-CC-A,340,U1395,A,6,6-CC,H,CC,A,23,38,53.35,53.5,slight [drilling disturbance],2,muddy sand [Leg183],100,fine sand [T07],4,,,,,100,muddy sand (debrite?),0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,30,0,0,5,5,55,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-7H-1-A,340,U1395,A,7,7-1,H,1,A,0,127,53.2,54.47,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,churned or chaotic strata,,,near vertical layers in places,,,,,,,,,
340-U1399B-7H-1-A,340,U1395,A,7,7-1,H,1,A,127,128,54.47,54.48,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,80,0,0,0,0,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-7H-1-A,340,U1395,A,7,7-1,H,1,A,128,150,54.48,54.7,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-7H-2-A,340,U1395,A,7,7-2,H,2,A,0,150,54.7,56.2,slight [drilling disturbance],2,carbonate ooze [Leg178],85,fine mud [T07],3,volcaniclastic-sand [BGS-S81],15,fine sand [T07],4,100,heavily disturbed sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,10,0,50,0,0,0,0,30,,moderate [BP01],rare [alteration],2,,churned or chaotic strata,,,near vertical layers in places,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,0,5,56.2,56.25,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,2,2,95,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,5,10,56.25,56.3,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,"Ashfall? or thin turbidite?
",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,75,0,0,0,20,0,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,10,25,56.3,56.45,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,2,2,95,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,25,28,56.45,56.48,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ashfall? or thin turbidite?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,75,0,0,0,20,0,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,28,44,56.48,56.64,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,2,2,95,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,44,48,56.64,56.68,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ashfall? or thin turbidite?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,75,0,0,0,20,0,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,48,55,56.68,56.75,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,2,2,95,,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1399B-7H-3-A,340,U1395,A,7,7-3,H,3,A,55,56,56.75,56.76,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ashfall? or thin turbidite?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,75,0,0,0,20,0,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
