Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
363-U1490A-33X-4-A,79,91,284.99,285.11,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,4,A,
363-U1490A-33X-4-A,91,98,285.11,285.18,,ash(tuff) [MMK88m],ash(tuff),,5Y 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,4,A,
363-U1490A-33X-4-A,98,112,285.18,285.32,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,4,A,
363-U1490A-33X-4-A,112,150,285.32,285.7,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,4,A,
363-U1490A-33X-5-A,0,40,285.7,286.1,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,5,A,
363-U1490A-33X-5-A,40,56,286.1,286.26,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,5,A,
363-U1490A-33X-5-A,56,61,286.26,286.31,,ash(tuff) [MMK88m],ash(tuff),,5Y 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,5,A,
363-U1490A-33X-5-A,61,141,286.31,287.11,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,5,A,
363-U1490A-33X-6-A,0,38,287.2,287.58,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,6,A,
363-U1490A-33X-6-A,38,52,287.58,287.72,,ash(tuff) [MMK88m],ash(tuff),,5Y 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,6,A,
363-U1490A-33X-6-A,52,65,287.72,287.85,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,6,A,
363-U1490A-33X-CC-A,0,38,287.85,288.23,radiolarian-bearing foraminifer-rich [X363],chalk [MMK88],radiolarian-bearing foraminifer-rich chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,33,X,CC,A,
363-U1490A-34X-1-A,0,150,289.4,290.9,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,rad-bearing clay-rich!,,,,,,,,,,,,,363,U1490,A,34,X,1,A,
363-U1490A-34X-2-A,0,40,290.9,291.3,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,rad-bearing clay-rich!,,,,,,,,,,,,,363,U1490,A,34,X,2,A,
363-U1490A-34X-2-A,40,46,291.3,291.36,ash-bearing radiolarian-bearing [X363],chalk [MMK88],ash-bearing radiolarian-bearing chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,34,X,2,A,
363-U1490A-34X-2-A,46,57,291.36,291.47,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,rad-bearing clay-rich!,,,,,,,,,,,,,363,U1490,A,34,X,2,A,
363-U1490A-34X-2-A,57,67,291.47,291.57,ash-bearing radiolarian-bearing [X363],chalk [MMK88],ash-bearing radiolarian-bearing chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,34,X,2,A,
363-U1490A-34X-2-A,67,148,291.57,292.38,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,rad-bearing clay-rich!,,,,,,,,,,,,,363,U1490,A,34,X,2,A,
363-U1490A-34X-3-A,0,137,292.38,293.75,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,rad-bearing clay-rich!,,,,,,,,,,,,,363,U1490,A,34,X,3,A,
363-U1490A-34X-3-A,137,144,293.75,293.82,ash-bearing radiolarian-bearing [X363],chalk [MMK88],ash-bearing radiolarian-bearing chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,34,X,3,A,
363-U1490A-34X-3-A,144,150,293.82,293.88,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,rad-bearing clay-rich!,,,,,,,,,,,,,363,U1490,A,34,X,3,A,
363-U1490A-34X-4-A,0,148,293.88,295.36,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,rad-bearing clay-rich!,,,,,,,,,,,,,363,U1490,A,34,X,4,A,
363-U1490A-34X-5-A,0,150,295.36,296.86,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,rad-bearing clay-rich!,,,,,,,,,,,,,363,U1490,A,34,X,5,A,
363-U1490A-34X-6-A,0,11,296.86,296.97,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,rad-bearing clay-rich!,,,,,,,,,,,,,363,U1490,A,34,X,6,A,
363-U1490A-34X-6-A,11,17,296.97,297.03,ash-bearing radiolarian-bearing [X363],chalk [MMK88],ash-bearing radiolarian-bearing chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,34,X,6,A,
363-U1490A-34X-6-A,17,73,297.03,297.59,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,rad-bearing clay-rich!,,,,,,,,,,,,,363,U1490,A,34,X,6,A,
363-U1490A-34X-6-A,73,78,297.59,297.64,,ash(tuff) [MMK88m],ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,34,X,6,A,
363-U1490A-34X-6-A,78,112,297.64,297.98,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,rad-bearing clay-rich!,,,,,,,,,,,,,363,U1490,A,34,X,6,A,
363-U1490A-34X-7-A,0,69,298.08,298.77,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,rad-bearing clay-rich!,,,,,,,,,,,,,363,U1490,A,34,X,7,A,
363-U1490A-34X-CC-A,0,37,298.77,299.14,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,rad-bearing clay-rich!,,,,,,,,,,,,,363,U1490,A,34,X,CC,A,
363-U1490A-35X-1-A,0,8,299.1,299.18,ash-rich [X363],chalk [MMK88],ash-rich chalk,,N 7 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,1,A,
363-U1490A-35X-1-A,8,150,299.18,300.6,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,1,A,
363-U1490A-35X-2-A,0,99,300.6,301.59,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,2,A,
363-U1490A-35X-2-A,99,104,301.59,301.64,ash-rich [X363],chalk [MMK88],ash-rich chalk,,N 6 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,2,A,
363-U1490A-35X-2-A,104,147,301.64,302.07,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,2,A,
363-U1490A-35X-3-A,0,150,302.07,303.57,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,3,A,
363-U1490A-35X-4-A,0,90,303.57,304.47,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,4,A,
363-U1490A-35X-4-A,90,112,304.47,304.69,ash-rich [X363],chalk [MMK88],ash-rich chalk,,N 7 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,4,A,
363-U1490A-35X-4-A,112,150,304.69,305.07,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,4,A,
363-U1490A-35X-5-A,0,10,305.07,305.17,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,5,A,
363-U1490A-35X-5-A,10,18,305.17,305.25,ash-rich [X363],chalk [MMK88],ash-rich chalk,,N 6 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,5,A,
363-U1490A-35X-5-A,18,90,305.25,305.97,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,5,A,
363-U1490A-35X-5-A,90,102,305.97,306.09,ash-rich [X363],chalk [MMK88],ash-rich chalk,,N 7 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,5,A,
363-U1490A-35X-5-A,102,139,306.09,306.46,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,5,A,
363-U1490A-35X-5-A,139,145,306.46,306.52,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,5,A,
363-U1490A-35X-5-A,145,150,306.52,306.57,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,5,A,
363-U1490A-35X-6-A,0,12,306.57,306.69,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,6,A,
363-U1490A-35X-6-A,12,55,306.69,307.12,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,6,A,
363-U1490A-35X-6-A,55,78,307.12,307.35,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,6,A,
363-U1490A-35X-6-A,78,106,307.35,307.63,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,6,A,
363-U1490A-35X-7-A,0,14,307.73,307.87,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,7,A,
363-U1490A-35X-7-A,14,70,307.87,308.43,ash-rich [X363],chalk [MMK88],ash-rich chalk,,N 7 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,7,A,
363-U1490A-35X-7-A,70,78,308.43,308.51,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,7,A,
363-U1490A-35X-CC-A,0,16,308.51,308.67,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,CC,A,
363-U1490A-35X-CC-A,16,22,308.67,308.73,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,CC,A,
363-U1490A-35X-CC-A,22,36,308.73,308.87,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,35,X,CC,A,
363-U1490A-36X-1-A,0,9,308.8,308.89,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,1,A,
363-U1490A-36X-1-A,9,16,308.89,308.96,clay-rich radiolarian-rich [X363],chalk [MMK88],clay-rich radiolarian-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,1,A,
363-U1490A-36X-1-A,16,32,308.96,309.12,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,1,A,
363-U1490A-36X-1-A,32,37,309.12,309.17,clay-rich radiolarian-rich [X363],chalk [MMK88],clay-rich radiolarian-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,1,A,
363-U1490A-36X-1-A,37,79,309.17,309.59,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,1,A,
363-U1490A-36X-1-A,79,86,309.59,309.66,clay-rich radiolarian-rich [X363],chalk [MMK88],clay-rich radiolarian-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,1,A,
363-U1490A-36X-1-A,86,103,309.66,309.83,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,1,A,
363-U1490A-36X-1-A,103,118,309.83,309.98,clay-rich radiolarian-rich [X363],chalk [MMK88],clay-rich radiolarian-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,1,A,
363-U1490A-36X-1-A,118,129,309.98,310.09,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,1,A,
363-U1490A-36X-1-A,129,134,310.09,310.14,clay-rich radiolarian-rich [X363],chalk [MMK88],clay-rich radiolarian-rich chalk,,10YR 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,1,A,
363-U1490A-36X-1-A,134,150,310.14,310.3,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,1,A,
363-U1490A-36X-2-A,0,28,310.3,310.58,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,2,A,
363-U1490A-36X-2-A,28,33,310.58,310.63,clay-rich radiolarian-rich [X363],chalk [MMK88],clay-rich radiolarian-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,2,A,
363-U1490A-36X-2-A,33,81,310.63,311.11,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,2,A,
363-U1490A-36X-2-A,81,92,311.11,311.22,clay-rich radiolarian-rich [X363],chalk [MMK88],clay-rich radiolarian-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,2,A,
363-U1490A-36X-2-A,92,126,311.22,311.56,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,2,A,
363-U1490A-36X-2-A,126,132,311.56,311.62,clay-rich radiolarian-rich [X363],chalk [MMK88],clay-rich radiolarian-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,2,A,
363-U1490A-36X-2-A,132,137,311.62,311.67,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,2,A,
363-U1490A-36X-2-A,137,150,311.67,311.8,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,2,A,
363-U1490A-36X-3-A,10,22,311.9,312.02,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,3,A,
363-U1490A-36X-3-A,22,27,312.02,312.07,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,3,A,
363-U1490A-36X-3-A,27,43,312.07,312.23,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,3,A,
363-U1490A-36X-3-A,43,47,312.23,312.27,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,3,A,
363-U1490A-36X-3-A,47,59,312.27,312.39,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,3,A,
363-U1490A-36X-3-A,59,62,312.39,312.42,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,3,A,
363-U1490A-36X-3-A,62,150,312.42,313.3,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,3,A,
363-U1490A-36X-4-A,0,15,313.3,313.45,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,4,A,
363-U1490A-36X-4-A,15,19,313.45,313.49,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,4,A,
363-U1490A-36X-4-A,19,104,313.49,314.34,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,4,A,
363-U1490A-36X-4-A,104,109,314.34,314.39,clay-rich radiolarian-rich [X363],chalk [MMK88],clay-rich radiolarian-rich chalk,,2.5Y 6/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,4,A,
363-U1490A-36X-4-A,109,150,314.39,314.8,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,4,A,
363-U1490A-36X-5-A,0,11,314.8,314.91,clay-rich radiolarian-rich [X363],chalk [MMK88],clay-rich radiolarian-rich chalk,,2.5Y 6/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,5,A,
363-U1490A-36X-5-A,11,57,314.91,315.37,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,5,A,
363-U1490A-36X-5-A,57,66,315.37,315.46,clay-rich radiolarian-rich [X363],chalk [MMK88],clay-rich radiolarian-rich chalk,,5YR 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,5,A,
363-U1490A-36X-5-A,66,73,315.46,315.53,,ash(tuff) [MMK88m],ash(tuff),,N 4 (dark gray),none [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,5,A,
363-U1490A-36X-5-A,73,138,315.53,316.18,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,5,A,
363-U1490A-36X-CC-A,0,26,316.18,316.44,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,36,X,CC,A,
363-U1490A-37X-1-A,0,7,318.5,318.57,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,1,A,
363-U1490A-37X-1-A,7,12,318.57,318.62,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5Y 6/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,1,A,
363-U1490A-37X-1-A,12,38,318.62,318.88,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,1,A,
363-U1490A-37X-1-A,38,54,318.88,319.04,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,1,A,
363-U1490A-37X-1-A,54,61,319.04,319.11,ash-rich [X363],chalk [MMK88],ash-rich chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,1,A,
363-U1490A-37X-1-A,61,115,319.11,319.65,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,1,A,
363-U1490A-37X-1-A,115,125,319.65,319.75,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,1,A,
363-U1490A-37X-1-A,125,150,319.75,320,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,1,A,
363-U1490A-37X-2-A,0,67,320,320.67,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,2,A,
363-U1490A-37X-2-A,67,74,320.67,320.74,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,2,A,
363-U1490A-37X-2-A,74,94,320.74,320.94,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,2,A,
363-U1490A-37X-2-A,94,99,320.94,320.99,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,2,A,
363-U1490A-37X-2-A,99,104,320.99,321.04,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,2,A,
