Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
363-U1482A-48X-4-A,34,150,396.04,397.2,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,48,X,4,A,
363-U1482A-48X-5-A,0,10,397.2,397.3,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,48,X,5,A,
363-U1482A-48X-5-A,10,140,397.3,398.6,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,48,X,5,A,
363-U1482A-48X-5-A,140,150,398.6,398.7,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,48,X,5,A,
363-U1482A-48X-6-A,0,111,398.7,399.81,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,48,X,6,A,
363-U1482A-48X-7-A,0,10,399.91,400.01,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,48,X,7,A,
363-U1482A-48X-7-A,10,76,400.01,400.67,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,48,X,7,A,
363-U1482A-48X-CC-A,0,43,400.67,401.1,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,nannofossil ooze [Leg339],clay-rich nannofossil ooze,,,,,,,,,,,363,U1482,A,48,X,CC,A,
363-U1482A-49X-1-A,0,21,400.9,401.11,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,1,A,
363-U1482A-49X-2-A,0,140,401.11,402.51,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,2,A,
363-U1482A-49X-2-A,140,150,402.51,402.61,,chalk [MMK88],chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,2,A,
363-U1482A-49X-3-A,0,50,402.61,403.11,,chalk [MMK88],chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,3,A,
363-U1482A-49X-3-A,50,150,403.11,404.11,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,3,A,
363-U1482A-49X-4-A,0,40,404.11,404.51,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,4,A,
363-U1482A-49X-4-A,40,96,404.51,405.07,,chalk [MMK88],chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,4,A,
363-U1482A-49X-4-A,96,150,405.07,405.61,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,4,A,
363-U1482A-49X-5-A,0,150,405.61,407.11,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,5,A,
363-U1482A-49X-6-A,0,50,407.11,407.61,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,6,A,
363-U1482A-49X-6-A,50,70,407.61,407.81,,chalk [MMK88],chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,6,A,
363-U1482A-49X-6-A,70,150,407.81,408.61,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,6,A,
363-U1482A-49X-7-A,0,96,408.61,409.57,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,7,A,
363-U1482A-49X-8-A,0,77,409.67,410.44,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,8,A,
363-U1482A-49X-CC-A,0,40,410.44,410.84,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,49,X,CC,A,
363-U1482A-50X-1-A,0,73,410.6,411.33,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,50,X,1,A,
363-U1482A-50X-1-A,73,150,411.33,412.1,,chalk [MMK88],chalk,,10Y 8/1 (light greenish gray),,,,,,,,,,,,,,,,,,,,363,U1482,A,50,X,1,A,
363-U1482A-50X-2-A,0,76,412.1,412.86,,chalk [MMK88],chalk,,10Y 8/1 (light greenish gray),,,,,,,,,,,,,,,,,,,,363,U1482,A,50,X,2,A,
363-U1482A-50X-2-A,76,150,412.86,413.6,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,50,X,2,A,
363-U1482A-50X-3-A,0,86,413.6,414.46,,chalk [MMK88],chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,50,X,3,A,
363-U1482A-50X-3-A,86,150,414.46,415.1,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,50,X,3,A,
363-U1482A-50X-4-A,0,150,415.1,416.6,,chalk [MMK88],chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,50,X,4,A,
363-U1482A-50X-5-A,0,46,416.6,417.06,,chalk [MMK88],chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,50,X,5,A,
363-U1482A-50X-5-A,46,140,417.06,418,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,50,X,5,A,
363-U1482A-50X-6-A,0,51,418.1,418.61,,chalk [MMK88],chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,50,X,6,A,
363-U1482A-50X-CC-A,0,31,418.61,418.92,,chalk [MMK88],chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,biscuited CHALK,,,,,,,,,,,,,363,U1482,A,50,X,CC,A,
363-U1482A-51X-1-A,0,77,420.3,421.07,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,51,X,1,A,
363-U1482A-51X-1-A,77,150,421.07,421.8,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,51,X,1,A,
363-U1482A-51X-2-A,0,15,421.8,421.95,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,51,X,2,A,
363-U1482A-51X-2-A,15,150,421.95,423.3,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,51,X,2,A,
363-U1482A-51X-3-A,0,47,423.3,423.77,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,51,X,3,A,
363-U1482A-51X-3-A,47,88,423.77,424.18,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,51,X,3,A,
363-U1482A-51X-3-A,88,150,424.18,424.8,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,51,X,3,A,
363-U1482A-51X-4-A,0,114,424.8,425.94,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,51,X,4,A,
363-U1482A-51X-4-A,114,150,425.94,426.3,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,51,X,4,A,
363-U1482A-51X-5-A,0,87,426.3,427.17,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,51,X,5,A,
363-U1482A-51X-5-A,87,140,427.17,427.7,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,51,X,5,A,
363-U1482A-51X-6-A,0,79,427.8,428.59,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,51,X,6,A,
363-U1482A-51X-6-A,79,128,428.59,429.08,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,51,X,6,A,
363-U1482A-51X-CC-A,0,27,429.08,429.35,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,51,X,CC,A,
363-U1482A-52X-1-A,0,16,430,430.16,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,1,A,
363-U1482A-52X-1-A,16,30,430.16,430.3,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,1,A,
363-U1482A-52X-1-A,30,39,430.3,430.39,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,1,A,
363-U1482A-52X-1-A,39,150,430.39,431.5,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,1,A,
363-U1482A-52X-2-A,0,144,431.5,432.94,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,2,A,
363-U1482A-52X-3-A,0,150,432.94,434.44,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,3,A,
363-U1482A-52X-4-A,0,37,434.44,434.81,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,4,A,
363-U1482A-52X-4-A,37,83,434.81,435.27,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,4,A,
363-U1482A-52X-4-A,83,150,435.27,435.94,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,4,A,
363-U1482A-52X-5-A,0,82,435.94,436.76,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,5,A,
363-U1482A-52X-5-A,82,150,436.76,437.44,clay-rich [X363],chalk [MMK88],clay-rich chalk,normal grading,10GY 6/1 (greenish gray),moderate [DB86],,,,,,"The graded beds her are probably contorites, where the fine fraction has been winnowed.",,,,,,,,,,,,,363,U1482,A,52,X,5,A,
363-U1482A-52X-6-A,0,57,437.44,438.01,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,6,A,
363-U1482A-52X-6-A,57,82,438.01,438.26,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,6,A,
363-U1482A-52X-6-A,82,100,438.26,438.44,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,6,A,
363-U1482A-52X-6-A,100,121,438.44,438.65,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,6,A,
363-U1482A-52X-7-A,0,75,438.75,439.5,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,7,A,
363-U1482A-52X-CC-A,0,39,439.5,439.89,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,52,X,CC,A,
363-U1482A-53X-1-A,0,27,439.7,439.97,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,53,X,1,A,
363-U1482A-53X-1-A,27,150,439.97,441.2,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,53,X,1,A,
363-U1482A-53X-2-A,0,20,441.2,441.4,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,53,X,2,A,
363-U1482A-53X-2-A,20,30,441.4,441.5,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,53,X,2,A,
363-U1482A-53X-2-A,30,153,441.5,442.73,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,53,X,2,A,
363-U1482A-53X-3-A,0,93,442.73,443.66,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,53,X,3,A,
363-U1482A-53X-3-A,93,150,443.66,444.23,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,53,X,3,A,
363-U1482A-53X-4-A,0,46,444.23,444.69,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,53,X,4,A,
363-U1482A-53X-4-A,46,154,444.69,445.77,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,53,X,4,A,
363-U1482A-53X-5-A,0,67,445.77,446.44,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,53,X,5,A,
363-U1482A-53X-5-A,67,136,446.44,447.13,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,53,X,5,A,
363-U1482A-53X-6-A,0,11,447.23,447.34,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,53,X,6,A,
363-U1482A-53X-6-A,11,77,447.34,448,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,53,X,6,A,
363-U1482A-53X-CC-A,0,38,448,448.38,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,53,X,CC,A,
363-U1482A-54X-1-A,0,146,446.6,448.06,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,54,X,1,A,
363-U1482A-54X-2-A,0,6,448.06,448.12,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,54,X,2,A,
363-U1482A-54X-2-A,6,132,448.12,449.38,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,54,X,2,A,
363-U1482A-54X-2-A,132,146,449.38,449.52,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,54,X,2,A,
363-U1482A-54X-3-A,0,50,449.52,450.02,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,54,X,3,A,
363-U1482A-54X-3-A,50,147,450.02,450.99,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,54,X,3,A,
363-U1482A-54X-4-A,0,146,450.99,452.45,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,54,X,4,A,
363-U1482A-54X-5-A,0,147,452.45,453.92,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,54,X,5,A,
363-U1482A-54X-6-A,0,118,453.92,455.1,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,54,X,6,A,
363-U1482A-54X-7-A,0,85,455.2,456.05,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,54,X,7,A,
363-U1482A-54X-CC-A,0,42,456.05,456.47,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,54,X,CC,A,
363-U1482A-55X-1-A,0,146,456.3,457.76,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,55,X,1,A,
363-U1482A-55X-2-A,0,150,457.76,459.26,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,55,X,2,A,
363-U1482A-55X-3-A,0,147,459.26,460.73,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,55,X,3,A,
363-U1482A-55X-4-A,0,148,460.73,462.21,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,55,X,4,A,
363-U1482A-55X-5-A,0,12,462.21,462.33,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,55,X,5,A,
363-U1482A-55X-5-A,12,67,462.33,462.88,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,55,X,5,A,
363-U1482A-55X-5-A,67,146,462.88,463.67,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,55,X,5,A,
363-U1482A-55X-6-A,0,138,463.67,465.05,,chalk [MMK88],chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,55,X,6,A,
363-U1482A-55X-7-A,0,34,465.15,465.49,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,55,X,7,A,
363-U1482A-55X-7-A,34,70,465.49,465.85,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,55,X,7,A,
363-U1482A-55X-CC-A,0,33,465.85,466.18,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,55,X,CC,A,
363-U1482A-56X-1-A,0,143,466,467.43,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,56,X,1,A,
363-U1482A-56X-2-A,0,141,467.43,468.84,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,56,X,2,A,
363-U1482A-56X-3-A,0,145,468.84,470.29,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,56,X,3,A,
363-U1482A-56X-4-A,0,147,470.29,471.76,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with foraminifera sand at 86cm.",,,,,,,,,,,,,363,U1482,A,56,X,4,A,
363-U1482A-56X-5-A,0,136,471.76,473.12,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,56,X,5,A,
363-U1482A-56X-6-A,0,132,473.22,474.54,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,56,X,6,A,
363-U1482A-56X-CC-A,0,31,474.54,474.85,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,56,X,CC,A,
363-U1482A-57X-1-A,0,142,475.7,477.12,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Biscuited CHALK, with Foraminifera sand at 76cm.",,,,,,,,,,,,,363,U1482,A,57,X,1,A,
363-U1482A-57X-2-A,0,147,477.12,478.59,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,brachiopod,,,,"Biscuited CHALK, with a brachiopod at 134cm.",,,,,,,,,,,,,363,U1482,A,57,X,2,A,
363-U1482A-57X-3-A,0,107,478.59,479.66,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,"Biscuited CHALK, with foraminifera sand at 14 and 107cm.",,,,,,,,,,,,,363,U1482,A,57,X,3,A,
363-U1482A-57X-3-A,107,146,479.66,480.05,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,57,X,3,A,
363-U1482A-57X-4-A,0,143,480.05,481.48,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,57,X,4,A,
363-U1482A-57X-5-A,0,131,481.48,482.79,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,57,X,5,A,
363-U1482A-57X-6-A,0,101,482.89,483.9,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Biscuited CHALK,,,,,,,,,,,,,363,U1482,A,57,X,6,A,
363-U1482A-57X-CC-A,0,33,483.9,484.23,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Biscuited CHALK, with foraminifera sand at 35, 58, 70, and 79cm.",,,,,,,,,,,,,363,U1482,A,57,X,CC,A,
