Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
359-U1471A-4H-5-A,38,46,29.98,30.06,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 5/1 (gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich mud-lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common. Otoliths, echinoid fragments and bivalve and gastropod fragments are present. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows.",,,,359,U1471,A,4,H,5,A,
359-U1471A-4H-5-A,46,63,30.06,30.23,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/1 (gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich mud-lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common. Otoliths, echinoid fragments and bivalve and gastropod fragments are present. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows.",,,,359,U1471,A,4,H,5,A,
359-U1471A-4H-5-A,63,65,30.23,30.25,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 5/1 (gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich mud-lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common. Otoliths, echinoid fragments and bivalve and gastropod fragments are present. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows.",,,,359,U1471,A,4,H,5,A,
359-U1471A-4H-5-A,65,77,30.25,30.37,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/1 (gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich mud-lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common. Otoliths, echinoid fragments and bivalve and gastropod fragments are present. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows.",,,,359,U1471,A,4,H,5,A,
359-U1471A-4H-5-A,77,84,30.37,30.44,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich mud-lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common. Otoliths, echinoid fragments and bivalve and gastropod fragments are present. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows.",,,,359,U1471,A,4,H,5,A,
359-U1471A-4H-5-A,84,92,30.44,30.52,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/3 (light yellowish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich mud-lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common. Otoliths, echinoid fragments and bivalve and gastropod fragments are present. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows.",,,,359,U1471,A,4,H,5,A,
359-U1471A-4H-5-A,92,150,30.52,31.1,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich mud-lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common. Otoliths, echinoid fragments and bivalve and gastropod fragments are present. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows.",,,,359,U1471,A,4,H,5,A,
359-U1471A-4H-6-A,0,6,31.1,31.16,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich mud-lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common. Otoliths, echinoid fragments and bivalve and gastropod fragments are present. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows.",,,,359,U1471,A,4,H,6,A,
359-U1471A-4H-6-A,6,150,31.16,32.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich mud-lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common. Otoliths, echinoid fragments and bivalve and gastropod fragments are present. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows.",,,,359,U1471,A,4,H,6,A,
359-U1471A-4H-7-A,0,12,32.6,32.72,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/3 (light yellowish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich mud-lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common (some agglutinated). Otoliths, echinoid fragments and bivalve and gastropod fragments are present. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows.",,,,359,U1471,A,4,H,7,A,
359-U1471A-4H-7-A,12,34,32.72,32.94,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/1 (gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich mud-lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common. Otoliths, echinoid fragments and bivalve and gastropod fragments are present. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows.",,,,359,U1471,A,4,H,7,A,
359-U1471A-4H-7-A,34,57,32.94,33.17,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich mud-lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common. Otoliths, echinoid fragments and bivalve and gastropod fragments are present. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows.",,,,359,U1471,A,4,H,7,A,
359-U1471A-4H-7-A,57,62,33.17,33.22,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich mud-lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common. Otoliths, echinoid fragments and bivalve and gastropod fragments are present. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows.",,,,359,U1471,A,4,H,7,A,
359-U1471A-4H-CC-A,0,8,33.22,33.3,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich mud-lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common. Otoliths, echinoid fragments and bivalve and gastropod fragments are present. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows.",,,,359,U1471,A,4,H,CC,A,
359-U1471A-5H-1-A,0,150,33.1,34.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera, otoliths, gastropod and bivalve are present. Bioturbation is complete. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,1,A,
359-U1471A-5H-2-A,0,19,34.6,34.79,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera, otoliths, gastropod and bivalve are present. Planktic foraminifer with back infill. Bioturbation is complete. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,2,A,
359-U1471A-5H-2-A,19,150,34.79,36.1,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera, otoliths, gastropod and bivalve are present. Planktic foraminifer with back infill. Bioturbation is complete. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,2,A,
359-U1471A-5H-3-A,0,150,36.1,37.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera, otoliths, gastropod and bivalve are present. Planktic foraminifer with back infill. Bioturbation is complete. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,3,A,
359-U1471A-5H-4-A,0,76,37.6,38.36,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera, otoliths, gastropod and bivalve are rare. Planktic foraminifer with back infill. Bioturbation is complete. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,4,A,
359-U1471A-5H-4-A,76,145,38.36,39.05,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera, otoliths, gastropod and bivalve are rare. Planktic foraminifer with back infill. Bioturbation is complete. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,4,A,
359-U1471A-5H-5-A,0,23,39.1,39.33,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),,shell fragment,,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera, otoliths, gastropod and bivalve are rare. Planktic foraminifer with back infill. Bioturbation is complete. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,5,A,
359-U1471A-5H-5-A,23,65,39.33,39.75,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),,shell fragment,,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera, otoliths, gastropod and bivalve are rare. Planktic foraminifer with back infill. Bioturbation is complete. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,5,A,
359-U1471A-5H-5-A,65,116,39.75,40.26,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/1 (gray),fine sand,4,foraminifera (planktic),,shell fragment,,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera, otoliths, gastropod and bivalve are rare. Planktic foraminifer with back infill. Bioturbation is complete. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,5,A,
359-U1471A-5H-5-A,116,150,40.26,40.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),,shell fragment,,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera, otoliths, gastropod and bivalve are rare. Planktic foraminifer with back infill. Bioturbation is complete. Minor lithology: Unlithified fine-grained GRAINSTONE present in burrows. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,5,A,
359-U1471A-5H-6-A,0,40,40.6,41,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 5/3 (light olive brown),fine sand,4,foraminifera (planktic),,shell fragment,,foraminifera (benthic),,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera and mollusk fragments are present. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,6,A,
359-U1471A-5H-6-A,40,54,41,41.14,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 4/1 (dark gray),fine sand,4,foraminifera (planktic),,shell fragment,,foraminifera (benthic),,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera and mollusk fragments are present. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,6,A,
359-U1471A-5H-6-A,54,71,41.14,41.31,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/1 (gray),fine sand,4,foraminifera (planktic),,shell fragment,,foraminifera (benthic),,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera and mollusk fragments are present. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,6,A,
359-U1471A-5H-6-A,71,77,41.31,41.37,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 5/1 (gray),fine sand,4,foraminifera (planktic),,shell fragment,,foraminifera (benthic),,,,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera and mollusk fragments are present. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,6,A,
359-U1471A-5H-6-A,77,122,41.37,41.82,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/1 (gray),fine sand,4,foraminifera (planktic),,shell fragment,,foraminifera (benthic),,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera and mollusk fragments are present. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,6,A,
359-U1471A-5H-6-A,122,145,41.82,42.05,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,shell fragment,,foraminifera (benthic),,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera and mollusk fragments are present. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,6,A,
359-U1471A-5H-7-A,0,9,42.05,42.14,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained, light brownish gray and light gray to gray. Planktic foraminifera are abundant. Benthic foraminifera and mollusk fragments are present. Remarks: Mottled due to bioturbation.",,,,359,U1471,A,5,H,7,A,
