Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Lithological asseccories,Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links,Extra Sample ID Data
351-U1438E-7R-1-A,351,U1438,E,7,7-1,R,1,A,0,100,896.2,897.2,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 2/1 (greenish black),,very coarse sand [W22_2],7,pebble [W22_2],9,,irregular,,inclined,,poor [2014],,clastic dike,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-1-A,351,U1438,E,7,7-1,R,1,A,100,127,897.2,897.47,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,10R 3/4 (dusky red),,silt [W22_1],2,fine sand [W22_2],4,with 30% greenish black coarse sandstone irregularly intercalated in this layer,irregular,wavy,inclined,,poor [2014],,clastic dike,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-1-A,351,U1438,E,7,7-1,R,1,A,127,138,897.47,897.58,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 2/1 (greenish black),,coarse sand [W22_2],6,coarse sand [W22_2],6,,,,,,moderate [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-2-A,351,U1438,E,7,7-2,R,2,A,0,48,897.58,898.06,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 2/1 (greenish black),,medium sand [W22_2],5,pebble [W22_2],9,,irregular,,,,moderate [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-2-A,351,U1438,E,7,7-2,R,2,A,48,65,898.06,898.23,,,,,tuffaceous,siltstone [2014],with gravel [2014b],tuffaceous siltstone,tuffaceous siltstone with gravel,siltstone with gravel,,,5G 4/1 (dark greenish gray),,silt [W22_1],2,pebble [W22_2],9,,irregular,wavy,,,poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-2-A,351,U1438,E,7,7-2,R,2,A,65,131,898.23,898.89,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 2/1 (greenish black),,medium sand [W22_2],5,cobble [W22_2],10,,,,,,well [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-3-A,351,U1438,E,7,7-3,R,3,A,0,74,898.89,899.63,,,,,tuffaceous,breccia-conglomerate [2014b],with gravel [2014b],tuffaceous breccia-conglomerate,tuffaceous breccia-conglomerate with gravel,breccia-conglomerate with gravel,,,5G 2/1 (greenish black),,pebble [W22_2],9,cobble [W22_2],10,,,sharp,inclined,,poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-3-A,351,U1438,E,7,7-3,R,3,A,74,79,899.63,899.68,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 6/1 (greenish gray),,silt [W22_1],2,coarse sand [W22_2],6,,,gradational,inclined,,poor [2014],,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-3-A,351,U1438,E,7,7-3,R,3,A,79,102,899.68,899.91,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 2/1 (greenish black),,very coarse sand [W22_2],7,cobble [W22_2],10,,,,,,poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-4-A,351,U1438,E,7,7-4,R,4,A,0,28,899.91,900.19,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 2/1 (greenish black),consolidated [2014],very coarse sand [W22_2],7,granule [W22_2],8,,irregular,wavy,inclined,,poor [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-4-A,351,U1438,E,7,7-4,R,4,A,28,47,900.19,900.38,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 4/1 (dark greenish gray),consolidated [2014],fine sand [W22_2],4,pebble [W22_2],9,,irregular,sharp,,,poor [2014],normally graded,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-4-A,351,U1438,E,7,7-4,R,4,A,47,143,900.38,901.34,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 2/1 (greenish black),consolidated [2014],very coarse sand [W22_2],7,pebble [W22_2],9,,,,,,poor [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-5-A,351,U1438,E,7,7-5,R,5,A,0,32,901.34,901.66,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 2/1 (greenish black),consolidated [2014],very coarse sand [W22_2],7,pebble [W22_2],9,,planar,gradational,inclined,,poor [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-5-A,351,U1438,E,7,7-5,R,5,A,32,62,901.66,901.96,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5YR 4/1 (dark gray),consolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,irregular,gradational,,,moderate [2014],normally graded,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-5-A,351,U1438,E,7,7-5,R,5,A,62,72,901.96,902.06,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 2/1 (greenish black),consolidated [2014],coarse sand [W22_2],6,pebble [W22_2],9,,irregular,gradational,inclined,,poor [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-5-A,351,U1438,E,7,7-5,R,5,A,72,92,902.06,902.26,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 4/1 (dark greenish gray),consolidated [2014],medium sand [W22_2],5,coarse sand [W22_2],6,,,,,,moderate [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-6-A,351,U1438,E,7,7-6,R,6,A,0,34,902.41,902.75,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 2/1 (greenish black),consolidated [2014],medium sand [W22_2],5,granule [W22_2],8,with 20% bioturbated grayish brown siltstone intercalated in this layer,irregular,bioturbated,,,moderate [2014],,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-6-A,351,U1438,E,7,7-6,R,6,A,34,70,902.75,903.11,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 2/1 (greenish black),consolidated [2014],medium sand [W22_2],5,granule [W22_2],8,,planar,sharp,horizontal,,poor [2014],,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-6-A,351,U1438,E,7,7-6,R,6,A,70,116,903.11,903.57,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 4/1 (dark gray),consolidated [2014],silt [W22_1],2,pebble [W22_2],9,,irregular,bioturbated,,,,normally graded,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-6-A,351,U1438,E,7,7-6,R,6,A,116,148,903.57,903.89,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 4/1 (dark greenish gray),consolidated [2014],silt [W22_1],2,pebble [W22_2],9,,,,,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,0,10,903.89,903.99,,,,,tuffaceous,siltstone [2014],with fine sand [2014],tuffaceous siltstone,tuffaceous siltstone with fine sand,siltstone with fine sand,,,5G 2/1 (greenish black),,silt [W22_1],2,fine sand [W22_2],4,,,gradational,horizontal,,moderate [2014],,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,0,10,903.89,903.99,,,,,,,,,,,,,,,,,,,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,10,26,903.99,904.15,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5G 6/1 (greenish gray),,clay [W22_1],1,silt [W22_1],2,,,gradational,horizontal,,poor [2014],,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,10,33,903.99,904.22,,,,,,,,,,,,,,,,,,,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,26,30,904.15,904.19,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 6/1 (greenish gray),,silt [W22_1],2,fine sand [W22_2],4,,,gradational,horizontal,,poor [2014],,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,30,33,904.19,904.22,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 2/1 (greenish black),,fine sand [W22_2],4,medium sand [W22_2],5,,irregular,wavy,,,poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,33,42,904.22,904.31,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5G 6/1 (greenish gray),,clay [W22_1],1,medium sand [W22_2],5,,,gradational,horizontal,,poor [2014],,planar lamination,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,33,67,904.22,904.56,,,,,,,,,,,,,,,,,,,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,42,55,904.31,904.44,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 6/1 (greenish gray),,silt [W22_1],2,silt [W22_1],2,,,gradational,horizontal,,moderate [2014],,cross-lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,55,67,904.44,904.56,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 2/1 (greenish black),,fine sand [W22_2],4,medium sand [W22_2],5,,irregular,wavy,horizontal,,moderate [2014],,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,67,86,904.56,904.75,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5G 6/1 (greenish gray),,clay [W22_1],1,fine sand [W22_2],4,,irregular,sharp,horizontal,,poor [2014],,cross-lamination,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,81,101,904.7,904.9,,,,,,,,,,,,,,,,,,,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,86,101,904.75,904.9,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 2/1 (greenish black),,fine sand [W22_2],4,medium sand [W22_2],5,,,sharp,horizontal,,moderate [2014],,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,86,101,904.75,904.9,,,,,,,,,,,,,5G 8/1 (light greenish gray),,,,,,,,,,,,,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,101,116,904.9,905.05,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5G 6/1 (greenish gray),,clay [W22_1],1,silt [W22_1],2,,,gradational,horizontal,,poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,101,137,904.9,905.26,,,,,,,,,,,,,,,,,,,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,116,122,905.05,905.11,,,,,tuffaceous,siltstone [2014],with nannofossils [2014],tuffaceous siltstone,tuffaceous siltstone with nannofossils,siltstone with nannofossils,,,5G 6/1 (greenish gray),,silt [W22_1],2,fine sand [W22_2],4,,,gradational,horizontal,,poor [2014],,cross-lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,122,137,905.11,905.26,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,10G 4/2 (grayish green),,fine sand [W22_2],4,fine sand [W22_2],4,,,,,,poor [2014],,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,137,144,905.26,905.33,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,10R 4/2 (weak red),,clay [W22_1],1,silt [W22_1],2,,,gradational,horizontal,,poor [2014],,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,137,151,905.26,905.4,,,,,,,,,,,,,,,,,,,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-7-A,351,U1438,E,7,7-7,R,7,A,144,151,905.33,905.4,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 4/1 (dark greenish gray),,fine sand [W22_2],4,fine sand [W22_2],4,,,,,,poor [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-7R-CC-A,351,U1438,E,7,7-CC,R,CC,A,0,14,905.4,905.54,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 4/1 (dark greenish gray),consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-1-A,351,U1438,E,8,8-1,R,1,A,0,59,905.9,906.49,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 4/1 (dark greenish gray),consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,horizontal,,,normally graded,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-1-A,351,U1438,E,8,8-1,R,1,A,59,124,906.49,907.14,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 2/1 (greenish black),consolidated [2014],coarse sand [W22_2],6,granule [W22_2],8,,,,,,moderate [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-2-A,351,U1438,E,8,8-2,R,2,A,0,63,907.29,907.92,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 2/1 (greenish black),consolidated [2014],very coarse sand [W22_2],7,pebble [W22_2],9,,planar,sharp,horizontal,,moderate [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-2-A,351,U1438,E,8,8-2,R,2,A,63,93,907.92,908.22,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 4/1 (dark greenish gray),consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,irregular,bioturbated,,,,,cross-bedded,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-2-A,351,U1438,E,8,8-2,R,2,A,93,146,908.22,908.75,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 4/1 (dark gray),consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,with 20% dark reddish brown siltstone intercalated in this layer,irregular,bioturbated,,,,normally graded,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-3-A,351,U1438,E,8,8-3,R,3,A,0,17,908.75,908.92,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5Y 4/1 (dark gray),consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,planar,bioturbated,horizontal,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-3-A,351,U1438,E,8,8-3,R,3,A,17,68,908.92,909.43,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 2/1 (greenish black),consolidated [2014],medium sand [W22_2],5,coarse sand [W22_2],6,,planar,sharp,horizontal,,well [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-3-A,351,U1438,E,8,8-3,R,3,A,68,84,909.43,909.59,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5YR 3/2 (dark reddish brown),consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,irregular,gradational,,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-3-A,351,U1438,E,8,8-3,R,3,A,84,129,909.59,910.04,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 2/1 (greenish black),consolidated [2014],medium sand [W22_2],5,pebble [W22_2],9,,,wavy,,,poor [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-3-A,351,U1438,E,8,8-3,R,3,A,129,146,910.04,910.21,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,10G 4/2 (grayish green),consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-4-A,351,U1438,E,8,8-4,R,4,A,0,4,910.21,910.25,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,10G 4/2 (grayish green),consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,irregular,bioturbated,horizontal,,moderate [2014],,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-4-A,351,U1438,E,8,8-4,R,4,A,4,19,910.25,910.4,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,horizontal,,moderate [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-4-A,351,U1438,E,8,8-4,R,4,A,19,52,910.4,910.73,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5B 5/1 (bluish gray),consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,horizontal,,moderate [2014],normally graded,cross-bedded,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-4-A,351,U1438,E,8,8-4,R,4,A,52,111,910.73,911.32,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 5/2 (grayish green),consolidated [2014],medium sand [W22_2],5,coarse sand [W22_2],6,,planar,sharp,horizontal,,poor [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-4-A,351,U1438,E,8,8-4,R,4,A,111,140,911.32,911.61,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 2/1 (greenish black),consolidated [2014],coarse sand [W22_2],6,very coarse sand [W22_2],7,,planar,sharp,horizontal,,poor [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-4-A,351,U1438,E,8,8-4,R,4,A,140,143,911.61,911.64,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5Y 6/1 (gray),consolidated [2014],medium sand [W22_2],5,coarse sand [W22_2],6,,,,,,poor [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-5-A,351,U1438,E,8,8-5,R,5,A,0,29,911.64,911.93,,,,,tuffaceous,breccia-conglomerate [2014b],,tuffaceous breccia-conglomerate,tuffaceous breccia-conglomerate,breccia-conglomerate,,,10R 4/2 (weak red),consolidated [2014],coarse sand [W22_2],6,pebble [W22_2],9,,,gradational,inclined,,poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-5-A,351,U1438,E,8,8-5,R,5,A,29,36,911.93,912,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 3/2 (very dark grayish green),consolidated [2014],medium sand [W22_2],5,coarse sand [W22_2],6,,,sharp,inclined,,moderate [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-5-A,351,U1438,E,8,8-5,R,5,A,36,43,912,912.07,,,,,tuffaceous,sandstone [2014],,tuffaceous sandstone,tuffaceous sandstone,sandstone,,,5G 2/1 (greenish black),consolidated [2014],coarse sand [W22_2],6,pebble [W22_2],9,,,sharp,inclined,,poor [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-5-A,351,U1438,E,8,8-5,R,5,A,43,82,912.07,912.46,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 2/1 (greenish black),consolidated [2014],medium sand [W22_2],5,pebble [W22_2],9,,,gradational,inclined,,poor [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-5-A,351,U1438,E,8,8-5,R,5,A,82,136,912.46,913,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,N 3 (very dark gray),consolidated [2014],fine sand [W22_2],4,pebble [W22_2],9,,,,,,poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-8R-CC-A,351,U1438,E,8,8-CC,R,CC,A,6,28,913.06,913.28,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,N 3 (very dark gray),consolidated [2014],fine sand [W22_2],4,pebble [W22_2],9,,,,,,poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-9R-1-A,351,U1438,E,9,9-1,R,1,A,0,105,915.6,916.65,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 2/1 (greenish black),,coarse sand [W22_2],6,granule [W22_2],8,,planar,sharp,horizontal,,poor [2014],,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-9R-1-A,351,U1438,E,9,9-1,R,1,A,105,145,916.65,917.05,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 4/1 (dark greenish gray),,silt [W22_1],2,silt [W22_1],2,,,,,,moderate [2014],normally graded,,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
