Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Lithology Prefix,Extra Sample ID Data
340-U1397B-23X-3-A,340,U1395,B,23,23-3,X,3,A,130.0,131.0,165.42,165.43,high [drilling disturbance],6,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,Lithified heavily bioturbated hemipelagic clay interlayering with volcaniclastic sand and gravel layers.,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],high [alteration],8,,,,,,,,,,,,,,
340-U1397B-23X-3-A,340,U1395,B,23,23-3,X,3,A,131.0,132.0,165.43,165.44,high [drilling disturbance],6,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,Volcaniclastic gravel layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,2,0,80,0,3,0,0,3.0,3.0,9,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1397B-23X-3-A,340,U1395,B,23,23-3,X,3,A,132.0,133.5,165.44,165.455,high [drilling disturbance],6,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,Lithified heavily bioturbated hemipelagic clay interlayering with volcaniclastic sand and gravel layers.,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],high [alteration],8,,,,,,,,,,,,,,
340-U1397B-23X-3-A,340,U1395,B,23,23-3,X,3,A,133.5,150.0,165.455,165.62,high [drilling disturbance],6,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,Volcaniclastic gravel layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,2,0,80,0,3,0,0,3.0,3.0,9,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1397B-23X-4-A,340,U1395,B,23,23-4,X,4,A,0.0,22.0,165.62,165.84,minimal [drilling disturbance],1,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,100,100,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-23X-4-A,340,U1395,B,23,23-4,X,4,A,22.0,42.0,165.84,166.04,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,45,0,,30,pebble [W22_2],30,pebble [W22_2],30,pebble [W22_2],0,,0,,10,coarse sand [T07],100,,angular,0,0,5,20,0,0,0,5.0,30.0,30,90,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-23X-4-A,340,U1395,B,23,23-4,X,4,A,42.0,50.0,166.04,166.12,minimal [drilling disturbance],1,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,100,100,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-23X-4-A,340,U1395,B,23,23-4,X,4,A,50.0,76.0,166.12,166.38,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,medium sand [T07],6,mudstone [USGS],10,silt-fine mud [T07],2,100,,30,0,,30,pebble [W22_2],30,pebble [W22_2],30,pebble [W22_2],0,,0,,10,coarse sand [T07],100,,angular,0,0,20,0,72,0,0,1.0,4.0,3,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-23X-4-A,340,U1395,B,23,23-4,X,4,A,76.0,89.0,166.38,166.51,minimal [drilling disturbance],1,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,100,100,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-23X-4-A,340,U1395,B,23,23-4,X,4,A,89.0,107.0,166.51,166.69,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,medium sand [T07],6,mudstone [USGS],10,silt-fine mud [T07],2,100,,10,0,,20,coarse sand [T07],40,coarse sand [T07],30,coarse sand [T07],0,,0,,10,coarse sand [T07],100,,angular,0,0,20,0,72,0,0,1.0,4.0,3,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-23X-4-A,340,U1395,B,23,23-4,X,4,A,107.0,150.0,166.69,167.12,minimal [drilling disturbance],1,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,100,100,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-23X-5-A,340,U1395,B,23,23-5,X,5,A,0.0,150.0,167.12,168.62,slight [drilling disturbance],2,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,100,100,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-23X-6-A,340,U1395,B,23,23-6,X,6,A,0.0,21.0,168.62,168.83,minimal [drilling disturbance],1,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,100,100,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-23X-6-A,340,U1395,B,23,23-6,X,6,A,21.0,27.0,168.83,168.89,minimal [drilling disturbance],1,mudstone [USGS],55,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],45,medium sand [T07],6,100,,10,0,,20,granule [T07],60,granule [T07],0,,10,granule [T07],0,,10,coarse sand [T07],100,,angular,0,0,30,0,58,0,0,0.0,10.0,2,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-23X-6-A,340,U1395,B,23,23-6,X,6,A,27.0,34.0,168.89,168.96,minimal [drilling disturbance],1,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,100,100,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-23X-6-A,340,U1395,B,23,23-6,X,6,A,34.0,44.0,168.96,169.06,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,10,0,,20,coarse sand [T07],40,coarse sand [T07],30,coarse sand [T07],0,,0,,10,coarse sand [T07],100,,angular,0,0,30,0,58,0,0,0.0,10.0,2,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-23X-6-A,340,U1395,B,23,23-6,X,6,A,44.0,54.0,169.06,169.16,minimal [drilling disturbance],1,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,100,100,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-23X-6-A,340,U1395,B,23,23-6,X,6,A,54.0,125.0,169.16,169.87,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],70,medium sand [T07],6,mudstone [USGS],30,silt-fine mud [T07],2,100,,40,0,,20,granule [T07],60,granule [T07],0,,10,granule [T07],0,,10,coarse sand [T07],100,,angular,0,0,30,0,35,0,0,0.0,30.0,5,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-23X-6-A,340,U1395,B,23,23-6,X,6,A,125.0,140.0,169.87,170.02,minimal [drilling disturbance],1,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,100,100,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-23X-7-A,340,U1395,B,23,23-7,X,7,A,0.0,54.0,170.02,170.56,minimal [drilling disturbance],1,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,10,0,,0,,10,coarse sand [T07],20,coarse sand [T07],60,coarse sand [T07],0,,10,coarse sand [T07],100,,angular,0,0,0,0,0,0,0,0.0,0.0,100,100,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-23X-CC-A,340,U1395,B,23,23-CC,X,CC,A,0.0,14.0,170.56,170.7,severe [drilling disturbance],7,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,10,0,,0,,10,granule [T07],20,granule [T07],60,granule [T07],0,,10,coarse sand [T07],100,,angular,0,0,0,0,0,0,0,0.0,0.0,100,100,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-23X-CC-A,340,U1395,B,23,23-CC,X,CC,A,14.0,19.0,170.7,170.75,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1397B-23X-CC-A,340,U1395,B,23,23-CC,X,CC,A,19.0,30.0,170.75,170.86,severe [drilling disturbance],7,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,10,0,,0,,10,granule [T07],20,granule [T07],60,granule [T07],0,,10,coarse sand [T07],100,,angular,0,0,0,0,0,0,0,0.0,0.0,100,100,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-24X-1-A,340,U1395,B,24,24-1,X,1,A,0.0,18.0,170.7,170.88,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],60,coarse sand [T07],7,volcaniclastic-gravel [BGS-S81],40,pebble [W22_2],9,100,,40,0,,0,,100,,0,,0,,0,,0,,100,,rounded,0,0,50,0,5,0,0,0.0,0.0,45,100,very poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-24X-1-A,340,U1395,B,24,24-1,X,1,A,18.0,55.0,170.88,171.25,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-24X-1-A,340,U1395,B,24,24-1,X,1,A,55.0,80.0,171.25,171.5,high [drilling disturbance],6,volcaniclastic-breccia [BGS-S81],100,cobble [T07],10,,,,,100,Reddish massive volaniclastic breccia,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,100,0.0,0.0,0,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-24X-1-A,340,U1395,B,24,24-1,X,1,A,80.0,142.0,171.5,172.12,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-24X-1-A,340,U1395,B,24,24-1,X,1,A,142.0,144.0,172.12,172.14,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,1,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,100,,rounded,0,0,35,0,35,0,0,0.0,30.0,0,100,well [BP01],rare [alteration],2,,fault,,,,,,,,,,,,
340-U1397B-24X-1-A,340,U1395,B,24,24-1,X,1,A,144.0,150.0,172.14,172.2,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,0.0,18.0,172.2,172.38,high [drilling disturbance],6,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],high [alteration],8,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,18.0,19.0,172.38,172.39,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,20,0,20,0,40,0,0,0.0,15.0,5,100,well [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,19.0,45.0,172.39,172.65,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],high [alteration],8,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,45.0,59.0,172.65,172.79,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],70,coarse sand [T07],7,mudstone [USGS],30,silt-fine mud [T07],2,100,,30,0,,0,,0,,0,,0,,100,cobble [T07],0,,100,Lithified hemipelagic cray clast,angular,20,0,20,0,40,0,0,0.0,15.0,5,100,well [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,59.0,78.0,172.79,172.98,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],high [alteration],8,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,78.0,79.0,172.98,172.99,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,20,0,20,0,40,0,0,0.0,15.0,5,100,well [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,79.0,81.0,172.99,173.01,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],high [alteration],8,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,81.0,83.0,173.01,173.03,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,20,0,20,0,40,0,0,0.0,15.0,5,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,83.0,84.0,173.03,173.04,high [drilling disturbance],6,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,100,0.0,0.0,0,100,well [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,84.0,102.0,173.04,173.22,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],high [alteration],8,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,102.0,104.0,173.22,173.24,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],90,coarse sand [T07],7,volcaniclastic-gravel [BGS-S81],10,pebble [W22_2],9,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,20,0,20,0,40,0,0,0.0,15.0,5,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,104.0,105.0,173.24,173.25,high [drilling disturbance],6,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,100,0.0,0.0,0,100,well [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,105.0,107.0,173.25,173.27,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],high [alteration],8,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,107.0,111.0,173.27,173.31,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],60,coarse sand [T07],7,volcaniclastic-gravel [BGS-S81],40,pebble [W22_2],9,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,20,0,20,0,40,0,0,0.0,15.0,5,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,111.0,140.0,173.31,173.6,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-24X-2-A,340,U1395,B,24,24-2,X,2,A,140.0,150.0,173.6,173.7,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1397B-24X-3-A,340,U1395,B,24,24-3,X,3,A,0.0,101.0,173.7,174.71,severe [drilling disturbance],7,mudstone [USGS],85,silt-fine mud [T07],2,calcareous sand [Leg210],15,medium sand [T07],6,100,Drilling biscuits make lithologic determination difficult.,5,0,,0,,50,coarse sand [T07],0,,0,,0,,50,coarse sand [T07],100,,angular,0,0,0,0,0,0,0,0.0,0.0,100,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1397B-24X-4-A,340,U1395,B,24,24-4,X,4,A,0.0,59.0,174.71,175.3,severe [drilling disturbance],7,mudstone [USGS],85,silt-fine mud [T07],2,calcareous sand [Leg210],15,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,100,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1397B-24X-4-A,340,U1395,B,24,24-4,X,4,A,59.0,62.0,175.3,175.33,minimal [drilling disturbance],1,lime-gravel [USGS],100,pebble [W22_2],9,,,,,100,,30,0,,0,,80,pebble [W22_2],0,,0,,0,,20,granule [T07],100,,angular,0,0,3,0,2,0,5,10.0,40.0,40,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-24X-CC-A,340,U1395,B,24,24-CC,X,CC,A,0.0,5.0,175.33,175.38,,,,,,,,,,,,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,,,,,,,,,
340-U1397B-24X-CC-A,340,U1395,B,24,24-CC,X,CC,A,5.0,35.0,175.38,175.68,severe [drilling disturbance],7,mudstone [USGS],90,silt-fine mud [T07],2,calcareous sand [Leg210],10,medium sand [T07],6,100,Drilling biscuits make lithologic determination difficult.,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,100,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-25X-1-A,340,U1395,B,25,25-1,X,1,A,0.0,7.0,180.2,180.27,high [drilling disturbance],6,volcaniclastic-gravel [BGS-S81],100,pebble [W22_2],9,,,,,100,,100,0,,0,,100,,0,,0,,0,,0,,100,,rounded,0,0,0,0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1397B-25X-1-A,340,U1395,B,25,25-1,X,1,A,7.0,40.0,180.27,180.6,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-25X-1-A,340,U1395,B,25,25-1,X,1,A,40.0,51.0,180.6,180.71,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],80,fine sand [T07],4,volcaniclastic-gravel [BGS-S81],20,pebble [W22_2],9,100,,20,0,,0,,100,pebble [W22_2],0,,0,,0,,0,,100,,angular,20,0,20,0,20,0,0,0.0,20.0,20,100,very poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-25X-1-A,340,U1395,B,25,25-1,X,1,A,51.0,72.0,180.71,180.92,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-25X-1-A,340,U1395,B,25,25-1,X,1,A,72.0,84.0,180.92,181.04,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],60,fine sand [T07],4,mudstone [USGS],40,cobble [T07],10,100,,40,0,,0,,0,,0,,0,,100,cobble [T07],0,,100,,angular,40,0,0,0,20,0,0,0.0,20.0,20,100,very poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-25X-1-A,340,U1395,B,25,25-1,X,1,A,84.0,92.0,181.04,181.12,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-25X-1-A,340,U1395,B,25,25-1,X,1,A,92.0,116.0,181.12,181.36,high [drilling disturbance],6,volcaniclastic-conglomerate [BGS-S81],80,cobble [T07],10,volcaniclastic-sand [BGS-S81],20,fine sand [T07],4,100,,80,0,,0,,100,cobble [T07],0,,0,,0,,0,,100,,angular,20,0,20,0,20,0,0,0.0,10.0,30,100,very poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-25X-1-A,340,U1395,B,25,25-1,X,1,A,116.0,140.0,181.36,181.6,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-25X-1-A,340,U1395,B,25,25-1,X,1,A,140.0,150.0,181.6,181.7,high [drilling disturbance],6,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1397B-25X-2-A,340,U1395,B,25,25-2,X,2,A,0.0,71.0,181.7,182.41,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-25X-2-A,340,U1395,B,25,25-2,X,2,A,71.0,73.5,182.41,182.435,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],95,fine medium sand [T07],5,volcaniclastic-gravel [BGS-S81],5,pebble [W22_2],9,100,,5,0,,0,,100,pebble [W22_2],0,,0,,0,,0,,100,,angular,20,0,20,0,20,0,0,0.0,20.0,20,100,very poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-25X-2-A,340,U1395,B,25,25-2,X,2,A,73.5,78.0,182.435,182.48,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-25X-2-A,340,U1395,B,25,25-2,X,2,A,78.0,79.5,182.48,182.495,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],95,fine medium sand [T07],5,volcaniclastic-gravel [BGS-S81],5,pebble [W22_2],9,100,,5,0,,0,,50,pebble [W22_2],0,,0,,50,pebble [W22_2],0,,100,,angular,20,0,20,0,20,0,0,0.0,20.0,20,100,very poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-25X-2-A,340,U1395,B,25,25-2,X,2,A,79.5,81.5,182.495,182.515,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine medium sand [T07],5,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-25X-2-A,340,U1395,B,25,25-2,X,2,A,81.5,94.0,182.515,182.64,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],50,fine medium sand [T07],5,volcaniclastic-gravel [BGS-S81],50,pebble [W22_2],9,100,,50,0,,0,,50,pebble [W22_2],0,,0,,50,pebble [W22_2],0,,100,,angular,20,0,20,0,20,0,0,0.0,20.0,20,100,very poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1397B-25X-2-A,340,U1395,B,25,25-2,X,2,A,94.0,121.0,182.64,182.91,high [drilling disturbance],6,mudstone [USGS],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,5,0,0,35.0,30.0,25,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
