Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
353-U1447A-19H-7-A,78.0,81.5,173.16,173.195,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,19,H,7,A
353-U1447A-19H-7-A,81.5,92.0,173.195,173.3,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,19,H,7,A
353-U1447A-19H-7-A,92.0,99.0,173.3,173.37,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,19,H,7,A
353-U1447A-19H-7-A,99.0,107.0,173.37,173.45,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,19,H,7,A
353-U1447A-19H-7-A,107.0,117.0,173.45,173.55,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,medium bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,19,H,7,A
353-U1447A-19H-7-A,117.0,130.0,173.55,173.68,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,19,H,7,A
353-U1447A-19H-7-A,130.0,131.0,173.68,173.69,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,19,H,7,A
353-U1447A-19H-7-A,131.0,140.0,173.69,173.78,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,19,H,7,A
353-U1447A-19H-7-A,140.0,144.0,173.78,173.82,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,19,H,7,A
353-U1447A-19H-7-A,144.0,147.0,173.82,173.85,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,19,H,7,A
353-U1447A-20H-1-A,0.0,8.0,173.5,173.58,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,20,H,1,A
353-U1447A-20H-1-A,8.0,10.0,173.58,173.6,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,1,A
353-U1447A-20H-1-A,10.0,12.0,173.6,173.62,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,20,H,1,A
353-U1447A-20H-1-A,12.0,13.0,173.62,173.63,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,1,A
353-U1447A-20H-1-A,13.0,23.0,173.63,173.73,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,20,H,1,A
353-U1447A-20H-1-A,23.0,33.0,173.73,173.83,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,1,A
353-U1447A-20H-1-A,33.0,37.0,173.83,173.87,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,20,H,1,A
353-U1447A-20H-1-A,37.0,44.0,173.87,173.94,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,1,A
353-U1447A-20H-1-A,44.0,62.0,173.94,174.12,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,1,A
353-U1447A-20H-1-A,62.0,64.0,174.12,174.14,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,1,A
353-U1447A-20H-2-A,0.0,6.0,174.14,174.2,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,6.0,18.0,174.2,174.32,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,18.0,21.0,174.32,174.35,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,21.0,24.0,174.35,174.38,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,24.0,26.5,174.38,174.405,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,26.5,33.0,174.405,174.47,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,33.0,37.5,174.47,174.515,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,37.5,54.0,174.515,174.68,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,54.0,61.0,174.68,174.75,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,61.0,71.0,174.75,174.85,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,71.0,76.0,174.85,174.9,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,76.0,83.0,174.9,174.97,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,83.0,86.0,174.97,175.0,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,86.0,95.0,175.0,175.09,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,95.0,98.0,175.09,175.12,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,98.0,136.0,175.12,175.5,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-2-A,136.0,142.0,175.5,175.56,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,2,A
353-U1447A-20H-3-A,0.0,2.5,175.56,175.585,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,3,A
353-U1447A-20H-3-A,2.5,36.0,175.585,175.92,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,20,H,3,A
353-U1447A-20H-3-A,36.0,39.0,175.92,175.95,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,3,A
353-U1447A-20H-3-A,39.0,56.0,175.95,176.12,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,20,H,3,A
353-U1447A-20H-3-A,56.0,59.5,176.12,176.155,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,3,A
353-U1447A-20H-3-A,59.5,129.0,176.155,176.85,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Foraminifer-rich sandy bleb between 107-109 cm,,,,353,U1447,A,20,H,3,A
353-U1447A-20H-3-A,129.0,136.0,176.85,176.92,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,3,A
353-U1447A-20H-3-A,136.0,144.0,176.92,177.0,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,20,H,3,A
353-U1447A-20H-4-A,0.0,3.5,177.0,177.035,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,3.5,8.5,177.035,177.085,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,8.5,15.0,177.085,177.15,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,15.0,21.0,177.15,177.21,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,21.0,51.0,177.21,177.51,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,51.0,55.0,177.51,177.55,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,55.0,61.0,177.55,177.61,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,61.0,66.0,177.61,177.66,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,66.0,69.0,177.66,177.69,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,69.0,71.0,177.69,177.71,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,71.0,80.0,177.71,177.8,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,80.0,86.0,177.8,177.86,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,86.0,94.0,177.86,177.94,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,94.0,99.0,177.94,177.99,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,99.0,110.0,177.99,178.1,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,110.0,113.0,178.1,178.13,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,113.0,145.0,178.13,178.45,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-4-A,145.0,149.0,178.45,178.49,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),,,,medium bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,4,A
353-U1447A-20H-5-A,0.0,7.0,178.49,178.56,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,medium bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,7.0,12.0,178.56,178.61,,clayey,nannofossil ooze,with authigenic carbonate,clayey nannofossil ooze,clayey nannofossil ooze with authigenic carbonate,nannofossil ooze with authigenic carbonate,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,12.0,16.0,178.61,178.65,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,16.0,22.0,178.65,178.71,,clayey,nannofossil ooze,with authigenic carbonate,clayey nannofossil ooze,clayey nannofossil ooze with authigenic carbonate,nannofossil ooze with authigenic carbonate,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,22.0,25.0,178.71,178.74,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,25.0,30.0,178.74,178.79,,clayey,nannofossil ooze,with authigenic carbonate,clayey nannofossil ooze,clayey nannofossil ooze with authigenic carbonate,nannofossil ooze with authigenic carbonate,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,30.0,38.0,178.79,178.87,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,38.0,53.0,178.87,179.02,,clayey,nannofossil ooze,with authigenic carbonate,clayey nannofossil ooze,clayey nannofossil ooze with authigenic carbonate,nannofossil ooze with authigenic carbonate,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,53.0,57.0,179.02,179.06,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,57.0,61.5,179.06,179.105,,clayey,nannofossil ooze,with authigenic carbonate,clayey nannofossil ooze,clayey nannofossil ooze with authigenic carbonate,nannofossil ooze with authigenic carbonate,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,61.5,64.0,179.105,179.13,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,64.0,67.0,179.13,179.16,,clayey,nannofossil ooze,with authigenic carbonate,clayey nannofossil ooze,clayey nannofossil ooze with authigenic carbonate,nannofossil ooze with authigenic carbonate,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,67.0,71.0,179.16,179.2,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,71.0,88.0,179.2,179.37,,clayey,nannofossil ooze,with authigenic carbonate,clayey nannofossil ooze,clayey nannofossil ooze with authigenic carbonate,nannofossil ooze with authigenic carbonate,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,88.0,91.0,179.37,179.4,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,91.0,107.0,179.4,179.56,,clayey,nannofossil ooze,with authigenic carbonate,clayey nannofossil ooze,clayey nannofossil ooze with authigenic carbonate,nannofossil ooze with authigenic carbonate,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,107.0,111.0,179.56,179.6,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,111.0,122.0,179.6,179.71,,clayey,nannofossil ooze,with authigenic carbonate,clayey nannofossil ooze,clayey nannofossil ooze with authigenic carbonate,nannofossil ooze with authigenic carbonate,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,122.0,123.0,179.71,179.72,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,20,H,5,A
353-U1447A-20H-5-A,123.0,148.0,179.72,179.97,,clayey,nannofossil ooze,with authigenic carbonate,clayey nannofossil ooze,clayey nannofossil ooze with authigenic carbonate,nannofossil ooze with authigenic carbonate,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray blebs along the interval.,,,,353,U1447,A,20,H,5,A
