Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
359-U1468A-100X-CC-A,0,5,759.99,760.04,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 8.5/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,MUDSTONE to WACKESTONE.,,,,359,U1468,A,100,X,CC,A,
359-U1468A-100X-CC-A,5,8,760.04,760.07,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,100,X,CC,A,
359-U1468A-100X-CC-A,8,13,760.07,760.12,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 2.5/1 (black),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,100,X,CC,A,
359-U1468A-100X-CC-A,13,17,760.12,760.16,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 8.5/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,,,MUDSTONE to WACKESTONE.,,,,359,U1468,A,100,X,CC,A,
359-U1468A-100X-CC-A,22,27,760.21,760.26,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 8.5/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,,,MUDSTONE to WACKESTONE.,,,,359,U1468,A,100,X,CC,A,
359-U1468A-100X-CC-A,27,38,760.26,760.37,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 4/2 (dark grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,100,X,CC,A,
359-U1468A-101X-1-A,0,5,767.4,767.45,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 9.5/2 (very pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,sharp,horizontal,MUDSTONE to WACKESTONE.,,,,359,U1468,A,101,X,1,A,
359-U1468A-101X-1-A,5,7,767.45,767.47,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 4/2 (dark grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,parallel lamination,,,,slight,2,,sharp,horizontal,Organic rich MUDSTONE to WACKESTONE. Very fine laminations.,,,,359,U1468,A,101,X,1,A,
359-U1468A-101X-1-A,7,25,767.47,767.65,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 9.5/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,common,4,,gradational,horizontal,MUDSTONE to WACKESTONE.,,,,359,U1468,A,101,X,1,A,
359-U1468A-101X-1-A,25,50,767.65,767.9,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 9.5/2 (very pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,common,4,,gradational,horizontal,MUDSTONE to WACKESTONE.,,,,359,U1468,A,101,X,1,A,
359-U1468A-101X-1-A,50,63,767.9,768.03,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,sharp,horizontal,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,101,X,1,A,
359-U1468A-101X-1-A,63,71,768.03,768.11,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 9.5/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,moderate,3,,gradational,horizontal,MUDSTONE to WACKESTONE.,,,,359,U1468,A,101,X,1,A,
359-U1468A-101X-1-A,71,76,768.11,768.16,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 9/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,MUDSTONE to WACKESTONE.,,,,359,U1468,A,101,X,1,A,
359-U1468A-101X-2-A,0,82,768.49,769.31,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,N 9.5 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,MUDSTONE to WACKESTONE. Severely disturbed.,,,,359,U1468,A,101,X,2,A,
359-U1468A-101X-CC-A,0,20,769.31,769.51,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,N 9.5 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,MUDSTONE to WACKESTONE. Too disturbed to identify bioturbation,,,,359,U1468,A,101,X,CC,A,
359-U1468A-101X-CC-A,20,25,769.51,769.56,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,sharp,horizontal,Organic rich MUDSTONE to WACKESTONE. Too disturbed to identify bioturbation,,,,359,U1468,A,101,X,CC,A,
359-U1468A-101X-CC-A,25,30,769.56,769.61,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 9.5/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,sharp,horizontal,MUDSTONE to WACKESTONE. Too disturbed to identify bioturbation,,,,359,U1468,A,101,X,CC,A,
359-U1468A-101X-CC-A,30,32,769.61,769.63,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,Organic rich MUDSTONE to WACKESTONE. Too disturbed to identify bioturbation,,,,359,U1468,A,101,X,CC,A,
359-U1468A-101X-CC-A,38,43,769.69,769.74,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 9/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,MUDSTONE to WACKESTONE. Too disturbed to identify bioturbation,,,,359,U1468,A,101,X,CC,A,
359-U1468A-102X-1-A,0,21,777.1,777.31,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,gradational,horizontal,MUDSTONE to WACKESTONE.,,,,359,U1468,A,102,X,1,A,
359-U1468A-102X-1-A,21,46,777.31,777.56,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,N 9.5 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,gradational,horizontal,MUDSTONE to WACKESTONE.,,,,359,U1468,A,102,X,1,A,
359-U1468A-102X-1-A,46,55,777.56,777.65,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 2.5/1 (black),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,moderate,3,,gradational,horizontal,Organic rich MUDSTONE to WACKESTONE. Planolites and Phycosiphon are present,,,,359,U1468,A,102,X,1,A,
359-U1468A-102X-1-A,55,68,777.65,777.78,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,MUDSTONE to WACKESTONE.,,,,359,U1468,A,102,X,1,A,
359-U1468A-102X-1-A,68,131,777.78,778.41,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,N 9.5 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,MUDSTONE to WACKESTONE.,,,,359,U1468,A,102,X,1,A,
359-U1468A-102X-1-A,131,139,778.41,778.49,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 4/2 (dark grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,102,X,1,A,
359-U1468A-102X-2-A,0,16,778.49,778.65,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 3/2 (very dark grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,Organic rich MUDSTONE to WACKESTONE. Severely disturbed.,,,,359,U1468,A,102,X,2,A,
359-U1468A-102X-2-A,16,38,778.65,778.87,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,N 9.5 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,MUDSTONE to WACKESTONE. Severely disturbed.,,,,359,U1468,A,102,X,2,A,
359-U1468A-102X-2-A,38,65,778.87,779.14,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 8.5/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,MUDSTONE to WACKESTONE. Severely disturbed.,,,,359,U1468,A,102,X,2,A,
359-U1468A-102X-CC-A,0,10,779.14,779.24,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 8.5/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,sharp,horizontal,MUDSTONE to WACKESTONE. Severely disturbed.,,,,359,U1468,A,102,X,CC,A,
359-U1468A-102X-CC-A,10,17,779.24,779.31,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 2.5/1 (black),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Organic rich MUDSTONE to WACKESTONE. Severely disturbed.,,,,359,U1468,A,102,X,CC,A,
359-U1468A-102X-CC-A,22,26,779.36,779.4,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 7/1 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,102,X,CC,A,
359-U1468A-102X-CC-A,26,30,779.4,779.44,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 2.5/1 (black),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,sharp,horizontal,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,102,X,CC,A,
359-U1468A-102X-CC-A,30,31,779.44,779.45,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,N 9.5 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,sharp,horizontal,MUDSTONE to WACKESTONE.,,,,359,U1468,A,102,X,CC,A,
359-U1468A-102X-CC-A,31,33,779.45,779.47,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 2.5/1 (black),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,102,X,CC,A,
359-U1468A-102X-CC-A,33,36,779.47,779.5,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,102,X,CC,A,
359-U1468A-102X-CC-A,36,38,779.5,779.52,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 2.5/1 (black),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,102,X,CC,A,
359-U1468A-102X-CC-A,38,43,779.52,779.57,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,10YR 5/3 (brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,102,X,CC,A,
359-U1468A-103X-1-A,0,25,786.8,787.05,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,N 9.5 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,sharp,horizontal,MUDSTONE to WACKESTONE.,,,,359,U1468,A,103,X,1,A,
359-U1468A-103X-1-A,25,33,787.05,787.13,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 2.5/1 (black),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,sharp,horizontal,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,103,X,1,A,
359-U1468A-103X-1-A,33,113,787.13,787.93,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 8.5/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,MUDSTONE to WACKESTONE.,,,,359,U1468,A,103,X,1,A,
359-U1468A-103X-1-A,113,128,787.93,788.08,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 3/2 (very dark grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,103,X,1,A,
359-U1468A-103X-1-A,128,134,788.08,788.14,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 2.5/1 (black),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,103,X,1,A,
359-U1468A-103X-1-A,134,142,788.14,788.22,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 4/2 (dark grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,103,X,1,A,
359-U1468A-103X-1-A,142,151,788.22,788.31,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,N 9.5 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,MUDSTONE to WACKESTONE.,,,,359,U1468,A,103,X,1,A,
359-U1468A-103X-2-A,0,26,788.31,788.57,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 9.5/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,MUDSTONE to WACKESTONE.,,,,359,U1468,A,103,X,2,A,
359-U1468A-103X-2-A,26,38,788.57,788.69,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,103,X,2,A,
359-U1468A-103X-2-A,38,53,788.69,788.84,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 2.5/1 (black),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,sharp,horizontal,Organic rich MUDSTONE to WACKESTONE. Planolites and Phycosiphon (P),,,,359,U1468,A,103,X,2,A,
359-U1468A-103X-2-A,53,134,788.84,789.65,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,N 9.5 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,,,MUDSTONE to WACKESTONE. Pyrite in some burrows,,,,359,U1468,A,103,X,2,A,
359-U1468A-103X-3-A,0,52,789.81,790.33,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,N 9.5 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,MUDSTONE to WACKESTONE.,,,,359,U1468,A,103,X,3,A,
359-U1468A-103X-3-A,52,59,790.33,790.4,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 3/2 (very dark grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,gradational,horizontal,Organic rich MUDSTONE to WACKESTONE. Pyrite in some burrows,,,,359,U1468,A,103,X,3,A,
359-U1468A-103X-3-A,59,61,790.4,790.42,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 2.5/1 (black),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,gradational,horizontal,Organic rich MUDSTONE to WACKESTONE.,,,,359,U1468,A,103,X,3,A,
359-U1468A-103X-3-A,61,67,790.42,790.48,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 3/2 (very dark grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,gradational,horizontal,Organic rich MUDSTONE to WACKESTONE. Pyrite in some burrows.,,,,359,U1468,A,103,X,3,A,
359-U1468A-103X-3-A,67,117,790.48,790.98,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,N 9.5 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,MUDSTONE to WACKESTONE.,,,,359,U1468,A,103,X,3,A,
359-U1468A-103X-CC-A,0,5,790.98,791.03,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 2.5/1 (black),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,gradational,horizontal,Organic rich MUDSTONE to WACKESTONE. Severely disturbed.,,,,359,U1468,A,103,X,CC,A,
359-U1468A-103X-CC-A,5,12,791.03,791.1,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 9.5/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,sharp,horizontal,MUDSTONE to WACKESTONE. Severely disturbed.,,,,359,U1468,A,103,X,CC,A,
359-U1468A-103X-CC-A,12,16,791.1,791.14,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,sharp,horizontal,Organic rich MUDSTONE to WACKESTONE. Severely disturbed.,,,,359,U1468,A,103,X,CC,A,
359-U1468A-103X-CC-A,16,24,791.14,791.22,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 2.5/1 (black),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,sharp,horizontal,Organic rich MUDSTONE to WACKESTONE. Severely disturbed.,,,,359,U1468,A,103,X,CC,A,
359-U1468A-103X-CC-A,24,36,791.22,791.34,planktic foraminifer rich,mudstone,1,planktic foraminifer rich mudstone,lithified,5,2.5Y 9.5/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,MUDSTONE to WACKESTONE. Severely disturbed.,,,,359,U1468,A,103,X,CC,A,
359-U1468A-104X-1-A,0,16,796.5,796.66,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,N 9.5 (white),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,common,4,,,,Lithified WACKESTONE. Fine-grained. Planktic foraminifera are present. Organic matter and pyrite present in burrow infill.,,,,359,U1468,A,104,X,1,A,
359-U1468A-104X-1-A,16,29,796.66,796.79,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,common,4,,,,Lithified WACKESTONE. Fine-grained. Planktic foraminifera are present. Organic matter and pyrite present in burrow infill. Dark interval with white infill in burrows.,,,,359,U1468,A,104,X,1,A,
359-U1468A-104X-1-A,29,113,796.79,797.63,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,N 9.5 (white),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,chert nodule,,,slight,2,,,,Lithified WACKESTONE. Fine-grained. Planktic foraminifera are present. Strongly disturbed. Chert nodules present,,,,359,U1468,A,104,X,1,A,
359-U1468A-104X-1-A,113,150,797.63,798,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8.5/1 (white),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,,,,,,Lithified WACKESTONE. Fine-grained. Planktic foraminifera are present. Strongly disturbed.,,,,359,U1468,A,104,X,1,A,
359-U1468A-104X-2-A,0,140,798,799.4,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8.5/1 (white),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,,,Lithified WACKESTONE. Very fine-grained. Planktic foraminifera are present. Strongly disturbed.,,,,359,U1468,A,104,X,2,A,
359-U1468A-104X-3-A,0,62,799.51,800.13,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,10YR 8.5/1 (white),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,,,Lithified WACKESTONE. Very fine-grained. Planktic foraminifera are present. Strongly disturbed.,,,,359,U1468,A,104,X,3,A,
359-U1468A-104X-CC-A,0,4,800.13,800.17,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/2 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,,,Lithified WACKESTONE. Very fine-grained. Planktic foraminifera are present. Strongly disturbed.,,,,359,U1468,A,104,X,CC,A,
359-U1468A-104X-CC-A,4,13,800.17,800.26,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,slight,2,,,,Lithified WACKESTONE. Very fine-grained. Planktic foraminifera are present. Strongly disturbed.,,,,359,U1468,A,104,X,CC,A,
