Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Ship File Links,Shore File Links,Groundmass comments,File Data,Extra Sample ID Data,Lithology Prefix,Minor Lithology Suffix,Minor Lithology Prefix,Lithology Suffix
340-U1400C-18H-3-A,340,U1400,C,18,18-3,H,3,A,24,57,146.84,147.17,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic mud,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-18H-3-A,340,U1400,C,18,18-3,H,3,A,57,59,147.17,147.19,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Ashfall? or turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,5,0,5,0,85,0,0,0,5,0,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-18H-3-A,340,U1400,C,18,18-3,H,3,A,59,90,147.19,147.5,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"Hemipelagic mud, with scatted round pumice clasts (1 cm in diamter) at the depth of 80 cm.",1,100,granule [T07],0,,0,,0,,0,,0,,0,,100,,rounded,0,0,0,0,0,0,0,10,5,85,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-18H-3-A,340,U1400,C,18,18-3,H,3,A,90,150,147.5,148.1,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Bioclastic/volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,30,25,0,15,10,10,0,100,well [BP01],absent [alteration],0,Others: oxdized lava grains,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-18H-4-A,340,U1400,C,18,18-4,H,4,A,0,16,148.1,148.26,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,25,30,25,0,0,10,10,0,100,moderately well [BP01],absent [alteration],0,,,,,inclined layers @ 70 deg.,,,,,,,,,
340-U1400C-18H-4-A,340,U1400,C,18,18-4,H,4,A,16,30,148.26,148.4,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 70 deg.,,,,,,,,,
340-U1400C-18H-4-A,340,U1400,C,18,18-4,H,4,A,30,55,148.4,148.65,slight [drilling disturbance],2,ash [F&S84],90,medium sand [T07],6,carbonate ooze [Leg178],10,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,5,0,15,0,65,0,0,0,15,0,100,moderately well [BP01],absent [alteration],0,,,,,inclined layers @ 70 deg.,,,,,,,,,
340-U1400C-18H-4-A,340,U1400,C,18,18-4,H,4,A,55,65,148.65,148.75,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 70 deg.,,,,,,,,,
340-U1400C-18H-4-A,340,U1400,C,18,18-4,H,4,A,65,70,148.75,148.8,slight [drilling disturbance],2,ash [F&S84],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,85,0,0,0,0,5,100,moderately well [BP01],absent [alteration],0,,,,,inclined layers @ 70 deg.,,,,,,,,,
340-U1400C-18H-4-A,340,U1400,C,18,18-4,H,4,A,70,120,148.8,149.3,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 70 deg.,,,,,,,,,
340-U1400C-18H-4-A,340,U1400,C,18,18-4,H,4,A,120,123,149.3,149.33,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,5,0,10,0,65,0,0,0,0,20,100,moderately well [BP01],absent [alteration],0,,,,,inclined layers @ 70 deg.,,,,,,,,,
340-U1400C-18H-4-A,340,U1400,C,18,18-4,H,4,A,123,127,149.33,149.37,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 70 deg.,,,,,,,,,
340-U1400C-18H-4-A,340,U1400,C,18,18-4,H,4,A,127,130,149.37,149.4,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,5,0,10,0,65,0,0,0,0,20,100,moderately well [BP01],absent [alteration],0,,,,,inclined layers @ 70 deg.,,,,,,,,,
340-U1400C-18H-4-A,340,U1400,C,18,18-4,H,4,A,130,150,149.4,149.6,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 70 deg.,,,,,,,,,
340-U1400C-18H-5-A,340,U1400,C,18,18-5,H,5,A,0,12,149.6,149.72,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Mottled fine hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,15,5,80,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-18H-5-A,340,U1400,C,18,18-5,H,5,A,12,20,149.72,149.8,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Fine sandy volcanic ash layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,5,0,0,0,85,0,0,0,10,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-18H-5-A,340,U1400,C,18,18-5,H,5,A,20,45,149.8,150.05,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Mottled fine hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,15,5,80,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-18H-5-A,340,U1400,C,18,18-5,H,5,A,45,46,150.05,150.06,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Fine sandy volcanic ash layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,5,0,0,0,85,0,0,0,10,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-18H-5-A,340,U1400,C,18,18-5,H,5,A,46,77,150.06,150.37,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Mottled fine hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,15,5,80,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-18H-5-A,340,U1400,C,18,18-5,H,5,A,77,80,150.37,150.4,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Fine sandy volcanic ash layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,55,0,0,5,5,20,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-18H-5-A,340,U1400,C,18,18-5,H,5,A,80,103,150.4,150.63,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Mottled fine hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,15,5,80,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-18H-5-A,340,U1400,C,18,18-5,H,5,A,103,106,150.63,150.66,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Fine sandy volcanic ash layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,55,0,0,5,5,20,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-18H-5-A,340,U1400,C,18,18-5,H,5,A,106,148,150.66,151.08,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Mottled fine hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,15,5,80,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-18H-6-A,340,U1400,C,18,18-6,H,6,A,0,5,151.08,151.13,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 50 deg.,,,,,,,,,
340-U1400C-18H-6-A,340,U1400,C,18,18-6,H,6,A,5,6,151.13,151.14,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,70,0,0,0,0,15,100,moderately well [BP01],absent [alteration],0,,,,,inclined layers @ 50 deg.,,,,,,,,,
340-U1400C-18H-6-A,340,U1400,C,18,18-6,H,6,A,6,74,151.14,151.82,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 50 deg.,,,,,,,,,
340-U1400C-18H-6-A,340,U1400,C,18,18-6,H,6,A,74,75,151.82,151.83,slight [drilling disturbance],2,ash [F&S84],100,very coarse sand [T07],8,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,80,0,0,0,0,10,100,moderately well [BP01],absent [alteration],0,,,,,inclined layers @ 50 deg.,,,,,,,,,
340-U1400C-18H-6-A,340,U1400,C,18,18-6,H,6,A,75,147,151.83,152.55,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 50 deg.,,,,,,,,,
340-U1400C-18H-6-A,340,U1400,C,18,18-6,H,6,A,147,150,152.55,152.58,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,80,0,0,0,0,5,100,moderately well [BP01],absent [alteration],0,,,,,inclined layers @ 50 deg.,,,,,,,,,
340-U1400C-18H-6-A,340,U1400,C,18,18-6,H,6,A,150,153,152.58,152.61,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 50 deg.,,,,,,,,,
340-U1400C-18H-CC-A,340,U1400,C,18,18-CC,H,CC,A,0,4,152.61,152.65,,,,,,,,,,,,PAL SAMPLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,,,,,,,,,
340-U1400C-18H-CC-A,340,U1400,C,18,18-CC,H,CC,A,4,29,152.65,152.9,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-19H-1-A,340,U1400,C,19,19-1,H,1,A,0,1,153.1,153.11,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic mud,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,10,5,83,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-19H-1-A,340,U1400,C,19,19-1,H,1,A,1,2,153.11,153.12,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Ashfall? or turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-19H-1-A,340,U1400,C,19,19-1,H,1,A,2,73,153.12,153.83,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic mud,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,10,5,83,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-19H-1-A,340,U1400,C,19,19-1,H,1,A,73,77,153.83,153.87,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"Hemipelagic mud, with scatted round pumice clasts (1 cm in diamter) at the depth of 80 cm.",1,100,granule [T07],0,,0,,0,,0,,0,,0,,100,,rounded,0,0,0,0,2,0,0,10,5,83,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-19H-1-A,340,U1400,C,19,19-1,H,1,A,77,87,153.87,153.97,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic mud,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,10,5,83,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-19H-1-A,340,U1400,C,19,19-1,H,1,A,87,88,153.97,153.98,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Ashfall? or turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-19H-1-A,340,U1400,C,19,19-1,H,1,A,88,117,153.98,154.27,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic mud,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,10,5,83,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-19H-1-A,340,U1400,C,19,19-1,H,1,A,117,118,154.27,154.28,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ashfall? or turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-19H-1-A,340,U1400,C,19,19-1,H,1,A,118,144,154.28,154.54,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic mud,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,10,5,83,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-19H-1-A,340,U1400,C,19,19-1,H,1,A,144,146,154.54,154.56,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ashfall? or turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-19H-1-A,340,U1400,C,19,19-1,H,1,A,146,150,154.56,154.6,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic mud,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,10,5,83,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,,,,,,
340-U1400C-19H-2-A,340,U1400,C,19,19-2,H,2,A,0,48,154.6,155.08,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 50 deg.,,,,,,,,,
340-U1400C-19H-2-A,340,U1400,C,19,19-2,H,2,A,48,50,155.08,155.1,slight [drilling disturbance],2,ash [F&S84],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,80,0,0,0,0,20,100,moderate [BP01],absent [alteration],0,,,,,inclined layers @ 50 deg.,,,,,,,,,
340-U1400C-19H-2-A,340,U1400,C,19,19-2,H,2,A,50,80,155.1,155.4,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 50 deg.,,,,,,,,,
340-U1400C-19H-2-A,340,U1400,C,19,19-2,H,2,A,80,85,155.4,155.45,slight [drilling disturbance],2,ash [F&S84],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,70,0,0,0,0,20,100,moderate [BP01],absent [alteration],0,,,,,inclined layers @ 50 deg.,,,,,,,,,
340-U1400C-19H-2-A,340,U1400,C,19,19-2,H,2,A,85,100,155.45,155.6,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 50 deg.,,,,,,,,,
340-U1400C-19H-2-A,340,U1400,C,19,19-2,H,2,A,100,105,155.6,155.65,slight [drilling disturbance],2,ash [F&S84],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,80,0,0,0,0,20,100,moderate [BP01],absent [alteration],0,,,,,inclined layers @ 50 deg.,,,,,,,,,
340-U1400C-19H-2-A,340,U1400,C,19,19-2,H,2,A,105,150,155.65,156.1,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 50 deg.,,,,,,,,,
340-U1400C-19H-3-A,340,U1400,C,19,19-3,H,3,A,0,49,156.1,156.59,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-19H-3-A,340,U1400,C,19,19-3,H,3,A,49,54,156.59,156.64,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Fine volcanic ash layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,5,0,75,0,0,5,5,0,100,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-19H-3-A,340,U1400,C,19,19-3,H,3,A,54,66,156.64,156.76,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-19H-3-A,340,U1400,C,19,19-3,H,3,A,66,70,156.76,156.8,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Graded volcanic ash layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,20,0,0,0,40,0,5,15,20,0,100,well [BP01],absent [alteration],0,other; oxidized lava,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-19H-3-A,340,U1400,C,19,19-3,H,3,A,70,77,156.8,156.87,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-19H-3-A,340,U1400,C,19,19-3,H,3,A,77,80,156.87,156.9,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Fine volcanic ash layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,5,0,75,0,0,5,5,0,100,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-19H-3-A,340,U1400,C,19,19-3,H,3,A,80,83,156.9,156.93,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-19H-3-A,340,U1400,C,19,19-3,H,3,A,83,84,156.93,156.94,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Fine volcanic ash layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,5,0,75,0,0,5,5,0,100,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-19H-3-A,340,U1400,C,19,19-3,H,3,A,84,85,156.94,156.95,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-19H-3-A,340,U1400,C,19,19-3,H,3,A,85,86,156.95,156.96,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Fine volcanic ash layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,5,0,75,0,0,5,5,0,100,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-19H-3-A,340,U1400,C,19,19-3,H,3,A,86,137,156.96,157.47,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-19H-3-A,340,U1400,C,19,19-3,H,3,A,137,139,157.47,157.49,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Fine volcanic ash layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,5,0,75,0,0,5,5,0,100,well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-19H-3-A,340,U1400,C,19,19-3,H,3,A,139,151,157.49,157.61,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-19H-4-A,340,U1400,C,19,19-4,H,4,A,0,11,157.61,157.72,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 45 deg.,,,,,,,,,
340-U1400C-19H-4-A,340,U1400,C,19,19-4,H,4,A,11,38,157.72,157.99,slight [drilling disturbance],2,ash [F&S84],90,medium sand [T07],6,carbonate ooze [Leg178],10,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,10,60,0,0,10,10,0,100,moderate [BP01],absent [alteration],0,,,,,inclined layers @ 45 deg.,,,,,,,,,
340-U1400C-19H-4-A,340,U1400,C,19,19-4,H,4,A,38,105,157.99,158.66,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 45 deg.,,,,,,,,,
340-U1400C-19H-4-A,340,U1400,C,19,19-4,H,4,A,105,115,158.66,158.76,slight [drilling disturbance],2,ash [F&S84],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,10,60,0,0,10,10,0,100,moderate [BP01],absent [alteration],0,,,,,inclined layers @ 45 deg.,,,,,,,,,
340-U1400C-19H-4-A,340,U1400,C,19,19-4,H,4,A,115,124,158.76,158.85,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,inclined layers @ 45 deg.,,,,,,,,,
340-U1400C-19H-4-A,340,U1400,C,19,19-4,H,4,A,124,125,158.85,158.86,slight [drilling disturbance],2,ash [F&S84],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,10,60,0,0,10,10,0,100,moderate [BP01],absent [alteration],0,,,,,inclined layers @ 45 deg.,,,,,,,,,
