Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,Lithology Suffix
363-U1482C-32H-4-A,0,18,282.79,282.97,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,32,H,4,A,,,,,
363-U1482C-32H-4-A,18,100,282.97,283.79,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,32,H,4,A,,,,,
363-U1482C-32H-4-A,100,147,283.79,284.26,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,32,H,4,A,,,,,
363-U1482C-32H-5-A,0,68,284.26,284.94,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,32,H,5,A,,,,,
363-U1482C-32H-5-A,68,108,284.94,285.34,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,32,H,5,A,,,,,
363-U1482C-32H-5-A,108,146,285.34,285.72,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,32,H,5,A,,,,,
363-U1482C-32H-6-A,0,80,285.72,286.52,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,32,H,6,A,,,,,
363-U1482C-32H-6-A,80,145,286.52,287.17,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,32,H,6,A,,,,,
363-U1482C-32H-7-A,0,7,287.17,287.24,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,32,H,7,A,,,,,
363-U1482C-32H-7-A,7,33,287.24,287.5,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,32,H,7,A,,,,,
363-U1482C-32H-7-A,33,78,287.5,287.95,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,32,H,7,A,,,,,
363-U1482C-32H-7-A,78,109,287.95,288.26,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,32,H,7,A,,,,,
363-U1482C-32H-7-A,109,120,288.26,288.37,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,32,H,7,A,,,,,
363-U1482C-32H-CC-A,0,22,288.37,288.59,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,32,H,CC,A,,,,,
363-U1482C-33H-1-A,0,13,287.9,288.03,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,1,A,,,,,
363-U1482C-33H-1-A,13,143,288.03,289.33,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,1,A,,,,,
363-U1482C-33H-2-A,0,114,289.33,290.47,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,2,A,,,,,
363-U1482C-33H-2-A,114,146,290.47,290.79,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,2,A,,,,,
363-U1482C-33H-3-A,0,87,290.79,291.66,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,3,A,,,,,
363-U1482C-33H-3-A,87,137,291.66,292.16,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,3,A,,,,,
363-U1482C-33H-3-A,137,146,292.16,292.25,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,3,A,,,,,
363-U1482C-33H-4-A,0,106,292.25,293.31,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,4,A,,,,,
363-U1482C-33H-4-A,106,145,293.31,293.7,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,4,A,,,,,
363-U1482C-33H-5-A,0,126,293.7,294.96,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,5,A,,,,,
363-U1482C-33H-5-A,126,132,294.96,295.02,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,5,A,,,,,
363-U1482C-33H-5-A,132,150,295.02,295.2,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,5,A,,,,,
363-U1482C-33H-6-A,0,146,295.2,296.66,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,6,A,,,,,
363-U1482C-33H-7-A,0,140,296.66,298.06,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,7,A,,,,,
363-U1482C-33H-CC-A,0,14,298.06,298.2,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,33,H,CC,A,,,,,
363-U1482C-34H-1-A,0,142,297.4,298.82,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,1,A,,,,,
363-U1482C-34H-2-A,0,5,298.82,298.87,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,2,A,,,,,
363-U1482C-34H-2-A,5,62,298.87,299.44,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,2,A,,,,,
363-U1482C-34H-2-A,62,142,299.44,300.24,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,2,A,,,,,
363-U1482C-34H-3-A,0,25,300.24,300.49,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,3,A,,,,,
363-U1482C-34H-3-A,25,97,300.49,301.21,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Contains a micro-fault between 65 and 79cm. Sulfide patches and streaks common,,,,,,,,,,,,,363,U1482,C,34,H,3,A,,,,,
363-U1482C-34H-3-A,97,145,301.21,301.69,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,3,A,,,,,
363-U1482C-34H-4-A,0,15,301.68,301.83,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,4,A,,,,,
363-U1482C-34H-4-A,15,112,301.83,302.8,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,4,A,,,,,
363-U1482C-34H-4-A,112,146,302.8,303.14,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,4,A,,,,,
363-U1482C-34H-5-A,0,77,303.11,303.88,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,5,A,,,,,
363-U1482C-34H-5-A,77,109,303.88,304.2,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,5,A,,,,,
363-U1482C-34H-5-A,109,144,304.2,304.55,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,5,A,,,,,
363-U1482C-34H-6-A,0,150,304.59,306.09,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,6,A,,,,,
363-U1482C-34H-7-A,0,9,306.09,306.18,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,7,A,,,,,
363-U1482C-34H-7-A,9,87,306.18,306.96,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,7,A,,,,,
363-U1482C-34H-7-A,87,120,306.96,307.29,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,7,A,,,,,
363-U1482C-34H-CC-A,0,21,307.29,307.5,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,34,H,CC,A,,,,,
363-U1482C-35H-1-A,0,15,306.9,307.05,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,35,H,1,A,,,,,
363-U1482C-35H-1-A,15,51,307.05,307.41,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,35,H,1,A,,,,,
363-U1482C-35H-1-A,51,144,307.41,308.34,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,35,H,1,A,,,,,
363-U1482C-35H-2-A,0,148,308.34,309.82,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,35,H,2,A,,,,,
363-U1482C-35H-3-A,0,148,309.82,311.3,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,35,H,3,A,,,,,
363-U1482C-35H-4-A,0,147,311.3,312.77,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,35,H,4,A,,,,,
363-U1482C-35H-5-A,0,45,312.77,313.22,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,35,H,5,A,,,,,
363-U1482C-35H-5-A,45,75,313.22,313.52,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,35,H,5,A,,,,,
363-U1482C-35H-5-A,75,147,313.52,314.24,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,35,H,5,A,,,,,
363-U1482C-35H-6-A,0,155,314.24,315.79,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,35,H,6,A,,,,,
363-U1482C-35H-7-A,0,132,315.79,317.11,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,35,H,7,A,,,,,
363-U1482C-35H-CC-A,0,18,317.11,317.29,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,35,H,CC,A,,,,,
363-U1482C-36H-1-A,0,141,316.4,317.81,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,36,H,1,A,,,,,
363-U1482C-36H-2-A,0,142,317.81,319.23,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,36,H,2,A,,,,,
363-U1482C-36H-3-A,0,72,319.23,319.95,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,36,H,3,A,,,,,
363-U1482C-36H-3-A,72,146,319.95,320.69,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,36,H,3,A,,,,,
363-U1482C-36H-4-A,0,10,320.69,320.79,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,36,H,4,A,,,,,
363-U1482C-36H-4-A,10,147,320.79,322.16,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,36,H,4,A,,,,,
363-U1482C-36H-5-A,0,147,322.16,323.63,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,36,H,5,A,,,,,
363-U1482C-36H-6-A,0,26,323.63,323.89,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,36,H,6,A,,,,,
363-U1482C-36H-6-A,26,70,323.89,324.33,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,36,H,6,A,,,,,
363-U1482C-36H-6-A,70,153,324.33,325.16,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,36,H,6,A,,,,,
363-U1482C-36H-7-A,0,91,325.16,326.07,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,36,H,7,A,,,,,
363-U1482C-36H-7-A,91,139,326.07,326.55,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,36,H,7,A,,,,,
363-U1482C-36H-CC-A,0,22,326.55,326.77,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide patches and streaks common.,,,,,,,,,,,,,363,U1482,C,36,H,CC,A,,,,,
363-U1482C-37H-1-A,0,70,325.9,326.6,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,1,A,,,,,
363-U1482C-37H-1-A,70,148,326.6,327.38,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,1,A,,,,,
363-U1482C-37H-2-A,0,8,327.38,327.46,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,2,A,,,,,
363-U1482C-37H-2-A,8,115,327.46,328.53,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,2,A,,,,,
363-U1482C-37H-2-A,115,155,328.53,328.93,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,2,A,,,,,
363-U1482C-37H-3-A,0,153,328.93,330.46,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,3,A,,,,,
363-U1482C-37H-4-A,0,82,330.46,331.28,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,4,A,,,,,
363-U1482C-37H-4-A,82,147,331.28,331.93,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,4,A,,,,,
363-U1482C-37H-5-A,0,67,331.93,332.6,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,5,A,,,,,
363-U1482C-37H-5-A,67,150,332.6,333.43,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,5,A,,,,,
363-U1482C-37H-6-A,0,5,333.43,333.48,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,6,A,,,,,
363-U1482C-37H-6-A,5,118,333.48,334.61,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,6,A,,,,,
363-U1482C-37H-6-A,118,147,334.61,334.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,6,A,,,,,
363-U1482C-37H-7-A,0,88,334.9,335.78,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,7,A,,,,,
363-U1482C-37H-7-A,88,128,335.78,336.18,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide relatively rare,,,,,,,,,,,,,363,U1482,C,37,H,7,A,,,,,
