Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
368-U1505C-42F-3-A,61,65,292.43,292.47,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/2 (light brownish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,42,F,3,A,
368-U1505C-42F-3-A,65,118,292.47,293.0,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Basal flow-in,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,42,F,3,A,
368-U1505C-42F-4-A,0,50,293.0,293.5,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Basal flow-in,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,42,F,4,A,
368-U1505C-42F-CC-A,0,28,293.5,293.78,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Basal flow-in,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,42,F,CC,A,
368-U1505C-43F-1-A,0,14,293.5,293.64,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,43,F,1,A,
368-U1505C-43F-1-A,14,70,293.64,294.2,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,43,F,1,A,
368-U1505C-43F-1-A,70,109,294.2,294.59,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,43,F,1,A,
368-U1505C-43F-1-A,109,133,294.59,294.83,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/5GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,43,F,1,A,
368-U1505C-43F-1-A,133,149,294.83,294.99,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,43,F,1,A,
368-U1505C-43F-2-A,0,55,294.99,295.54,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/2 (light brownish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,43,F,2,A,
368-U1505C-43F-2-A,55,90,295.54,295.89,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,43,F,2,A,
368-U1505C-43F-2-A,90,118,295.89,296.17,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,43,F,2,A,
368-U1505C-43F-2-A,118,150,296.17,296.49,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,2.5Y 6/2 (light brownish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,43,F,2,A,
368-U1505C-43F-3-A,0,20,296.49,296.69,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,43,F,3,A,
368-U1505C-43F-3-A,20,147,296.69,297.96,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Basal flow-in,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,43,F,3,A,
368-U1505C-43F-CC-A,0,22,297.96,298.18,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Basal flow-in,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,43,F,CC,A,
368-U1505C-44F-1-A,0,15,298.2,298.35,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,44,F,1,A,
368-U1505C-44F-1-A,15,45,298.35,298.65,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,bioturbated,curved,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,44,F,1,A,
368-U1505C-44F-1-A,45,96,298.65,299.16,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,bioturbated,horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,44,F,1,A,
368-U1505C-44F-1-A,96,147,299.16,299.67,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,44,F,1,A,
368-U1505C-44F-2-A,0,134,299.67,301.01,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,44,F,2,A,
368-U1505C-44F-3-A,0,32,301.17,301.49,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,44,F,3,A,
368-U1505C-44F-3-A,32,120,301.49,302.37,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Drilling disturbance basal flow-in.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,44,F,3,A,
368-U1505C-44F-4-A,0,52,302.38,302.9,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Drilling disturbance basal flow-in.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,44,F,4,A,
368-U1505C-44F-CC-A,0,26,302.9,303.16,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Drilling disturbance basal flow-in.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,44,F,CC,A,
368-U1505C-45F-1-A,0,8,302.9,302.98,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,10YR 5/1 (gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,irregular,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,45,F,1,A,
368-U1505C-45F-1-A,8,89,302.98,303.79,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,bioturbated,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,45,F,1,A,
368-U1505C-45F-1-A,89,134,303.79,304.24,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,bioturbated,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,45,F,1,A,
368-U1505C-45F-1-A,134,145,304.24,304.35,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Drilling disturbance basal flow-in.,bioturbated,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,45,F,1,A,
368-U1505C-45F-1-A,145,151,304.35,304.41,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,10YR 5/1 (gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,45,F,1,A,
368-U1505C-45F-2-A,0,29,304.41,304.7,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/5G (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,45,F,2,A,
368-U1505C-45F-2-A,29,58,304.7,304.99,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,10YR 6/1 (gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,45,F,2,A,
368-U1505C-45F-2-A,58,120,304.99,305.61,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,10YR 5/2 (grayish brown),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Greenish reduction spots are common.,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,45,F,2,A,
368-U1505C-45F-2-A,120,151,305.61,305.92,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,10YR 5/2 (grayish brown),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Drilling disturbance basal flow-in.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,45,F,2,A,
368-U1505C-45F-3-A,0,122,305.92,307.14,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,10YR 5/2 (grayish brown),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Drilling disturbance basal flow-in.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,45,F,3,A,
368-U1505C-45F-4-A,0,51,307.14,307.65,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,10YR 5/2 (grayish brown),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Drilling disturbance basal flow-in.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,45,F,4,A,
368-U1505C-45F-CC-A,0,22,307.65,307.87,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,10YR 5/2 (grayish brown),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Drilling disturbance basal flow-in.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,45,F,CC,A,
368-U1505C-46F-1-A,0,30,307.6,307.9,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,5YR 5/1 (gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Greenish reduction spots are common.,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,46,F,1,A,
368-U1505C-46F-1-A,30,135,307.9,308.95,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,10YR 6/1 (gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Greenish reduction spots are common.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,46,F,1,A,
368-U1505C-46F-2-A,0,55,309.1,309.65,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Greenish reduction spots are common.,bioturbated,inclined,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,46,F,2,A,
368-U1505C-46F-2-A,55,72,309.65,309.82,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Biscuited,bioturbated,inclined,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,46,F,2,A,
368-U1505C-46F-2-A,72,139,309.82,310.49,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,10YR 5/1 (gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Drilling disturbance basal flow-in.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,46,F,2,A,
368-U1505C-46F-CC-A,0,20,310.49,310.69,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,10YR 5/2 (grayish brown),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Drilling disturbance basal flow-in.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,46,F,CC,A,
368-U1505C-47F-1-A,0,45,312.3,312.75,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,10YR 5/2 (grayish brown),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,"Drilling disturbance, biscuits.",bioturbated,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,47,F,1,A,
368-U1505C-47F-1-A,45,130,312.75,313.6,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,bioturbated,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,47,F,1,A,
368-U1505C-47F-1-A,130,151,313.6,313.81,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,47,F,1,A,
368-U1505C-47F-2-A,0,83,313.81,314.64,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,47,F,2,A,
368-U1505C-47F-CC-A,0,21,314.64,314.85,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,47,F,CC,A,
368-U1505C-48X-1-A,0,151,317.0,318.51,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Biscuits,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,48,X,1,A,
368-U1505C-48X-2-A,0,150,318.51,320.01,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Biscuits. White pebble size burrows filled with dolomite.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,48,X,2,A,
368-U1505C-48X-3-A,0,150,320.01,321.51,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Biscuits,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,48,X,3,A,
368-U1505C-48X-4-A,0,130,321.51,322.81,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Biscuits,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,48,X,4,A,
368-U1505C-48X-5-A,0,151,323.01,324.52,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Biscuits,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,48,X,5,A,
368-U1505C-48X-6-A,0,149,324.52,326.01,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Biscuits,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,48,X,6,A,
