dupes and comments,Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Drilling disturbance type,Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. color,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Lith. comment,Clast lithology,Clast size,Clast morphology (shape),Clast sorting,Clast color,Clast roundness,Clast roundness rank,Clast lithology comment,Matrix sorting,Clast/matrix texture,Matrix comment,Bioturbation intensity,Bioturbation intensity rank,General comment,File Data,Ship File Links,Shore File Links
,344-U1414A-40R-1-A,344,U1414,A,40,40-1,R,1,A,0,fragmented,65,345.5,346.15,moderate to high [drilling disturbance],5,siliceous,limestone [USGS],with silty sand [Leg339],10YR 2/1 (black),siliceous  limestone ,siliceous limestone  with silty sand ,fine sand [W22_2],4,sand [W22_1],3,,,pebble [W22_2],,,,,,,,,,common [B06],4,The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts and flow of matrix around clasts.  Bedding contains calcite along planes. Multiple cementation ?,,,
,344-U1414A-40R-CC-A,344,U1414,A,40,40-CC,R,CC,A,0,fragmented,20,346.15,346.35,moderate to high [drilling disturbance],5,siliceous,limestone [USGS],with silty sand [Leg339],10YR 2/1 (black),siliceous  limestone ,siliceous limestone  with silty sand ,fine sand [W22_2],4,sand [W22_1],3,,,pebble [W22_2],,,,,,,,,,common [B06],4,The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts and flow of matrix around clasts.  Bedding contains calcite along planes. Multiple cementation ?,,,
,344-U1414A-41R-1-A,344,U1414,A,41,41-1,R,1,A,0,fragmented,27,355.2,355.47,moderate to high [drilling disturbance],5,siliceous,limestone [USGS],with silty sand [Leg339],5YR 3/2 (dark reddish brown),siliceous  limestone ,siliceous limestone  with silty sand ,fine sand [W22_2],4,sand [W22_1],3,,,pebble [W22_2],,,,,,Clasts (silica?) are rare but show orientation and rotation due to shearing,,,,common [B06],4,"The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts (appear to be silica?) and flow of matrix around clasts.  Bedding contains calcite along planes. Lithology is difficult to describe. Main components are re-cristallized ( first calcite and second  silica cements) sedimentary clast and sedimentary bedding structures probably from former silt and sandstones. Eventually two-stage cementation with low temperature calcite at the beginning and higher temperature silica as second stage.

Void at 27-39 cm due to SAIT sample.",,,
,344-U1414A-41R-1-A,344,U1414,A,41,41-1,R,1,A,39,fragmented,62,355.59,355.82,moderate to high [drilling disturbance],5,siliceous,limestone [USGS],with silty sand [Leg339],5YR 3/2 (dark reddish brown),siliceous  limestone ,siliceous limestone  with silty sand ,fine sand [W22_2],4,sand [W22_1],3,,,pebble [W22_2],,,,,,Clasts (silica?) are rare but show orientation and rotation due to shearing,,,,common [B06],4,"The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts (appear to be silica?) and flow of matrix around clasts.  Bedding contains calcite along planes. Lithology is difficult to describe. Main components are re-cristallized ( first calcite and second  silica cements) sedimentary clast and sedimentary bedding structures probably from former silt and sandstones. Eventually two-stage cementation with low temperature calcite at the beginning and higher temperature silica as second stage. 

Void at 62-73 cm due to ORCU/MKST samples.",,,
,344-U1414A-41R-2-A,344,U1414,A,41,41-2,R,2,A,13,fragmented,35,356.06,356.28,moderate to high [drilling disturbance],5,siliceous,limestone [USGS],with silty sand [Leg339],5YR 3/2 (dark reddish brown),siliceous  limestone ,siliceous limestone  with silty sand ,fine sand [W22_2],4,sand [W22_1],3,,,pebble [W22_2],,,,,,Clasts (silica?) are rare but show orientation and rotation due to shearing,,,,common [B06],4,"The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts and flow of matrix around clasts.  Bedding contains calcite along planes. Multiple cementation? 

Void at 0-13 cm due to VANN sample.",,,
,344-U1414A-41R-2-A,344,U1414,A,41,41-2,R,2,A,47,fragmented,109,356.4,357.02,moderate to high [drilling disturbance],5,siliceous,limestone [USGS],with silty sand [Leg339],5YR 3/2 (dark reddish brown),siliceous  limestone ,siliceous limestone  with silty sand ,fine sand [W22_2],4,sand [W22_1],3,,,pebble [W22_2],,,,,,Clasts (silica?) are rare but show orientation and rotation due to shearing,,,,common [B06],4,"The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts and flow of matrix around clasts.  Bedding contains calcite along planes. Multiple cementation? 

Void at 35-47 cm due to HASH sample.",,,
,344-U1414A-41R-CC-A,344,U1414,A,41,41-CC,R,CC,A,0,fragmented,26,357.02,357.28,moderate to high [drilling disturbance],5,siliceous,limestone [USGS],with silty sand [Leg339],5YR 3/2 (dark reddish brown),siliceous  limestone ,siliceous limestone  with silty sand ,fine sand [W22_2],4,sand [W22_1],3,,,pebble [W22_2],,,,,,,,,,common [B06],4,The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts and flow of matrix around clasts.  Bedding contains calcite along planes. Multiple cementation ?,,,
,344-U1414A-42R-1-A,344,U1414,A,42,42-1,R,1,A,0,,88,360.1,360.98,,,,,,5YR 3/2 (dark reddish brown),,siliceous limestone ,,,,,,,,,,,,,,,,,,,,,,
,344-U1414A-42R-1-A,344,U1414,A,42,42-1,R,1,A,14,fragmented,88,360.24,360.98,moderate to high [drilling disturbance],5,siliceous,limestone [USGS],with silty sand [Leg339],10YR 2/1 (black),siliceous  limestone ,siliceous limestone  with silty sand ,fine sand [W22_2],4,sand [W22_1],3,,,pebble [W22_2],,,,,,,,,,common [B06],4,"The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts and flow of matrix around clasts.  Bedding contains calcite along planes. Multiple cementation? Void exists at 0-13 cm due to a VANN sample 
Void exists at 35-47 cm, 356.28-356.40 m, due to a HASH sample 
",,,
,344-U1414A-42R-CC-A,344,U1414,A,42,42-CC,R,CC,A,0,fragmented,8,360.98,361.06,moderate to high [drilling disturbance],5,siliceous,limestone [USGS],with silty sand [Leg339],10YR 2/1 (black),siliceous  limestone ,siliceous limestone  with silty sand ,fine sand [W22_2],4,sand [W22_1],3,,,pebble [W22_2],,,,,,,,,,common [B06],4,The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts and flow of matrix around clasts.  Bedding contains calcite along planes. Multiple cementation ?,,,
,344-U1414A-42R-CC-A,344,U1414,A,42,42-CC,R,CC,A,8,,25,361.06,361.23,,,,lime-breccia [USGS],,10YR 5/1 (gray),lime-breccia ,lime-breccia ,,,,,,lime-gravel [USGS],pebble [W22_2],blocky,poor [BP01],Beige,angular,2,,,,,,,,,,
,344-U1414A-43R-1-A,344,U1414,A,43,43-1,R,1,A,0,fragmented,38,364.9,365.28,moderate to high [drilling disturbance],5,siliceous,limestone [USGS],with silty sand [Leg339],10YR 2/1 (black),siliceous  limestone ,siliceous limestone  with silty sand ,fine sand [W22_2],4,sand [W22_1],3,,,pebble [W22_2],,,,,,,,,,common [B06],4,The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts and flow of matrix around clasts.  Bedding contains calcite along planes. Multiple cementation ?,,,
,344-U1414A-44R-1-A,344,U1414,A,44,44-1,R,1,A,0,fragmented,85,369.8,370.65,moderate to high [drilling disturbance],5,calcareous [Leg339],limestone [USGS],with silicic cement,10YR 2/1 (black),calcareous   limestone ,calcareous  limestone  with silicic cement,fine sand [W22_2],4,coarse sand [W22_2],6,Calcareous limestone with silicic cement,,,,,,,,,,,,,,"The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts and flow of matrix around clasts.  Bedding contains calcite along planes. Multiple cementation? 

Void at 85-100 cm due to HASH sample. ",,,
,344-U1414A-44R-1-A,344,U1414,A,44,44-1,R,1,A,100,fragmented,105,370.8,370.85,moderate to high [drilling disturbance],5,calcareous [Leg339],limestone [USGS],with silicic cement,10YR 2/1 (black),calcareous   limestone ,calcareous  limestone  with silicic cement,fine sand [W22_2],4,coarse sand [W22_2],6,Calcareous limestone with silicic cement,,,,,,,,,,,,,,"The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts and flow of matrix around clasts.  Bedding contains calcite along planes. Multiple cementation? 

Void at 85-100 cm due to HASH sample. ",,,
,344-U1414A-44R-CC-A,344,U1414,A,44,44-CC,R,CC,A,0,fragmented,28,370.85,371.13,moderate to high [drilling disturbance],5,calcareous [Leg339],limestone [USGS],with silicic cement,10YR 2/1 (black),calcareous   limestone ,calcareous  limestone  with silicic cement,fine sand [W22_2],4,coarse sand [W22_2],6,,,,,,,,,,,,,,,The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts and flow of matrix around clasts.  Bedding contains calcite along planes. Multiple cementation ?,,,
,344-U1414A-45R-1-A,344,U1414,A,45,45-1,R,1,A,0,fragmented,58,374.6,375.18,moderate to high [drilling disturbance],5,calcareous [Leg339],sandstone [USGS],with silicic cement,10YR 2/1 (black),calcareous   sandstone ,calcareous  sandstone  with silicic cement,fine sand [W22_2],4,coarse sand [W22_2],6,,,,,,,,,,,,,,4,The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts and flow of matrix around clasts.  Bedding contains calcite along planes. Multiple cementation ?,,,
,344-U1414A-45R-1-A,344,U1414,A,45,45-1,R,1,A,58,fragmented,62,375.18,375.22,moderate to high [drilling disturbance],5,calcareous [Leg339],sandstone [USGS],with silicic cement,10YR 2/1 (black),calcareous   sandstone ,calcareous  sandstone  with silicic cement,fine sand [W22_2],4,coarse sand [W22_2],6,,,,,,,,,,,,,,,TORRES,,,
,344-U1414A-45R-1-A,344,U1414,A,45,45-1,R,1,A,62,fragmented,65,375.22,375.25,moderate to high [drilling disturbance],5,,sandstone [USGS],,10YR 2/1 (black),sandstone ,sandstone ,fine sand [W22_2],4,sand [W22_1],3,,,,,,,,,,,,,,4,The whole section is crosscut by calcite veins.  Shows evidence of slight metamorphism from rotate clasts and flow of matrix around clasts.  Bedding contains calcite along planes. Multiple cementation?,,,
