Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color,Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
350-U1437B-45X-4-A,350,U1437,B,45,45-4,X,4,A,0.0,7.0,343.71,343.78,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,gray,,clay [W22_1],1.0,silt [W22_1],2.0,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-45X-4-A,350,U1437,B,45,45-4,X,4,A,7.0,43.0,343.78,344.14,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-45X-4-A,350,U1437,B,45,45-4,X,4,A,43.0,45.0,344.14,344.16,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,gray,,silt [W22_1],2.0,silt [W22_1],2.0,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-45X-4-A,350,U1437,B,45,45-4,X,4,A,45.0,76.0,344.16,344.47,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-45X-CC-A,350,U1437,B,45,45-CC,X,CC,A,0.0,1.0,344.47,344.48,I,,,,evolved,ash [2014],with crystals,evolved ash,evolved ash with crystals,ash with crystals,,gray,,silt [W22_1],2.0,silt [W22_1],2.0,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-45X-CC-A,350,U1437,B,45,45-CC,X,CC,A,1.0,30.0,344.48,344.77,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-46X-CC-A,350,U1437,B,46,46-CC,X,CC,A,0.0,29.0,349.3,349.59,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,bioturbated,,,,,,moderate [DB86],2.0,,foraminifer,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-46X-CC-A,350,U1437,B,46,46-CC,X,CC,A,29.0,31.0,349.59,349.61,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,glauconite alteration,,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-46X-CC-A,350,U1437,B,46,46-CC,X,CC,A,31.0,36.0,349.61,349.66,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,dark gray,,clay [W22_1],1.0,clay [W22_1],1.0,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-46X-CC-A,350,U1437,B,46,46-CC,X,CC,A,36.0,40.0,349.66,349.7,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-47X-1-A,350,U1437,B,47,47-1,X,1,A,0.0,52.0,359.0,359.52,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,diffuse,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-47X-1-A,350,U1437,B,47,47-1,X,1,A,52.0,55.0,359.52,359.55,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,dark gray,,silt [W22_1],2.0,silt [W22_1],2.0,,irregular,bioturbated,horizontal,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-47X-1-A,350,U1437,B,47,47-1,X,1,A,55.0,94.0,359.55,359.94,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,diffuse,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-47X-1-A,350,U1437,B,47,47-1,X,1,A,94.0,101.0,359.94,360.01,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,light gray,,silt [W22_1],2.0,coarse sand [W22_2],6.0,with abundant vesicular coarse sand-sized vitric grains,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-47X-1-A,350,U1437,B,47,47-1,X,1,A,101.0,140.0,360.01,360.4,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-47X-2-A,350,U1437,B,47,47-2,X,2,A,0.0,57.0,360.5,361.07,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with lithics,irregular,bioturbated,,,,,,high,3.0,,,,vitric [2014],lithic [2014],,mudstone [2014],sub-rounded,,,,,scoria [2014],sub-rounded,,,,,,,,,,,clast of ash with lithics,,,,,clast of ash with lithics,,,,,
350-U1437B-47X-2-A,350,U1437,B,47,47-2,X,2,A,57.0,60.0,361.07,361.1,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,silt [W22_1],2.0,silt [W22_1],2.0,,curviplanar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-47X-2-A,350,U1437,B,47,47-2,X,2,A,60.0,106.0,361.1,361.56,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,diffuse,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-47X-2-A,350,U1437,B,47,47-2,X,2,A,106.0,111.0,361.56,361.61,I,,,,evolved,lapilli-ash [2014],with scoria,evolved lapilli-ash,evolved lapilli-ash with scoria,lapilli-ash with scoria,,gray,,fine sand [W22_2],4.0,pebble [W22_2],9.0,,planar,sharp,,,,,,,,,,,vitric [2014],,,,,,,,,scoria [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437B-47X-2-A,350,U1437,B,47,47-2,X,2,A,111.0,150.0,361.61,362.0,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-47X-3-A,350,U1437,B,47,47-3,X,3,A,0.0,11.0,362.0,362.11,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-47X-3-A,350,U1437,B,47,47-3,X,3,A,11.0,12.0,362.11,362.12,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,dark gray,,,,,,,irregular,bioturbated,horizontal,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-47X-3-A,350,U1437,B,47,47-3,X,3,A,12.0,65.0,362.12,362.65,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-47X-3-A,350,U1437,B,47,47-3,X,3,A,65.0,66.0,362.65,362.66,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,gray,,silt [W22_1],2.0,silt [W22_1],2.0,,irregular,bioturbated,horizontal,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-47X-3-A,350,U1437,B,47,47-3,X,3,A,66.0,70.0,362.66,362.7,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-47X-CC-A,350,U1437,B,47,47-CC,X,CC,A,0.0,30.0,362.7,363.0,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-48X-1-A,350,U1437,B,48,48-1,X,1,A,0.0,82.0,368.7,369.52,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,sharp,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-48X-1-A,350,U1437,B,48,48-1,X,1,A,82.0,86.0,369.52,369.56,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,sharp,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-48X-1-A,350,U1437,B,48,48-1,X,1,A,86.0,90.0,369.56,369.6,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,sharp,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-48X-1-A,350,U1437,B,48,48-1,X,1,A,90.0,92.0,369.6,369.62,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,bimodal,,silt [W22_1],2.0,silt [W22_1],2.0,,curviplanar,sharp,horizontal,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-48X-1-A,350,U1437,B,48,48-1,X,1,A,92.0,94.0,369.62,369.64,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-48X-2-A,350,U1437,B,48,48-2,X,2,A,0.0,84.0,369.75,370.59,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,bioturbated,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-48X-2-A,350,U1437,B,48,48-2,X,2,A,84.0,85.0,370.59,370.6,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,bioturbated,horizontal,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-48X-2-A,350,U1437,B,48,48-2,X,2,A,85.0,110.0,370.6,370.85,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-48X-3-A,350,U1437,B,48,48-3,X,3,A,0.0,88.0,370.85,371.73,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-48X-CC-A,350,U1437,B,48,48-CC,X,CC,A,0.0,35.0,371.73,372.08,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-49X-1-A,350,U1437,B,49,49-1,X,1,A,0.0,35.0,378.4,378.75,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,diffuse,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-49X-1-A,350,U1437,B,49,49-1,X,1,A,35.0,36.0,378.75,378.76,I,,,,evolved,ash [2014],with crystals,evolved ash,evolved ash with crystals,ash with crystals,,gray,,silt [W22_1],2.0,silt [W22_1],2.0,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-49X-1-A,350,U1437,B,49,49-1,X,1,A,36.0,55.0,378.76,378.95,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-49X-1-A,350,U1437,B,49,49-1,X,1,A,55.0,56.0,378.95,378.96,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,white,,silt [W22_1],2.0,silt [W22_1],2.0,,irregular,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-49X-1-A,350,U1437,B,49,49-1,X,1,A,56.0,106.0,378.96,379.46,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-49X-CC-A,350,U1437,B,49,49-CC,X,CC,A,0.0,30.0,379.46,379.76,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-49X-CC-A,350,U1437,B,49,49-CC,X,CC,A,30.0,32.0,379.76,379.78,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,dark gray,,silt [W22_1],2.0,silt [W22_1],2.0,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-50X-CC-A,350,U1437,B,50,50-CC,X,CC,A,0.0,29.0,388.1,388.39,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,sharp,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-50X-CC-A,350,U1437,B,50,50-CC,X,CC,A,29.0,30.0,388.39,388.4,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with crystals,curviplanar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-50X-CC-A,350,U1437,B,50,50-CC,X,CC,A,30.0,34.0,388.4,388.44,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-1-A,350,U1437,B,51,51-1,X,1,A,0.0,66.0,397.8,398.46,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,sharp,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-1-A,350,U1437,B,51,51-1,X,1,A,66.0,68.0,398.46,398.48,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,dark gray,,fine sand [W22_2],4.0,fine sand [W22_2],4.0,,curviplanar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-51X-1-A,350,U1437,B,51,51-1,X,1,A,68.0,98.0,398.48,398.78,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,consolidated [2014],,,,,few lapilli,irregular,bioturbated,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-1-A,350,U1437,B,51,51-1,X,1,A,98.0,101.0,398.78,398.81,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,black,consolidated [2014],silt [W22_1],2.0,silt [W22_1],2.0,,planar,sharp,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-51X-1-A,350,U1437,B,51,51-1,X,1,A,101.0,125.0,398.81,399.05,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,consolidated [2014],,,,,,irregular,bioturbated,,,,,,high,3.0,,foraminifer,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-1-A,350,U1437,B,51,51-1,X,1,A,125.0,127.0,399.05,399.07,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,gray,,,,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-1-A,350,U1437,B,51,51-1,X,1,A,127.0,150.0,399.07,399.3,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,consolidated [2014],,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-2-A,350,U1437,B,51,51-2,X,2,A,0.0,15.0,399.3,399.45,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,glauconite,irregular,diffuse,,,,,,high,3.0,,foraminifer,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-2-A,350,U1437,B,51,51-2,X,2,A,15.0,23.0,399.45,399.53,I,,,,evolved,ash [2014],with crystals,evolved ash,evolved ash with crystals,ash with crystals,,gray,,silt [W22_1],2.0,silt [W22_1],2.0,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-51X-2-A,350,U1437,B,51,51-2,X,2,A,23.0,140.0,399.53,400.7,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,high,3.0,,foraminifer,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-3-A,350,U1437,B,51,51-3,X,3,A,0.0,15.0,400.8,400.95,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-3-A,350,U1437,B,51,51-3,X,3,A,15.0,21.0,400.95,401.01,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,gray,,silt [W22_1],2.0,silt [W22_1],2.0,,irregular,bioturbated,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-51X-3-A,350,U1437,B,51,51-3,X,3,A,21.0,94.0,401.01,401.74,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,sharp to gradational,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-3-A,350,U1437,B,51,51-3,X,3,A,94.0,106.0,401.74,401.86,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,gray,,silt [W22_1],2.0,silt [W22_1],2.0,,irregular,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-51X-3-A,350,U1437,B,51,51-3,X,3,A,106.0,126.0,401.86,402.06,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,sharp,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-3-A,350,U1437,B,51,51-3,X,3,A,126.0,128.0,402.06,402.08,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,gray,,fine sand [W22_2],4.0,fine sand [W22_2],4.0,,planar,sharp to gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-51X-3-A,350,U1437,B,51,51-3,X,3,A,128.0,130.0,402.08,402.1,I,,,,mafic,ash [2014],with crystals,mafic ash,mafic ash with crystals,ash with crystals,,black,,fine sand [W22_2],4.0,fine sand [W22_2],4.0,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feldspar,vitric matrix [2014],crystal matrix [2014],,,feldspar,,,,,
350-U1437B-51X-3-A,350,U1437,B,51,51-3,X,3,A,130.0,150.0,402.1,402.3,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-4-A,350,U1437,B,51,51-4,X,4,A,0.0,71.0,402.3,403.01,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,3-4 cm single pebble sized scoria,,not recovered,,,,,,,,,,,vitric [2014],,,,,,,,,scoria [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-CC-A,350,U1437,B,51,51-CC,X,CC,A,0.0,3.0,403.01,403.04,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,white,,silt [W22_1],2.0,fine sand [W22_2],4.0,,irregular,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-51X-CC-A,350,U1437,B,51,51-CC,X,CC,A,3.0,6.0,403.04,403.07,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,diffuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-CC-A,350,U1437,B,51,51-CC,X,CC,A,6.0,8.0,403.07,403.09,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,gray,,silt [W22_1],2.0,silt [W22_1],2.0,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-51X-CC-A,350,U1437,B,51,51-CC,X,CC,A,8.0,29.0,403.09,403.3,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,curviplanar,bioturbated,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-51X-CC-A,350,U1437,B,51,51-CC,X,CC,A,29.0,32.0,403.3,403.33,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,dark gray,,silt [W22_1],2.0,silt [W22_1],2.0,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-52X-1-A,350,U1437,B,52,52-1,X,1,A,0.0,8.0,406.0,406.08,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-52X-1-A,350,U1437,B,52,52-1,X,1,A,8.0,12.0,406.08,406.12,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-52X-1-A,350,U1437,B,52,52-1,X,1,A,12.0,88.0,406.12,406.88,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-52X-1-A,350,U1437,B,52,52-1,X,1,A,88.0,93.0,406.88,406.93,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-52X-1-A,350,U1437,B,52,52-1,X,1,A,93.0,98.0,406.93,406.98,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,,,,,,high,3.0,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-52X-1-A,350,U1437,B,52,52-1,X,1,A,98.0,147.0,406.98,407.47,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-52X-1-A,350,U1437,B,52,52-1,X,1,A,147.0,150.0,407.47,407.5,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,high,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-52X-2-A,350,U1437,B,52,52-2,X,2,A,0.0,5.0,407.5,407.55,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-52X-2-A,350,U1437,B,52,52-2,X,2,A,5.0,6.0,407.55,407.56,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,white,,clay [W22_1],1.0,silt [W22_1],2.0,crystals (feldspar),planar,sharp,,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
