Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1427A-69H-CC-A,0,23,435.57,435.8,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,69,H,CC,A,
346-U1427A-70H-1-A,0,143,435.5,436.93,diatom bearing,clayey silt [MMK88],,diatom bearing clayey silt ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,70,H,1,A,
346-U1427A-70H-1-A,93,96,436.43,436.46,,,,,,,,,,,,,,,,,,,,,,,,,bivalve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,70,H,1,A,
346-U1427A-70H-2-A,0,51,436.93,437.44,diatom bearing,clayey silt [MMK88],,diatom bearing clayey silt ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,70,H,2,A,
346-U1427A-70H-2-A,28,30,437.21,437.23,,,,,,,,,,,,,,,,,,,,,,,,,bivalve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,70,H,2,A,
346-U1427A-70H-2-A,51,52,437.44,437.45,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,70,H,2,A,
346-U1427A-70H-2-A,52,150,437.45,438.43,diatom bearing,clayey silt [MMK88],,diatom bearing clayey silt ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,70,H,2,A,
346-U1427A-70H-3-A,0,94,438.43,439.37,diatom bearing,clayey silt [MMK88],,diatom bearing clayey silt ,,,,,10Y 4/2 (grayish green),,,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,70,H,3,A,
346-U1427A-70H-3-A,0,94,438.43,439.37,,,,,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,70,H,3,A,
346-U1427A-70H-4-A,0,64,439.37,440.01,diatom bearing,clayey silt [MMK88],,diatom bearing clayey silt ,,,,,10Y 4/2 (grayish green),,,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,70,H,4,A,
346-U1427A-70H-4-A,0,64,439.37,440.01,,,,,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,70,H,4,A,
346-U1427A-70H-CC-A,0,25,440.01,440.26,diatom bearing,clayey silt [MMK88],,diatom bearing clayey silt ,,,,,10Y 4/2 (grayish green),,,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,70,H,CC,A,
346-U1427A-70H-CC-A,0,25,440.01,440.26,,,,,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,70,H,CC,A,
346-U1427A-71H-1-A,0,37,440.2,440.57,calcareous bearing,silty clay [MMK88],with diatoms [Leg339],calcareous bearing silty clay  with diatoms ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,71,H,1,A,
346-U1427A-71H-2-A,0,134,440.57,441.91,calcareous bearing,silty clay [MMK88],with diatoms [Leg339],calcareous bearing silty clay  with diatoms ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,71,H,2,A,
346-U1427A-71H-3-A,0,147,441.91,443.38,calcareous bearing,silty clay [MMK88],with diatoms [Leg339],calcareous bearing silty clay  with diatoms ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,71,H,3,A,
346-U1427A-71H-4-A,0,125,443.38,444.63,calcareous bearing,silty clay [MMK88],with diatoms [Leg339],calcareous bearing silty clay  with diatoms ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,71,H,4,A,
346-U1427A-71H-5-A,0,72,444.63,445.35,calcareous bearing,silty clay [MMK88],with diatoms [Leg339],calcareous bearing silty clay  with diatoms ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,71,H,5,A,
346-U1427A-71H-CC-A,0,17,445.35,445.52,calcareous bearing,silty clay [MMK88],with diatoms [Leg339],calcareous bearing silty clay  with diatoms ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,71,H,CC,A,
346-U1427A-72H-1-A,0,35,444.9,445.25,calcareous bearing,silt [Leg210],with diatoms [Leg339],calcareous bearing silt  with diatoms ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,72,H,1,A,
346-U1427A-72H-2-A,0,135,445.25,446.6,calcareous bearing,silt [Leg210],with diatoms [Leg339],calcareous bearing silt  with diatoms ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,72,H,2,A,
346-U1427A-72H-2-A,85,85.5,446.1,446.105,,,,,,,,,,,,,,,,,,,,,,,,,bivalve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,72,H,2,A,
346-U1427A-72H-3-A,0,151,446.6,448.11,calcareous bearing,silt [Leg210],with diatoms [Leg339],calcareous bearing silt  with diatoms ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,72,H,3,A,
346-U1427A-72H-4-A,0,102,448.11,449.13,calcareous bearing,silt [Leg210],with diatoms [Leg339],calcareous bearing silt  with diatoms ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,72,H,4,A,
346-U1427A-72H-4-A,89,90,449,449.01,,,,,,,,,,,,,,,,,,,,,,,,,bivalve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,72,H,4,A,
346-U1427A-72H-5-A,0,55,449.13,449.68,calcareous bearing,silt [Leg210],with diatoms [Leg339],calcareous bearing silt  with diatoms ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,72,H,5,A,
346-U1427A-72H-CC-A,0,26,449.68,449.94,calcareous bearing,silt [Leg210],with diatoms [Leg339],calcareous bearing silt  with diatoms ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,72,H,CC,A,
346-U1427A-73H-1-A,0,141,449.6,451.01,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,73,H,1,A,
346-U1427A-73H-2-A,0,151,451.01,452.52,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,73,H,2,A,
346-U1427A-73H-3-A,0,104,452.52,453.56,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,73,H,3,A,
346-U1427A-73H-4-A,0,71,453.56,454.27,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,73,H,4,A,
346-U1427A-73H-CC-A,0,5,454.27,454.32,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,volcaniclastic-bearing,2,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,73,H,CC,A,
346-U1427A-74H-1-A,0,80,454.3,455.1,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,74,H,1,A,
346-U1427A-74H-2-A,0,84,455.1,455.94,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,74,H,2,A,
346-U1427A-74H-2-A,84,118,455.94,456.28,,silty clay [MMK88],,silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,74,H,2,A,
346-U1427A-74H-3-A,0,130,456.28,457.58,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,74,H,3,A,
346-U1427A-74H-4-A,0,101,457.58,458.59,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,74,H,4,A,
346-U1427A-74H-5-A,0,65,458.59,459.24,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,74,H,5,A,
346-U1427A-74H-CC-A,0,21,459.24,459.45,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,74,H,CC,A,
346-U1427A-75H-1-A,0,94,459,459.94,diatom rich,silty clay [MMK88],with foraminifers [Leg339],diatom rich silty clay  with foraminifers ,,trace amount,1,,5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,75,H,1,A,
346-U1427A-75H-2-A,0,132,459.94,461.26,diatom rich,silty clay [MMK88],with foraminifers [Leg339],diatom rich silty clay  with foraminifers ,,trace amount,1,,5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,75,H,2,A,
346-U1427A-75H-3-A,0,150,461.26,462.76,diatom rich,silty clay [MMK88],with foraminifers [Leg339],diatom rich silty clay  with foraminifers ,,trace amount,1,,5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,75,H,3,A,
346-U1427A-75H-4-A,0,135,462.76,464.11,diatom rich,silty clay [MMK88],with foraminifers [Leg339],diatom rich silty clay  with foraminifers ,,trace amount,1,,5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,75,H,4,A,
346-U1427A-75H-CC-A,0,18,464.11,464.29,diatom bearing,silty clay [MMK88],with foraminifers [Leg339],diatom bearing silty clay  with foraminifers ,,trace amount,1,,5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,75,H,CC,A,
346-U1427A-76H-1-A,0,70,463.7,464.4,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,trace amount,1,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,76,H,1,A,
346-U1427A-76H-2-A,0,152,464.4,465.92,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,trace amount,1,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,76,H,2,A,
346-U1427A-76H-3-A,0,150,465.92,467.42,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,trace amount,1,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,76,H,3,A,
346-U1427A-76H-4-A,0,141,467.42,468.83,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,trace amount,1,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,76,H,4,A,
346-U1427A-76H-CC-A,0,36,468.83,469.19,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,trace amount,1,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,76,H,CC,A,
346-U1427A-77H-1-A,0,136,468.4,469.76,diatom bearing,clayey silt [MMK88],,diatom bearing clayey silt ,,volcaniclastic-bearing,2,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,77,H,1,A,
346-U1427A-77H-2-A,0,155,469.76,471.31,diatom bearing,clayey silt [MMK88],,diatom bearing clayey silt ,,volcaniclastic-bearing,2,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,77,H,2,A,
346-U1427A-77H-3-A,0,146,471.31,472.77,diatom bearing,clayey silt [MMK88],,diatom bearing clayey silt ,,volcaniclastic-bearing,2,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,77,H,3,A,
346-U1427A-77H-4-A,0,60,472.77,473.37,diatom bearing,clayey silt [MMK88],,diatom bearing clayey silt ,,volcaniclastic-bearing,2,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,77,H,4,A,
346-U1427A-77H-CC-A,0,26,473.37,473.63,diatom bearing,clayey silt [MMK88],,diatom bearing clayey silt ,,volcaniclastic-bearing,2,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,77,H,CC,A,
346-U1427A-78H-1-A,0,150,473.1,474.6,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,trace amount,1,,N 4 (dark gray),,,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,78,H,1,A,
346-U1427A-78H-2-A,0,150,474.6,476.1,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,78,H,2,A,
346-U1427A-78H-3-A,0,85,476.1,476.95,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,78,H,3,A,
346-U1427A-78H-4-A,0,47,476.95,477.42,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,78,H,4,A,
346-U1427A-78H-CC-A,0,5,477.42,477.47,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,78,H,CC,A,
346-U1427A-79H-1-A,0,150,477.5,479,,silty clay [MMK88],,silty clay ,,trace amount,1,,N 5 (gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,79,H,1,A,
346-U1427A-79H-2-A,0,150,479,480.5,,silty clay [MMK88],,silty clay ,,trace amount,1,,N 5 (gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,79,H,2,A,
346-U1427A-79H-3-A,0,105,480.5,481.55,,silty clay [MMK88],,silty clay ,,,,,N 5 (gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,79,H,3,A,
346-U1427A-79H-CC-A,0,23,481.55,481.78,,silty clay [MMK88],,silty clay ,,,,,N 5 (gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,79,H,CC,A,
346-U1427A-80H-1-A,0,49,481.8,482.29,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,80,H,1,A,
346-U1427A-80H-2-A,0,150,482.29,483.79,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,80,H,2,A,
346-U1427A-80H-3-A,0,145,483.79,485.24,,diatom ooze [Leg339],with sand [Leg339],diatom ooze  with sand ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze   with sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,80,H,3,A,
346-U1427A-80H-4-A,0,94,485.24,486.18,,diatom ooze [Leg339],with sand [Leg339],diatom ooze  with sand ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze   with sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,80,H,4,A,
346-U1427A-80H-5-A,0,50,486.18,486.68,diatom rich,silty clay [MMK88],with sand [Leg339],diatom rich silty clay ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,80,H,5,A,
346-U1427A-80H-CC-A,0,41,486.68,487.09,diatom rich,silty clay [MMK88],with sand [Leg339],diatom rich silty clay ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,80,H,CC,A,
346-U1427A-81H-1-A,0,150,486.5,488,,clayey silt [MMK88],with biogenic components [Leg339],clayey silt  with biogenic components ,,volcaniclastic-bearing,2,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,81,H,1,A,
346-U1427A-81H-2-A,0,150,488,489.5,,clayey silt [MMK88],with biogenic components [Leg339],clayey silt  with biogenic components ,,volcaniclastic-bearing,2,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,81,H,2,A,
346-U1427A-81H-3-A,0,77,489.5,490.27,,clayey silt [MMK88],with biogenic components [Leg339],clayey silt  with biogenic components ,,volcaniclastic-bearing,2,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,81,H,3,A,
346-U1427A-81H-3-A,0,77,489.5,490.27,,,,,,,,,,,,,,,,,,,,,,,,,bivalve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,81,H,3,A,
346-U1427A-81H-CC-A,0,16,490.27,490.43,,clayey silt [MMK88],with biogenic components [Leg339],clayey silt  with biogenic components ,,volcaniclastic-bearing,2,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,81,H,CC,A,
346-U1427A-82X-1-A,0,116,490.4,491.56,,clayey silt [MMK88],,clayey silt ,,,,,,,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,82,X,1,A,
346-U1427A-83X,0,32,500.1,500.42,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,83,X,,,
346-U1427A-84X-1-A,0,130,509.8,511.1,diatom bearing,silt [Leg210],,diatom bearing silt ,,,,,,,,,,,,,,,,,,,,,,diatom bearing  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,84,X,1,A,
346-U1427A-84X-2-A,0,58,511.1,511.68,diatom bearing,silt [Leg210],,diatom bearing silt ,,,,,,,,,,,,,,,,,,,,,,diatom bearing  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,84,X,2,A,
346-U1427A-84X-CC-A,0,12,511.68,511.8,diatom bearing,silt [Leg210],,diatom bearing silt ,,,,,,,,,,,,,,,,,,,,,,diatom bearing  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,84,X,CC,A,
346-U1427A-85X-1-A,0,68,519.5,520.18,,silty clay [MMK88],,silty clay ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,85,X,1,A,
346-U1427A-85X-2-A,0,148,520.18,521.66,,silty clay [MMK88],,silty clay ,,,,,10Y 3/2 (very dark grayish green),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,85,X,2,A,
346-U1427A-85X-3-A,0,150,521.66,523.16,,clayey silt [MMK88],,clayey silt ,,,,,10Y 3/2 (very dark grayish green),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,85,X,3,A,
346-U1427A-85X-4-A,0,150,523.16,524.66,,clayey silt [MMK88],,clayey silt ,,,,,10Y 3/2 (very dark grayish green),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,85,X,4,A,
