Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Lithology Suffix,Lithology Prefix,Minor Lithology Suffix
340-U1395A-7H-2-A,340,U1395,A,7,7-2,H,2,A,136.0,143.0,51.26,51.33,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,Potential turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,contorted strata [BJ80],,,,,,,,,,,
340-U1395A-7H-2-A,340,U1395,A,7,7-2,H,2,A,143.0,147.0,51.33,51.37,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,contorted strata [BJ80],,,,,,,,,,,
340-U1395A-7H-3-A,340,U1395,A,7,7-3,H,3,A,0.0,2.0,51.4,51.42,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],50.0,fine sand [T07],4.0,calcareous sand [Leg210],50.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-3-A,340,U1395,A,7,7-3,H,3,A,2.0,7.0,51.42,51.47,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],80.0,fine sand [T07],4.0,calcareous sand [Leg210],20.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-3-A,340,U1395,A,7,7-3,H,3,A,7.0,10.0,51.47,51.5,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,very coarse sand [T07],8.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-3-A,340,U1395,A,7,7-3,H,3,A,10.0,25.0,51.5,51.65,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],50.0,fine sand [T07],4.0,calcareous sand [Leg210],50.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-3-A,340,U1395,A,7,7-3,H,3,A,25.0,33.0,51.65,51.73,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-3-A,340,U1395,A,7,7-3,H,3,A,33.0,150.0,51.73,52.9,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],60.0,fine sand [T07],4.0,calcareous sand [Leg210],40.0,fine sand [T07],4.0,100.0,,0.2,50.0,pebble [W22_2],0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,100.0,"Andesitic massive lava and poorly vesiculated pumice are contained as a pebble size clast only 0.2 %.
",angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-4-A,340,U1395,A,7,7-4,H,4,A,0.0,25.0,52.9,53.15,moderate [drilling disturbance],4.0,calcareous sand [Leg210],90.0,fine medium sand [T07],5.0,volcaniclastic-sand [BGS-S81],10.0,fine medium sand [T07],5.0,100.0,,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,"biogenic clast
",angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-4-A,340,U1395,A,7,7-4,H,4,A,25.0,130.0,53.15,54.2,moderate [drilling disturbance],4.0,calcareous sand [Leg210],80.0,medium sand [T07],6.0,volcaniclastic-sand [BGS-S81],20.0,medium sand [T07],6.0,100.0,,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic clast,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-4-A,340,U1395,A,7,7-4,H,4,A,130.0,150.0,54.2,54.4,moderate [drilling disturbance],4.0,volcaniclastic-sand [BGS-S81],80.0,coarse sand [T07],7.0,calcareous sand [Leg210],20.0,coarse sand [T07],7.0,100.0,,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,very coarse sand [T07],100.0,biogenic clast,angular,,,,,,,,,,,,very poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-5-A,340,U1395,A,7,7-5,H,5,A,0.0,108.0,54.4,55.48,slight [drilling disturbance],2.0,calcareous sand [Leg210],60.0,fine medium sand [T07],5.0,volcaniclastic-sand [BGS-S81],40.0,fine medium sand [T07],5.0,100.0,,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-7H-6-A,340,U1395,A,7,7-6,H,6,A,0.0,150.0,55.48,56.98,minimal [drilling disturbance],1.0,calcareous sand [Leg210],60.0,fine medium sand [T07],5.0,volcaniclastic-sand [BGS-S81],40.0,fine medium sand [T07],5.0,100.0,,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-7H-CC-A,340,U1395,A,7,7-CC,H,CC,A,0.0,11.0,56.98,57.09,minimal [drilling disturbance],1.0,calcareous sand [Leg210],60.0,fine medium sand [T07],5.0,volcaniclastic-sand [BGS-S81],40.0,fine medium sand [T07],5.0,100.0,,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic,angular,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-7H-CC-A,340,U1395,A,7,7-CC,H,CC,A,11.0,16.0,57.09,57.14,,,,,,,,,,,,PAL sample,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395A-8H-1-A,340,U1395,A,8,8-1,H,1,A,0.0,150.0,57.1,58.6,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,"Basically gray colored carbonate ooze, occationally back colored sandy pods consisting shell fragments",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-8H-2-A,340,U1395,A,8,8-2,H,2,A,0.0,26.0,58.6,58.86,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,100.0,biogenic clasts,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-8H-2-A,340,U1395,A,8,8-2,H,2,A,26.0,121.0,58.86,59.81,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],80.0,silt-fine mud [T07],2.0,volcaniclastic-mud [BGS-S81],20.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-8H-2-A,340,U1395,A,8,8-2,H,2,A,121.0,130.0,59.81,59.9,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],60.0,silt-fine mud [T07],2.0,carbonate ooze [Leg178],40.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-8H-2-A,340,U1395,A,8,8-2,H,2,A,130.0,143.0,59.9,60.03,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],70.0,fine sand [T07],4.0,calcareous sand [Leg210],30.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-8H-2-A,340,U1395,A,8,8-2,H,2,A,143.0,145.0,60.03,60.05,minimal [drilling disturbance],1.0,ash [F&S84],100.0,very fine mud [T07],1.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,very well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-8H-2-A,340,U1395,A,8,8-2,H,2,A,145.0,149.0,60.05,60.09,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],80.0,fine medium sand [T07],5.0,calcareous sand [Leg210],20.0,fine medium sand [T07],5.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-8H-2-A,340,U1395,A,8,8-2,H,2,A,149.0,150.0,60.09,60.1,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-8H-3-A,340,U1395,A,8,8-3,H,3,A,0.0,8.0,60.1,60.18,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,turbidite with slight upward reverse then normal grading,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-8H-3-A,340,U1395,A,8,8-3,H,3,A,8.0,150.0,60.18,61.6,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,with shell fragments,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-8H-4-A,340,U1395,A,8,8-4,H,4,A,0.0,105.0,61.6,62.65,slight to moderate [drilling disturbance],3.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,Significant bioturbation - volcanicalstic mud burrows may be contributing to darker color.,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-8H-CC-A,340,U1395,A,8,8-CC,H,CC,A,0.0,20.0,62.65,62.85,slight to moderate [drilling disturbance],3.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,Significant bioturbation.,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-8H-CC-A,340,U1395,A,8,8-CC,H,CC,A,20.0,26.0,62.85,62.91,,,,,,,,,,,,PAL sample.,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395A-9H-1-A,340,U1395,A,9,9-1,H,1,A,0.0,50.0,62.9,63.4,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,Small pebbles of andesite lava fragments are rarely observed.,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-1-A,340,U1395,A,9,9-1,H,1,A,50.0,55.0,63.4,63.45,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,This may be a base of a turbidite (0-55 cm).,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-1-A,340,U1395,A,9,9-1,H,1,A,55.0,61.0,63.45,63.51,minimal [drilling disturbance],1.0,ash [F&S84],100.0,silt-fine mud [T07],2.0,,,,,100.0,Dark gray distinctive ash layer having silt-fine mud size. Slightly normal grading upward.,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-1-A,340,U1395,A,9,9-1,H,1,A,61.0,88.0,63.51,63.78,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,Light gray ash or turbidite. This light gray color contrasts with overlying dark gray ash layer.,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-1-A,340,U1395,A,9,9-1,H,1,A,88.0,119.0,63.78,64.09,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,This layer and underlying fine sand layer consist of one turbidite.,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-1-A,340,U1395,A,9,9-1,H,1,A,119.0,122.5,64.09,64.125,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-1-A,340,U1395,A,9,9-1,H,1,A,122.5,130.0,64.125,64.2,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,The layers from 1422.5 to 150 cm may be one turbidite..,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-1-A,340,U1395,A,9,9-1,H,1,A,130.0,139.0,64.2,64.29,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,"This is pinkish in color and volcanic origin.

",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-1-A,340,U1395,A,9,9-1,H,1,A,139.0,150.0,64.29,64.4,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-2-A,340,U1395,A,9,9-2,H,2,A,0.0,2.0,64.4,64.42,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,fine sand [T07],4.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-2-A,340,U1395,A,9,9-2,H,2,A,2.0,15.0,64.42,64.55,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-2-A,340,U1395,A,9,9-2,H,2,A,15.0,30.0,64.55,64.7,minimal [drilling disturbance],1.0,calcareous sand [Leg210],90.0,silt-fine mud [T07],2.0,volcaniclastic-sand [BGS-S81],10.0,silt-fine mud [T07],2.0,100.0,turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-2-A,340,U1395,A,9,9-2,H,2,A,30.0,31.0,64.7,64.71,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-2-A,340,U1395,A,9,9-2,H,2,A,31.0,52.0,64.71,64.92,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-2-A,340,U1395,A,9,9-2,H,2,A,52.0,53.0,64.92,64.93,minimal [drilling disturbance],1.0,ash [F&S84],100.0,medium sand [T07],6.0,,,,,100.0,tephra,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,very well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-2-A,340,U1395,A,9,9-2,H,2,A,53.0,65.0,64.93,65.05,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-2-A,340,U1395,A,9,9-2,H,2,A,65.0,66.0,65.05,65.06,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-2-A,340,U1395,A,9,9-2,H,2,A,66.0,90.0,65.06,65.3,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-2-A,340,U1395,A,9,9-2,H,2,A,90.0,102.5,65.3,65.425,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],90.0,fine mud [T07],3.0,,,,,90.0,Upper part of trubidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-2-A,340,U1395,A,9,9-2,H,2,A,102.5,103.5,65.425,65.435,minimal [drilling disturbance],1.0,calcareous sand [Leg210],90.0,fine sand [T07],4.0,volcaniclastic-sand [BGS-S81],10.0,fine sand [T07],4.0,100.0,Middle part of turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-2-A,340,U1395,A,9,9-2,H,2,A,103.5,110.0,65.435,65.5,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,Lower part of turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,very well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-2-A,340,U1395,A,9,9-2,H,2,A,110.0,110.5,65.5,65.505,minimal [drilling disturbance],1.0,ash [F&S84],100.0,silt-fine mud [T07],2.0,,,,,100.0,potential tephra,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,very well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-2-A,340,U1395,A,9,9-2,H,2,A,110.5,151.0,65.505,65.91,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-3-A,340,U1395,A,9,9-3,H,3,A,0.0,15.0,65.91,66.06,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-3-A,340,U1395,A,9,9-3,H,3,A,15.0,16.0,66.06,66.07,minimal [drilling disturbance],1.0,calcareous sand [Leg210],80.0,fine sand [T07],4.0,volcaniclastic-sand [BGS-S81],20.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-3-A,340,U1395,A,9,9-3,H,3,A,16.0,28.0,66.07,66.19,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-3-A,340,U1395,A,9,9-3,H,3,A,28.0,39.0,66.19,66.3,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,"Upper part of turbidite, with normal grading from lower part.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-3-A,340,U1395,A,9,9-3,H,3,A,39.0,49.0,66.3,66.4,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,"Lower part of turbidite, with normal grading toward upper part.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,very well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-3-A,340,U1395,A,9,9-3,H,3,A,49.0,117.0,66.4,67.08,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-3-A,340,U1395,A,9,9-3,H,3,A,117.0,122.0,67.08,67.13,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-3-A,340,U1395,A,9,9-3,H,3,A,122.0,134.0,67.13,67.25,minimal [drilling disturbance],1.0,calcareous sand [Leg210],70.0,fine sand [T07],4.0,volcaniclastic-sand [BGS-S81],30.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-3-A,340,U1395,A,9,9-3,H,3,A,134.0,140.0,67.25,67.31,minimal [drilling disturbance],1.0,calcareous sand [Leg210],50.0,silt-fine mud [T07],2.0,volcaniclastic-sand [BGS-S81],50.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-3-A,340,U1395,A,9,9-3,H,3,A,140.0,152.0,67.31,67.43,minimal [drilling disturbance],1.0,calcareous sand [Leg210],70.0,silt-fine mud [T07],2.0,volcaniclastic-sand [BGS-S81],30.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-9H-4-A,340,U1395,A,9,9-4,H,4,A,0.0,12.0,67.43,67.55,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,absent [alteration],0.0,,,,,,,,,,,,,
