Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. Max. grain size,MAJ Lith. Max. grain size rank,File Data
342-U1410A-14H-1-A,342,U1410,A,14,14-1,H,1,A,7,20,122.57,122.7,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,gradual change on bottom and top,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-14H-1-A,342,U1410,A,14,14-1,H,1,A,20,150,122.7,124,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"strongly mottled, dm-scale color changes not captured by Munsell, 60-78 cm brighter than above and below; numerous greenish layers associated with the slightly darker intervals; prominent layers at  33 cm, 82-85 cm; microfault around 120 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-14H-2-A,342,U1410,A,14,14-2,H,2,A,0,79,124,124.79,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"heavily mottled, greenish layers (eg 35 cm), somewhat paler on top, sulfide blebs common",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-14H-2-A,342,U1410,A,14,14-2,H,2,A,79,96,124.79,124.96,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-14H-2-A,342,U1410,A,14,14-2,H,2,A,96,145,124.96,125.45,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"heavily mottled, greenish layers (eg 107-109 cm), somewhat paler on top",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-14H-2-A,342,U1410,A,14,14-2,H,2,A,145,150,125.45,125.5,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-14H-3-A,342,U1410,A,14,14-3,H,3,A,0,16,125.5,125.66,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-14H-3-A,342,U1410,A,14,14-3,H,3,A,16,150,125.66,127,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"mottled, two somewhat brighter intervals between 48 and 66 cm, and 109 and 124 cm, more homogenous, less sulfide blebs",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-14H-4-A,342,U1410,A,14,14-4,H,4,A,0,150,127,128.5,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"Zoophycos burrows are common, greenish intervals at 34-35 cm, 92-97 cm (5G 4/1), slightly brighter intervals at 50-84 cm (Zoophycos burrows!), and 1220 to 135 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-14H-5-A,342,U1410,A,14,14-5,H,5,A,0,150,128.5,130,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"mottled, greenish layers at 5-6 cm, 77-78 cm, regularly spaced, but less distinctive at the bttom of this section",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-14H-6-A,342,U1410,A,14,14-6,H,6,A,0,109,130,131.22,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"mottled, greenish layers at 79-80 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-14H-7-A,342,U1410,A,14,14-7,H,7,A,0,70,131.22,132.04,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"mottlled, less distinctive green layers occur",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-1-A,342,U1410,A,15,15-1,H,1,A,0,65,132,132.65,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,drilling disturbed,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-1-A,342,U1410,A,15,15-1,H,1,A,65,134,132.65,133.34,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-1-A,342,U1410,A,15,15-1,H,1,A,134,148,133.34,133.48,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-15H-2-A,342,U1410,A,15,15-2,H,2,A,0,43,133.48,133.91,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-2-A,342,U1410,A,15,15-2,H,2,A,43,65,133.91,134.13,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-15H-2-A,342,U1410,A,15,15-2,H,2,A,65,100,134.13,134.48,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,prominent green layering,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-2-A,342,U1410,A,15,15-2,H,2,A,100,119,134.48,134.67,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-15H-2-A,342,U1410,A,15,15-2,H,2,A,119,150,134.67,134.98,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,prominent green layering,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-3-A,342,U1410,A,15,15-3,H,3,A,0,47,134.98,135.45,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-3-A,342,U1410,A,15,15-3,H,3,A,47,61,135.45,135.59,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-15H-3-A,342,U1410,A,15,15-3,H,3,A,61,121,135.59,136.19,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,prominent green layering,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-3-A,342,U1410,A,15,15-3,H,3,A,121,135,136.19,136.33,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-15H-3-A,342,U1410,A,15,15-3,H,3,A,135,150,136.33,136.48,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-4-A,342,U1410,A,15,15-4,H,4,A,0,50,136.48,136.98,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-4-A,342,U1410,A,15,15-4,H,4,A,50,70,136.98,137.18,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-15H-4-A,342,U1410,A,15,15-4,H,4,A,70,118,137.18,137.66,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,prominent green layering,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-4-A,342,U1410,A,15,15-4,H,4,A,118,130,137.66,137.78,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-15H-4-A,342,U1410,A,15,15-4,H,4,A,130,150,137.78,137.98,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-5-A,342,U1410,A,15,15-5,H,5,A,0,37,137.98,138.35,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-5-A,342,U1410,A,15,15-5,H,5,A,37,68,138.35,138.66,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-15H-5-A,342,U1410,A,15,15-5,H,5,A,68,150,138.66,139.48,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-6-A,342,U1410,A,15,15-6,H,6,A,0,20,139.48,139.68,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-6-A,342,U1410,A,15,15-6,H,6,A,20,41,139.68,139.89,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-15H-6-A,342,U1410,A,15,15-6,H,6,A,41,83,139.89,140.31,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-15H-7-A,342,U1410,A,15,15-7,H,7,A,0,60,140.49,141.37,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-1-A,342,U1410,A,16,16-1,H,1,A,0,50,141.5,142,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,contorted strata [BJ80],convoluted bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-1-A,342,U1410,A,16,16-1,H,1,A,50,150,142,143,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,contorted strata [BJ80],variously angled normal faults,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-2-A,342,U1410,A,16,16-2,H,2,A,0,115,143,144.15,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,contorted strata [BJ80],variously angled normal faults,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-2-A,342,U1410,A,16,16-2,H,2,A,115,130,144.15,144.3,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 7 (light gray),,,,moderate_339 [DB91],4,contorted strata [BJ80],variously angled normal faults,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-16H-2-A,342,U1410,A,16,16-2,H,2,A,130,150,144.3,144.5,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,fault,variously angled normal faults,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-3-A,342,U1410,A,16,16-3,H,3,A,0,40,144.5,144.9,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,fault,low-angled normal faults,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-3-A,342,U1410,A,16,16-3,H,3,A,40,80,144.9,145.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,fault,low-angled normal faults,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-3-A,342,U1410,A,16,16-3,H,3,A,80,108,145.3,145.58,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,fault,low-angled normal faults,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-3-A,342,U1410,A,16,16-3,H,3,A,108,150,145.58,146,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,fault,low-angled normal faults,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-4-A,342,U1410,A,16,16-4,H,4,A,0,54,146,146.54,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-4-A,342,U1410,A,16,16-4,H,4,A,54,101,146.54,147.01,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-4-A,342,U1410,A,16,16-4,H,4,A,101,150,147.01,147.5,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,fault,normal faults and convoluted bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-5-A,342,U1410,A,16,16-5,H,5,A,0,15,147.5,147.65,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,fault,faults separating different colors with sharp contacts,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-5-A,342,U1410,A,16,16-5,H,5,A,15,56,147.65,148.06,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,fault,faults separating different colors with sharp contacts,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-5-A,342,U1410,A,16,16-5,H,5,A,56,113,148.06,148.63,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,fault,faults separating different colors with sharp contacts,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-5-A,342,U1410,A,16,16-5,H,5,A,113,150,148.63,149,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,fault,faults separating different colors with sharp contacts,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-6-A,342,U1410,A,16,16-6,H,6,A,0,42,149,149.42,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,no more slumping apparent,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-6-A,342,U1410,A,16,16-6,H,6,A,42,126,149.42,150.26,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-16H-7-A,342,U1410,A,16,16-7,H,7,A,0,51,150.36,151.1,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-17X-1-A,342,U1410,A,17,17-1,X,1,A,0,42,151,151.42,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-17X-1-A,342,U1410,A,17,17-1,X,1,A,42,83,151.42,151.83,,nannofossil chalk [Leg339],,nannofossil chalk ,N 7 (light gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410A-17X-1-A,342,U1410,A,17,17-1,X,1,A,83,150,151.83,152.5,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-17X-2-A,342,U1410,A,17,17-2,X,2,A,0,27,152.5,152.77,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-17X-2-A,342,U1410,A,17,17-2,X,2,A,27,47,152.77,152.97,,nannofossil chalk [Leg339],,nannofossil chalk ,N 7 (light gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410A-17X-2-A,342,U1410,A,17,17-2,X,2,A,47,77,152.97,153.27,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-17X-2-A,342,U1410,A,17,17-2,X,2,A,77,90,153.27,153.4,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,conglomerate with foram sand matrix!,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410A-17X-2-A,342,U1410,A,17,17-2,X,2,A,90,150,153.4,154,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-17X-3-A,342,U1410,A,17,17-3,X,3,A,0,150,154,155.5,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-17X-4-A,342,U1410,A,17,17-4,X,4,A,0,47,155.5,155.97,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-17X-4-A,342,U1410,A,17,17-4,X,4,A,47,105,155.97,156.55,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5Y 5/1 (gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-17X-4-A,342,U1410,A,17,17-4,X,4,A,105,150,156.55,157,,nannofossil chalk [Leg339],,nannofossil chalk ,N 7 (light gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410A-17X-5-A,342,U1410,A,17,17-5,X,5,A,0,150,157,158.5,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-17X-6-A,342,U1410,A,17,17-6,X,6,A,0,131,158.5,159.91,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-17X-7-A,342,U1410,A,17,17-7,X,7,A,0,54,159.91,160.45,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-17X-CC-A,342,U1410,A,17,17-CC,X,CC,A,0,33,160.45,160.84,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,well expressed burrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-18X-1-A,342,U1410,A,18,18-1,X,1,A,0,150,160.6,162.1,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,burrowing relatively subtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-18X-2-A,342,U1410,A,18,18-2,X,2,A,0,150,162.1,163.6,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,burrowing relatively subtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-18X-3-A,342,U1410,A,18,18-3,X,3,A,0,150,163.6,165.1,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,burrowing relatively subtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-18X-4-A,342,U1410,A,18,18-4,X,4,A,0,150,165.1,166.6,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,burrowing relatively subtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-18X-5-A,342,U1410,A,18,18-5,X,5,A,0,150,166.6,168.1,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,burrowing relatively subtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410A-18X-6-A,342,U1410,A,18,18-6,X,6,A,0,119,168.1,169.42,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,burrowing relatively subtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
