Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,name comment field,Comment,Notes (change to Internal only notes?),comments,eodp_id
,?,Bolivina,,,,thalmani,,,,? Bolivina thalmani,benthic_forams,Bolivina thalmani (q),,,,,NOAA-1-96:202
,,Bolivina,,,,tongi,,filacostata,,Bolivina tongi filacostata,benthic_forams,Bolivina tongi filacostata,,,,,NOAA-1-96:203
,,Bolivina,,,,tortuosa,,,,Bolivina tortuosa,benthic_forams,Bolivina tortuosa,,,,,NOAA-1-96:204
,,Bolivina,,,,variablis,,,,Bolivina variablis,benthic_forams,Bolivina variablis,,,,,NOAA-1-96:205
,,Bolivina,,,,vaughani,,,,Bolivina vaughani,benthic_forams,Bolivina vaughani,,,,,NOAA-1-96:206
,,Bolivina,,,,woodringii,,,,Bolivina woodringii,benthic_forams,Bolivina woodringii,,,,,NOAA-1-96:207
,?,Bolivina,,,,woodringii,,,,? Bolivina woodringii,benthic_forams,Bolivina woodringii (q),,,,,NOAA-1-96:208
,,Bolivinita,,,,concavomoenia,,,,Bolivinita concavomoenia,benthic_forams,Bolivinita concavomoenia,,,,,NOAA-1-96:209
,,Bolivinoides,,,,delicatula,,,,Bolivinoides delicatula,benthic_forams,Bolivinoides delicatula,,,,,NOAA-1-96:210
,,Bolivinoides,,,,delicatula,,,,Bolivinoides delicatula,benthic_forams,Bolivinoides delicatulus,,,unaccepted species name; WoRMS,,NOAA-1-96:211
,,Bolivinoides,,,,sp.,,,,Bolivinoides sp.,benthic_forams,Bolivinoides sp.,,,,,NOAA-1-96:212
,,Bolivinopsis,,,,adamsi,,,,Bolivinopsis adamsi,benthic_forams,Bolivinopsis adamsi,,,,,NOAA-1-96:213
,,Bolivinopsis,,,,cubensis,,,,Bolivinopsis cubensis,benthic_forams,Bolivinopsis cubensis,,,,,NOAA-1-96:214
,?,Bolivinopsis,,,,garlandi,,,,? Bolivinopsis garlandi,benthic_forams,Bolivinopsis garlandi (q),,,,,NOAA-1-96:215
,,Bolivinopsis,,,,parvissima,,,,Bolivinopsis parvissima,benthic_forams,Bolivinopsis parvissima,,,,,NOAA-1-96:216
,,Bolivinopsis,,,,praelonga,,,,Bolivinopsis praelonga,benthic_forams,Bolivinopsis praelonga,,,,,NOAA-1-96:217
,,Bolivinopsis,,,,sp.,,,,Bolivinopsis sp.,benthic_forams,Bolivinopsis sp.,,,,,NOAA-1-96:218
,,Bolivinopsis,,,,spectabilis,,,,Bolivinopsis spectabilis,benthic_forams,Bolivinopsis spectabilis,,,,,NOAA-1-96:219
,,Bolivinopsis,,,,trinitatensis,,,,Bolivinopsis trinitatensis,benthic_forams,Bolivinopsis trinitatensis,,,,,NOAA-1-96:220
,,Bolivinopsis,,,,tubensis,,,,Bolivinopsis tubensis,benthic_forams,Bolivinopsis tubensis,,,,,NOAA-1-96:221
,?,Bolivina,,,,sp.,,,,? Bolivina sp.,benthic_forams,Bolvina sp. (q),,genus misspelled,"in PBDB, so it will be classified correctly Since its just sp., hard to know what this is  AF(Summer 21): I agree, Bolivina.",,NOAA-1-96:222
,,Bradynella,,,,subglobosa,,,,Bradynella subglobosa,benthic_forams,Bradynella subglobosa,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:223
,,Brizalina,,,,acuminata,,,,Brizalina acuminata,benthic_forams,Brizalina acuminata,,,,,NOAA-1-96:224
,,Brizalina,,,,acutuula,,,,Brizalina acutuula,benthic_forams,Brizalina acutuula,,,,,NOAA-1-96:225
,,Brizalina,,,,aenariensis,,,,Brizalina aenariensis,benthic_forams,Brizalina aenariensis,,,,,NOAA-1-96:226
,,Brizalina,,,,anastamosa,,,,Brizalina anastamosa,benthic_forams,Brizalina anastamosa,,,,,NOAA-1-96:227
,,Brizalina,,,,argentea,,,,Brizalina argentea,benthic_forams,Brizalina argentea,,,,,NOAA-1-96:228
,?,Brizalina,,,,argentea,,,,? Brizalina argentea,benthic_forams,Brizalina argentea (q),,,,,NOAA-1-96:229
,,Brizalina,,,,bradyi,,,,Brizalina bradyi,benthic_forams,Brizalina bradyi,,,,,NOAA-1-96:230
,,Brizalina,,,,finlayi,,,,Brizalina finlayi,benthic_forams,Brizalina finlayi,,,,,NOAA-1-96:231
,,Brizalina,,,,interjuncta,,bicostata,,Brizalina interjuncta bicostata,benthic_forams,Brizalina interjuncta bicostata,,,,,NOAA-1-96:232
,,Brizalina,,,,pseudopunctata,,,,Brizalina pseudopunctata,benthic_forams,Brizalina pseudopunctata,,,,,NOAA-1-96:233
,,Brizalina,,,,reticulata,,,,Brizalina reticulata,benthic_forams,Brizalina reticulata,,,,,NOAA-1-96:234
,,Brizalina,,,,semiperforata,,,,Brizalina semiperforata,benthic_forams,Brizalina semiperforata,,,,,NOAA-1-96:235
,,Brizalina,,,,silvestrina,,,,Brizalina silvestrina,benthic_forams,Brizalina silvestrina,,,,,NOAA-1-96:236
,,Brizalina,,,,spissa,,,,Brizalina spissa,benthic_forams,Brizalina spissa,,,,,NOAA-1-96:237
,,Brizalina,,,,subaenariensis,,,,Brizalina subaenariensis,benthic_forams,Brizalina subaenariensis,,,,,NOAA-1-96:238
,?,Brizalina,,,,thalmanni,,,,? Brizalina thalmanni,benthic_forams,Brizalina thalmanni (q),,,,,NOAA-1-96:239
,,Buccella,,,,mansfieldi,,,,Buccella mansfieldi,benthic_forams,Buccella mansfieldi,,,,,NOAA-1-96:240
,,Buccella,,,,tenerrima,,,,Buccella tenerrima,benthic_forams,Buccella tenerrima,,,,,NOAA-1-96:241
"""Bulava sp.""",,,,,,,,,,"""Bulava sp.""",benthic_forams,Bulava sp.,,"does not appear to be a valid taxon, therefore placed in quotes","ET: As far as I know, it is considered incertae sedis thus not recognized as a foraminifer. that this taxon was informally proposed ""Bulava indica"" and has never become formalized.  Boltovskoy, 1980 has: ""one foraminifer of uncertain origin, “Bulava indica” (Boltovskoy, 1976)...""  BOLTOVSKOY E,. , 1976, “Bulava indica” a new foraminiferal guide fossil from the Indian Ocean: Revista Espaiiola de Micropaleontologia, v. 8, no. 2, p. 301-303.",,NOAA-1-96:242
,,Bulimina,,,,affecta,,,,Bulimina affecta,benthic_forams,Bulimina affecta,,,,,NOAA-1-96:243
,,Bulimina,,,,arkadelphiana,,midwayensis,,Bulimina arkadelphiana midwayensis,benthic_forams,Bulimina arkadelphiana midwayensis,,,,,NOAA-1-96:244
,?,Bulimina,,,,arkadelphiana,,midwayensis,,? Bulimina arkadelphiana midwayensis,benthic_forams,Bulimina arkadelphiana midwayensis (q),,,,,NOAA-1-96:245
,?,Bulimina,,,,asperoculeata,,,,? Bulimina asperoculeata,benthic_forams,Bulimina asperoculeata (q),,,,,NOAA-1-96:246
,,Bulimina,,,,beaumonti,,,,Bulimina beaumonti,benthic_forams,Bulimina beaumonti,,,,,NOAA-1-96:247
,,Bulimina,,,,bleeckeri,,,,Bulimina bleeckeri,benthic_forams,Bulimina bleeckeri,,,,,NOAA-1-96:248
,?,Bulimina,,,,bleeckeri,,,,? Bulimina bleeckeri,benthic_forams,Bulimina bleekeri (q),,misspelled species name; WoRMS,,,NOAA-1-96:249
,,Bulimina,,,,bradburyi,,,,Bulimina bradburyi,benthic_forams,Bulimina bradburyi,,,,,NOAA-1-96:250
,?,Bulimina,,,,bradburyi,,,,? Bulimina bradburyi,benthic_forams,Bulimina bradburyi (q),,,,,NOAA-1-96:251
,,Bulimina,,,,buchiana,,,,Bulimina buchiana,benthic_forams,Bulimina buchiana,,,,,NOAA-1-96:252
,,Bulimina,,,,consanguinea,,,,Bulimina consanguinea,benthic_forams,Bulimina consanguinea,,,,,NOAA-1-96:253
,,Bulimina,,,,denudata,,,,Bulimina denudata,benthic_forams,Bulimina denudata,,,,,NOAA-1-96:254
,?,Bulimina,,,,eccentrica,,,,? Bulimina eccentrica,benthic_forams,Bulimina eccentrica (q),,,,,NOAA-1-96:255
,,Bulimina,,,,excavata,,,,Bulimina excavata,benthic_forams,Bulimina excavata,,,,,NOAA-1-96:256
,,Bulimina,,,,exilis,,,,Bulimina exilis,benthic_forams,Bulimina exilis,,,,,NOAA-1-96:257
,,Bulimina,,,,fusiformis-gibba,,,,Bulimina fusiformis-gibba,benthic_forams,Bulimina fusiformis-gibba,,,JAS: hyphen = species intergrade? not in WoRMS http://www.marinespecies.org/aphia.php?p=taxdetails&id=112110&allchildren=1 AF(summer 21): Either that or they're going quick and not splitting them.,,NOAA-1-96:258
,,Bulimina,,,,grata,,,,Bulimina grata,benthic_forams,Bulimina grata,,,,,NOAA-1-96:259
,,Bulimina,,,,microcostata,,,,Bulimina microcostata,benthic_forams,Bulimina microcostata,,,,,NOAA-1-96:260
,,Bulimina,,,,ovata,,,,Bulimina ovata,benthic_forams,Bulimina ovata,,,,,NOAA-1-96:261
,,Bulimina,,,,pagoda,,,,Bulimina pagoda,benthic_forams,Bulimina pagoda,,,,,NOAA-1-96:262
,,Bulimina,,,,praeinflata,,,,Bulimina praeinflata,benthic_forams,Bulimina praeinflata,,,,,NOAA-1-96:263
,?,Bulimina,,,,quadrata,,,,? Bulimina quadrata,benthic_forams,Bulimina quadrata (q),,,,,NOAA-1-96:264
,,Bulimina,,,,semicostata,,,,Bulimina semicostata,benthic_forams,Bulimina semicostata,,,,,NOAA-1-96:265
,?,Bulimina,,,,semicostata,,,,? Bulimina semicostata,benthic_forams,Bulimina semicostata (q),,,,,NOAA-1-96:266
,,Bulimina,,,,seratospina,,,,Bulimina seratospina,benthic_forams,Bulimina seratospina,,,,,NOAA-1-96:267
,,Bulimina,,,,spicata,,,,Bulimina spicata,benthic_forams,Bulimina spicata,,,,,NOAA-1-96:268
,,Bulimina,,,,spinata,,,,Bulimina spinata,benthic_forams,Bulimina spinata,,,,,NOAA-1-96:269
,,Bulimina,,,,spinescens,,,,Bulimina spinescens,benthic_forams,Bulimina spinescens,,,,,NOAA-1-96:270
,,Bulimina,,,,spinosa,,,,Bulimina spinosa,benthic_forams,Bulimina spinosa,,,,,NOAA-1-96:271
,,Bulimina,,,,striata,,mexicana,,Bulimina striata mexicana,benthic_forams,Bulimina striata mexicana,,,,,NOAA-1-96:272
,,Bulimina,,,,tenuata,,,,Bulimina tenuata,benthic_forams,Bulimina tenuata,,,,,NOAA-1-96:273
,,Bulimina,,,,trigonalis,,,,Bulimina trigonalis,benthic_forams,Bulimina trigonalis,,,,,NOAA-1-96:274
,,Bulimina,,,,truncana,,,,Bulimina truncana,benthic_forams,Bulimina truncana,,,,,NOAA-1-96:275
,,Bulimina,,,,tuxpomensis,,,,Bulimina tuxpomensis,benthic_forams,Bulimina tuxpomensis,,,,,NOAA-1-96:276
,,Bulimina,,,,uvigerinaformis,,,,Bulimina uvigerinaformis,benthic_forams,Bulimina uvigerinaformis,,,,,NOAA-1-96:277
,,Bulimina,,,,velascoensis,,,,Bulimina velascoensis,benthic_forams,Bulimina velascoensis,,,,,NOAA-1-96:278
,?,Bulimina,,,,versa,,,,? Bulimina versa,benthic_forams,Bulimina versa (q),,,,,NOAA-1-96:279
,,Buliminella,,,,basicostata,,,,Buliminella basicostata,benthic_forams,Buliminella basicostata,,,,,NOAA-1-96:280
,,Buliminella,,,,beaumonti-grata,,,,Buliminella beaumonti-grata,benthic_forams,Buliminella beaumonti-grata,,,"JAS: hyphen = species intergrade? not in WoRMS https://www.marinespecies.org/aphia.php?p=taxdetails&id=896542https://www.marinespecies.org/aphia.php?p=taxdetails&id=896542 AF(Summer 21): I think so, but again, beaumonti isn't valid anymore, so this just becomes grata, right? JAS: nope, not updating species level taxonomy.  Does the hypen need to be removed?  AF: remain as is, since it's spelled correctly, was what the original scientists intended. That's independent it's semi wonky taxonomic status",,NOAA-1-96:281
,,Buliminella,,,,curta,,,,Buliminella curta,benthic_forams,Buliminella curta,,,,,NOAA-1-96:282
,,Buliminella,,,,curta,,bassispinata,,Buliminella curta bassispinata,benthic_forams,Buliminella curta bassispinata,,,,,NOAA-1-96:283
,,Buliminella,,,,grata,,spinosa,,Buliminella grata spinosa,benthic_forams,Buliminella grata spinosa,,,,,NOAA-1-96:284
,,Buliminella,,,,subfusiformis,,,,Buliminella subfusiformis,benthic_forams,Buliminella subfusiformis,,,,,NOAA-1-96:285
,,Burseolina,,,,sp.,,,,Burseolina sp.,benthic_forams,Burseola sp.,,misspelled genus; ET,"think this is it?  https://www.marinespecies.org/aphia.php?p=taxdetails&id=526299 AF(Summer21): I think you're right too, all I'm finding is this probably spelling mistake propogating through different webpages. I'd still like a second look. ET: yes, Burseolina",,NOAA-1-96:286
,,Cancris,,,,auriculatus,,primitivus,,Cancris auriculatus primitivus,benthic_forams,Cancris auriculatus primitivus,,,,,NOAA-1-96:287
,,Cancris,,,,carmenensis,,,,Cancris carmenensis,benthic_forams,Cancris carmenensis,,,,,NOAA-1-96:288
,,Cancris,,,,panamensis,,,,Cancris panamensis,benthic_forams,Cancris panamensis,,,,,NOAA-1-96:289
,?,Cancris,,,,panamensis,,,,? Cancris panamensis,benthic_forams,Cancris panamensis (q),,,,,NOAA-1-96:290
,,Cancris,,,,sagra,,,,Cancris sagra,benthic_forams,Cancris sagra,,,,,NOAA-1-96:291
,,Cancris,,,,subconicus,,,,Cancris subconicus,benthic_forams,Cancris subconicus,,,,,NOAA-1-96:292
,,Candeina,,,,sp.,,,,Candeina sp.,benthic_forams,Candiena sp.,,"misspelled genus, AF",think this is it? https://www.marinespecies.org/aphia.php?p=taxdetails&id=415153 AF(Summer21): Yes!,,NOAA-1-96:293
,,Caribeanella,,,,sp.,,,,Caribeanella sp.,benthic_forams,Caribeanella sp.,,,,,NOAA-1-96:294
,,Carpenteria,,,,balaniformis,,,,Carpenteria balaniformis,benthic_forams,Carpenteria balaniformis,,,,,NOAA-1-96:295
,,Carpenteria,,,,sp.,,,,Carpenteria sp.,benthic_forams,Carpenteria sp.,,,,,NOAA-1-96:296
,,Cassidella,,,,bradyi,,,,Cassidella bradyi,benthic_forams,Cassidella bradyi,,,,,NOAA-1-96:297
,,Cassidella,,,,tegulata,,,,Cassidella tegulata,benthic_forams,Cassidella tegulata,,,,,NOAA-1-96:298
,,Cassidulina,,,,angulosa,,,,Cassidulina angulosa,benthic_forams,Cassidulina angulosa,,,,,NOAA-1-96:299
,,Cassidulina,,,,bradyi,,,,Cassidulina bradyi,benthic_forams,Cassidulina bradyi,,,,,NOAA-1-96:300
,,Cassidulina,,,,braziliensis,,,,Cassidulina braziliensis,benthic_forams,Cassidulina braziliensis,,,,,NOAA-1-96:301
,,Cassidulina,,,,caudriae,,,,Cassidulina caudriae,benthic_forams,Cassidulina caudriae,,,,,NOAA-1-96:302
,,Cassidulina,,,,depressa,,,,Cassidulina depressa,benthic_forams,Cassidulina depressa,,,,,NOAA-1-96:303
,,Cassidulina,,,,havanensis,,,,Cassidulina havanensis,benthic_forams,Cassidulina havanensis,,,,,NOAA-1-96:304
,,Cassidulina,,,,islandica,,,,Cassidulina islandica,benthic_forams,Cassidulina islandica,,,,,NOAA-1-96:305
,,Cassidulina,,,,laevigata,,carinata,,Cassidulina laevigata carinata,benthic_forams,Cassidulina laevigata carinata,,,,,NOAA-1-96:306
,,Cassidulina,,,,limbata,,,,Cassidulina limbata,benthic_forams,Cassidulina limbata,,,,,NOAA-1-96:307
,?,Cassidulina,,,,limbata,,,,? Cassidulina limbata,benthic_forams,Cassidulina limbata (q),,,,,NOAA-1-96:308
,,Cassidulina,,,,lomitensis,,,,Cassidulina lomitensis,benthic_forams,Cassidulina lomitensis,,,,,NOAA-1-96:309
,,Cassidulina,,,,moluccensis,,,,Cassidulina moluccensis,benthic_forams,Cassidulina moluccensis,,,,,NOAA-1-96:310
,,Cassidulina,,,,murrhyna,,,,Cassidulina murrhyna,benthic_forams,Cassidulina murrhyna,,,,,NOAA-1-96:311
,,Cassidulina,,,,norcrossi,,,,Cassidulina norcrossi,benthic_forams,Cassidulina norcrossi,,,,,NOAA-1-96:312
,,Cassidulina,,,,oblonga,,,,Cassidulina oblonga,benthic_forams,Cassidulina oblonga,,,,,NOAA-1-96:313
,?,Cassidulina,,,,oblonga,,,,? Cassidulina oblonga,benthic_forams,Cassidulina oblonga (q),,,,,NOAA-1-96:314
,,Cassidulina,,,,obtusa,,,,Cassidulina obtusa,benthic_forams,Cassidulina obtusa,,,,,NOAA-1-96:315
,,Cassidulina,,,,pacifica,,,,Cassidulina pacifica,benthic_forams,Cassidulina pacifica,,,,,NOAA-1-96:316
,,Cassidulina,,,,reflexa,,,,Cassidulina reflexa,benthic_forams,Cassidulina reflexa,,,,,NOAA-1-96:317
,,Cassidulina,,,,reniforme,,,,Cassidulina reniforme,benthic_forams,Cassidulina reniforme,,,,,NOAA-1-96:318
,,Cassidulina,,,,spinifera,,,,Cassidulina spinifera,benthic_forams,Cassidulina spinifera,,,,,NOAA-1-96:319
,,Cassidulina,,,,subcarinita,,,,Cassidulina subcarinita,benthic_forams,Cassidulina subcarinita,,,,,NOAA-1-96:320
,,Cassidulina,,,,subglobosa,,horizontalis,,Cassidulina subglobosa horizontalis,benthic_forams,Cassidulina subglobosa horizontalis,,,,,NOAA-1-96:321
,,Cassidulina,,,,subglobosa,,quadrata,,Cassidulina subglobosa quadrata,benthic_forams,Cassidulina subglobosa quadrata,,,,,NOAA-1-96:322
,,Cassidulina,,,,tortuosa,,,,Cassidulina tortuosa,benthic_forams,Cassidulina tortuosa,,,,,NOAA-1-96:323
,,Cassidulina,,,,tricamerata,,,,Cassidulina tricamerata,benthic_forams,Cassidulina tricamerata,,,,,NOAA-1-96:324
,,Cassidulina,,,,yabei,,,,Cassidulina yabei,benthic_forams,Cassidulina yabei,,,,,NOAA-1-96:325
,,Cassidulinella,,,,renulinoformis,,,,Cassidulinella renulinoformis,benthic_forams,Cassidulinella renulinoformis,,,,,NOAA-1-96:326
,,Cassidulinoides,,,,bradyi,,,,Cassidulinoides bradyi,benthic_forams,Cassidulinoides bradyi,,,,,NOAA-1-96:327
,,Cassidulinoides,,,,braziliensis,,,,Cassidulinoides braziliensis,benthic_forams,Cassidulinoides braziliensis,,,,,NOAA-1-96:328
,,Cassidulinoides,,,,cornutus,,,,Cassidulinoides cornutus,benthic_forams,Cassidulinoides cornutus,,,,,NOAA-1-96:329
,,Ceratobulimina,,,,alazaensis,,,,Ceratobulimina alazaensis,benthic_forams,Ceratobulimina alazaensis,,,,,NOAA-1-96:330
,,Ceratobulimina,,,,globata,,,,Ceratobulimina globata,benthic_forams,Ceratobulimina globata,,,,,NOAA-1-96:331
,,Ceratobulimina,,,,oolina,,,,Ceratobulimina oolina,benthic_forams,Ceratobulimina oolina,,,,,NOAA-1-96:332
,,Ceratobulimina,,,,ovoidea,,,,Ceratobulimina ovoidea,benthic_forams,Ceratobulimina ovoidea,,,,,NOAA-1-96:333
,,Ceratobulimina,,,,perplexa,,,,Ceratobulimina perplexa,benthic_forams,Ceratobulimina perplexa,,,,,NOAA-1-96:334
,,Ceratobulimina,,,,sp.,,,,Ceratobulimina sp.,benthic_forams,Ceratobulimina sp.,,,,,NOAA-1-96:335
,,Cerobertina,,,,sp.,,,,Cerobertina sp.,benthic_forams,Cerobertina sp.,,,,,NOAA-1-96:336
,,Charltonina,,,,florialis,,,,Charltonina florialis,benthic_forams,Charltonina florialis,,,,,NOAA-1-96:337
,,Chilostomella,,,,czizeki,,,,Chilostomella czizeki,benthic_forams,Chilostomella czizeki,,,,,NOAA-1-96:338
,,Chilostomella,,,,fimbricata,,,,Chilostomella fimbricata,benthic_forams,Chilostomella fimbricata,,,,,NOAA-1-96:339
,,Chrysalogonium,,,,asperum,,,,Chrysalogonium asperum,benthic_forams,Chrysalogonium asperum,,,,,NOAA-1-96:340
,,Chrysalogonium,,,,breviloculum,,,,Chrysalogonium breviloculum,benthic_forams,Chrysalogonium breviloculum,,,,,NOAA-1-96:341
,?,Chrysalogonium,,,,brevilocum,,,,? Chrysalogonium brevilocum,benthic_forams,Chrysalogonium brevilocum (q),,,,,NOAA-1-96:342
,?,Chrysalogonium,,,,ciperense,,,,? Chrysalogonium ciperense,benthic_forams,Chrysalogonium ciperense (q),,,,,NOAA-1-96:343
,,Chrysalogonium,,,,elongatum,,,,Chrysalogonium elongatum,benthic_forams,Chrysalogonium elongatum,,,,,NOAA-1-96:344
,,Chrysalogonium,,,,lanceolum,,,,Chrysalogonium lanceolum,benthic_forams,Chrysalogonium lanceolum,,,,,NOAA-1-96:345
,,Chrysalogonium,,,,longicostatum,,,,Chrysalogonium longicostatum,benthic_forams,Chrysalogonium longicostatum,,,,,NOAA-1-96:346
,,Chrysalogonium,,,,longicostatum,,,,Chrysalogonium longicostatum,benthic_forams,Chrysalogonium longiscatum,,misspelled species name; WoRMS,,,NOAA-1-96:347
,,Cibicides,,,,aknerianus,,,,Cibicides aknerianus,benthic_forams,Cibicides aknerianus,,,,,NOAA-1-96:348
,,Cibicides,,,,alleni,,,,Cibicides alleni,benthic_forams,Cibicides alleni,,,,,NOAA-1-96:349
,,Cibicides,,,,barnetti,,,,Cibicides barnetti,benthic_forams,Cibicides barnetti,,,,,NOAA-1-96:350
,?,Cibicides,,,,blanpiedi,,,,? Cibicides blanpiedi,benthic_forams,Cibicides blanpiedi (q),,,,,NOAA-1-96:351
,,Cibicides,,,,centralis,,,,Cibicides centralis,benthic_forams,Cibicides centralis,,,,,NOAA-1-96:352
,?,Cibicides,,,,centralis,,,,? Cibicides centralis,benthic_forams,Cibicides centralis (q),,,,,NOAA-1-96:353
,,Cibicides,,,,cicatricosus,,,,Cibicides cicatricosus,benthic_forams,Cibicides cicatricosus,,,,,NOAA-1-96:354
,,Cibicides,,,,cocoaensis,,,,Cibicides cocoaensis,benthic_forams,Cibicides cocoaensis,,,,,NOAA-1-96:355
,,Cibicides,,,,constrictus,,,,Cibicides constrictus,benthic_forams,Cibicides constrictus,,,,,NOAA-1-96:356
,,Cibicides,,,,dohmi,,,,Cibicides dohmi,benthic_forams,Cibicides dohmi,,,,,NOAA-1-96:357
,,Cibicides,,,,floridanus,,,,Cibicides floridanus,benthic_forams,Cibicides floridanus,,,,,NOAA-1-96:358
,?,Cibicides,,,,floridanus,,,,? Cibicides floridanus,benthic_forams,Cibicides floridanus (q),,,,,NOAA-1-96:359
,,Cibicides,,,,granulosa,,,,Cibicides granulosa,benthic_forams,Cibicides granulosa,,,,,NOAA-1-96:360
,?,Cibicides,,,,granulosa,,,,? Cibicides granulosa,benthic_forams,Cibicides granulosa (q),,,,,NOAA-1-96:361
,,Cibicides,,,,guraboensis,,,,Cibicides guraboensis,benthic_forams,Cibicides guraboensis,,,,,NOAA-1-96:362
,?,Cibicides,,,,guraboensis,,,,? Cibicides guraboensis,benthic_forams,Cibicides guraboensis (q),,,,,NOAA-1-96:363
,,Cibicides,,,,hemingwayae,,,,Cibicides hemingwayae,benthic_forams,Cibicides hemingwayae,,,,,NOAA-1-96:364
,,Cibicides,,,,io,,,,Cibicides io,benthic_forams,Cibicides io,,,,,NOAA-1-96:365
,?,Cibicides,,,,io,,,,? Cibicides io,benthic_forams,Cibicides io (q),,,,,NOAA-1-96:366
,,Cibicides,,,,laurisae,,,,Cibicides laurisae,benthic_forams,Cibicides laurisae,,,,,NOAA-1-96:367
,,Cibicides,,,,lobatus,,,,Cibicides lobatus,benthic_forams,Cibicides lobatus,,,,,NOAA-1-96:368
,?,Cibicides,,,,lobatus,,,,? Cibicides lobatus,benthic_forams,Cibicides lobatus (q),,,,,NOAA-1-96:369
,,Cibicides,,,,matanzaensis,,,,Cibicides matanzaensis,benthic_forams,Cibicides matanzaensis,,,,,NOAA-1-96:370
,?,Cibicides,,,,mckennai,,,,? Cibicides mckennai,benthic_forams,Cibicides mckennai (q),,,,,NOAA-1-96:371
,?,Cibicides,,,,medocris,,,,? Cibicides medocris,benthic_forams,Cibicides medocris (q),,,,,NOAA-1-96:372
,,Cibicides,,,,mexicanus,,,,Cibicides mexicanus,benthic_forams,Cibicides mexicanus,,,,,NOAA-1-96:373
,,Cibicides,,,,novozealandica,,,,Cibicides novozealandica,benthic_forams,Cibicides novozealandica,,,,,NOAA-1-96:374
,,Cibicides,,,,nucleatus,,,,Cibicides nucleatus,benthic_forams,Cibicides nucleatus,,,,,NOAA-1-96:375
,,Cibicides,,,,pachydermus,,,,Cibicides pachydermus,benthic_forams,Cibicides pachydermus,,,,,NOAA-1-96:376
,,Cibicides,,,,perilucidus,,,,Cibicides perilucidus,benthic_forams,Cibicides perilucidus,,misspelled species name; WoRMS,,,NOAA-1-96:377
,,Cibicides,,,,perlucidus,,,,Cibicides perlucidus,benthic_forams,Cibicides perlucidus,,,,,NOAA-1-96:378
,?,Cibicides,,,,pseduoungarianus,,,,? Cibicides pseduoungarianus,benthic_forams,Cibicides pseduoungarianus (q),,,,,NOAA-1-96:379
,,Cibicides,,,,pseudoungerianus,,,,Cibicides pseudoungerianus,benthic_forams,Cibicides pseudoungerianus,,,,,NOAA-1-96:380
,,Cibicides,,,,richardsoni,,,,Cibicides richardsoni,benthic_forams,Cibicides richardsoni,,,,,NOAA-1-96:381
,,Cibicides,,,,rugosus,,,,Cibicides rugosus,benthic_forams,Cibicides rugosus,,,,,NOAA-1-96:382
,,Cibicides,,,,spirolimbatus,,,,Cibicides spirolimbatus,benthic_forams,Cibicides spirolimbatus,,,,,NOAA-1-96:383
,,Cibicides,,,,spiropunctatus,,,,Cibicides spiropunctatus,benthic_forams,Cibicides spiropunctatus,,,,,NOAA-1-96:384
,?,Cibicides,,,,spiropunctatus,,,,? Cibicides spiropunctatus,benthic_forams,Cibicides spiropunctatus (q),,,,,NOAA-1-96:385
,,Cibicides,,,,temperata,,,,Cibicides temperata,benthic_forams,Cibicides temperata,,,,,NOAA-1-96:386
,?,Cibicides,,,,temperata,,,,? Cibicides temperata,benthic_forams,Cibicides temperata (q),,,,,NOAA-1-96:387
,?,Cibicides,,,,thiara,,,,? Cibicides thiara,benthic_forams,Cibicides thiara (q),,,,,NOAA-1-96:388
,,Cibicides,,,,trincherasensis,,,,Cibicides trincherasensis,benthic_forams,Cibicides trincherasensis,,,,,NOAA-1-96:389
