taxon_group,genus species,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,genus_taxon_id,genus_taxon_name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name
planktic_forams,Subbotina linaperta,,,,,,,,,,,,,,,,,
planktic_forams,Subbotina patagonica/ayalai,,,,,,,,,,,,,,,,,
planktic_forams,Subbotina praecentralis,,,,,,,,,,,,,,,,,
planktic_forams,Subbotina praeturritilina,,,,,,,,,,,,,,,,,
planktic_forams,Subbotina praeturritilina/gortanii,,,,,,,,,,,,,,,,,
planktic_forams,Subbotina pseudoeocaena,,,,,,,,,,,,,,,,,
planktic_forams,Subbotina pseudovenezuelana,,,,,,,,,,,,,,,,,
planktic_forams,Subbotina ratusa,,,,,,,,,,,,,,,,,
planktic_forams,Subbotina simplissima,,,,,,,,,,,,,,,,,
planktic_forams,Subbotina venezuelana,,,,,,,,,,,,,,,,,
planktic_forams,Subbotinid gen.,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitella pseudoedita,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitella clemenciae,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitella clemenciae/munda,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitella gemma,422380,Tenuitella gemma,species,2652,Tenuitella,422373,Globigerinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,
planktic_forams,Tenuitella iota,422384,Tenuitella iota,species,2652,Tenuitella,422373,Globigerinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,
planktic_forams,Tenuitella jamesi,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitella minutissima,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitella munda,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitella munda/juvenilis,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitella neoclemenciae,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitella parkerae,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitella patefacta,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitella postcretacea,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitella reissi,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitellid gen.et,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitellid taxa,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitellinata insolita,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitellinata iota,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitellinata juvenilis,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitellinata juvenilis/uvula,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitellinata prestainforthi,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitellinata pseudoedita,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitellinata selleyi,,,,,,,,,,,,,,,,,
planktic_forams,Tenuitellinata uvula,,,,,,,,,,,,,,,,,
planktic_forams,Thalmanninella brotzeni,,,,,,,,,,,,,,,,,
planktic_forams,Thalmanninella reicheli,,,,,,,,,,,,,,,,,
planktic_forams,Ticinella bejaouaensis,,,,,,,,,,,,,,,,,
planktic_forams,Ticinella roberti,,,,,,,,,,,,,,,,,
planktic_forams,Trinitella scotti,,,,,,,,,,,,,,,,,
planktic_forams,Triserial heterohelicids,,,,,,,,,,,,,,,,,
planktic_forams,Truncorotalia crassaformis,422430,Globorotalia (Truncorotalia) crassaformis,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,
planktic_forams,Truncorotalia tosaensis,422459,Globorotalia (Truncorotalia) tosaensis,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,
planktic_forams,Truncorotalia truncatulinoides,422461,Globorotalia (Truncorotalia) truncatulinoides,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,
planktic_forams,Truncorotaloides collactea,,,,,,,,,,,,,,,,,
planktic_forams,Truncorotaloides rohri/topilensis,,,,,,,,,,,,,,,,,
planktic_forams,Turborotalia (Globigerina),,,,,,,,,,,,,,,,,
planktic_forams,Turborotalia boweri,,,,,,,,,,,,,,,,,
planktic_forams,Turborotalia cerroazulensis,379424,Turborotalia cerroazulensis,species,2739,Turborotalia,112318,Hedbergellidae,,,,,288974,Foraminifera,212476,Rhizaria,,
planktic_forams,Turborotalia praecentralis,,,,,,,,,,,,,,,,,
planktic_forams,Turborotalia cunialensis,,,,,,,,,,,,,,,,,
planktic_forams,Turborotalia griffinae,,,,,,,,,,,,,,,,,
planktic_forams,Turborotalia lozanoi,,,,,,,,,,,,,,,,,
planktic_forams,Turborotalia pseudoampliapertura/increbescens,,,,,,,,,,,,,,,,,
planktic_forams,Turborotalia pseudomayeri,,,,,,,,,,,,,,,,,
planktic_forams,Turborotalita quinqueloba,422372,Turborotalita quinqueloba,species,2740,Turborotalita,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,
planktic_forams,Turborotalita rubescens,,,,,,,,,,,,,,,,,
planktic_forams,Ventilabrella eggeri,,,,,,,,,,,,,,,,,
planktic_forams,Ventilabrella multicamerata,,,,,,,,,,,,,,,,,
planktic_forams,Whiteinella,2821,Whiteinella,genus,,,,,,,,,288974,Foraminifera,212476,Rhizaria,,
planktic_forams,Whiteinella archaeocretacea,377129,Whiteinella archaeocretacea,species,2821,Whiteinella,,,,,,,288974,Foraminifera,212476,Rhizaria,,
planktic_forams,Whiteinella inornata,,,,,,,,,,,,,,,,,
planktic_forams,Whiteinella praehelvetica,,,,,,,,,,,,,,,,,
planktic_forams,Whiteinellid taxa,,,,,,,,,,,,,,,,,
planktic_forams,Woodringina claytonensis,,,,,,,,,,,,,,,,,
planktic_forams,Zeaglobigerina ampliapertura,,,,,,,,,,,,,,,,,
planktic_forams,Zeaglobigerina decoraperta,,,,,,,,,,,,,,,,,
planktic_forams,Zeaglobigerina incisa,,,,,,,,,,,,,,,,,
planktic_forams,Zeaglobigerina labiacrassata,,,,,,,,,,,,,,,,,
planktic_forams,Zeaglobigerina microstoma,,,,,,,,,,,,,,,,,
planktic_forams,Zeaglobigerina nepenthes,,,,,,,,,,,,,,,,,
planktic_forams,Zeauvigerina aegyptiaca,,,,,,,,,,,,,,,,,
planktic_forams,Zeauvigerina teuria,,,,,,,,,,,,,,,,,
planktic_forams,planktonics miscellaneous,,,,,,,,,,,,,,,,,
planktic_forams,reworked reworked,,,,,,,,,,,,,,,,,
pteropods,Cavilinia tridentata,,,,,,,,,,,,,,,,,
pteropods,Cavolinia gibbosa,,,,,,,,,,,,,,,,,
pteropods,Cavolinia globulosa,344597,Cavolinia globulosa,species,59600,Cavolinia,59601,Cavoliniidae,111264,Opisthobranchia,8304,Gastropoda,7805,Mollusca,325038,Animalia,,
pteropods,Cavolinia inflexa,,,,,,,,,,,,,,,,,
pteropods,Cavolinia longirostris,,,,,,,,,,,,,,,,,
pteropods,Clio convexa,,,,,,,,,,,,,,,,,
pteropods,Clio cuspidata,346580,Clio cuspidata,species,12239,Clio,59601,Cavoliniidae,111264,Opisthobranchia,8304,Gastropoda,7805,Mollusca,325038,Animalia,,
pteropods,Clio pyramidata,325910,Clio (Clio) pyramidata,species,12239,Clio,59601,Cavoliniidae,111264,Opisthobranchia,8304,Gastropoda,7805,Mollusca,325038,Animalia,,
pteropods,Creseis acicula,90938,Creseis acicula,species,12240,Creseis,59601,Cavoliniidae,111264,Opisthobranchia,8304,Gastropoda,7805,Mollusca,325038,Animalia,,
pteropods,Diacria quadridentata,,,,,,,,,,,,,,,,,
pteropods,Diacria trispinosa,113139,Diacria trispinosa,species,12242,Diacria,59601,Cavoliniidae,111264,Opisthobranchia,8304,Gastropoda,7805,Mollusca,325038,Animalia,,
pteropods,Hyalocylis striata,346574,Hyalocylis striata,species,12246,Hyalocylis,59601,Cavoliniidae,111264,Opisthobranchia,8304,Gastropoda,7805,Mollusca,325038,Animalia,,
pteropods,Limacina bulimoides,324289,Limacina bulimoides,species,12247,Limacina,60848,Limacinidae,111264,Opisthobranchia,8304,Gastropoda,7805,Mollusca,325038,Animalia,,
pteropods,Limacina inflata,113130,Limacina inflata,species,324152,Heliconoides,60848,Limacinidae,111264,Opisthobranchia,8304,Gastropoda,7805,Mollusca,325038,Animalia,,
pteropods,Limacina lesueuri,,,,,,,,,,,,,,,,,
pteropods,Limacina trochiformis,325889,Limacina trochiformis,species,12247,Limacina,60848,Limacinidae,111264,Opisthobranchia,8304,Gastropoda,7805,Mollusca,325038,Animalia,,
pteropods,Styliola subula,325901,Styliola subula,species,12255,Styliola,59601,Cavoliniidae,111264,Opisthobranchia,8304,Gastropoda,7805,Mollusca,325038,Animalia,,
radiolarians,Pylospira octopyle,,,,,,,,,,,,,,,,,
radiolarians,Acaeniotyle,6,Acaeniotyle,genus,,,64928,Parvivaccidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Acaeniotyle amplissima,,,,,,,,,,,,,,,,,
radiolarians,Acaeniotyle diaphorogona,66072,Acaeniotyle diaphorogona,species,64224,Acastea,64928,Parvivaccidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Acaeniotyle umbilicata,158577,Acaeniotyle umbilicata,species,6,Acaeniotyle,64928,Parvivaccidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Acanthocircus carinatus,163102,Acanthocircus carinatus,species,404,Acanthocircus,66368,Saturnalidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Acanthocircus dicranacanthos,66424,Acanthocircus dicranacanthos,species,66369,Dicerosaturnalis,66368,Saturnalidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Acanthocircus multidentalus,,,,,,,,,,,,,,,,,
radiolarians,Acanthocircus suboblongus,159375,Acanthocircus suboblongus,species,404,Acanthocircus,66368,Saturnalidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Acanthocircus trizonalis,159380,Acanthocircus trizonalis,species,404,Acanthocircus,66368,Saturnalidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Acanthodesmia micropora,,,,,,,,,,,,,,,,,
radiolarians,Acanthodesmia viniculata,,,,,,,,,,,,,,,,,
radiolarians,Acrosphaera flammabunda,,,,,,,,,,,,,,,,,
radiolarians,Acrosphaera labrata,,,,,,,,,,,,,,,,,
radiolarians,Acrosphaera mercurius,,,,,,,,,,,,,,,,,
radiolarians,Acrosphaera pseudarktios,,,,,,,,,,,,,,,,,
radiolarians,Acrosphaera spinosa,,,,,,,,,,,,,,,,,
radiolarians,Acrospyris lingi,,,,,,,,,,,,,,,,,
radiolarians,Actinomma,10,Actinomma,genus,,,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Actinomma campylacantha,,,,,,,,,,,,,,,,,
radiolarians,Actinomma haysi,,,,,,,,,,,,,,,,,
radiolarians,Actinomma henningsmoeni,,,,,,,,,,,,,,,,,
radiolarians,Actinomma holtedahli,,,,,,,,,,,,,,,,,
radiolarians,Actinomma kerguelenensis,,,,,,,,,,,,,,,,,
radiolarians,Actinomma livae,,,,,,,,,,,,,,,,,
radiolarians,Actinomma magnifenestra,,,,,,,,,,,,,,,,,
radiolarians,Actinomma mirabile,,,,,,,,,,,,,,,,,
radiolarians,Actinomma plasticum,,,,,,,,,,,,,,,,,
radiolarians,Actinommid taxa,,,,,,,,,,,,,,,,,
radiolarians,Alievium helenae,159389,Alievium helenae,species,413,Alievium,65971,Pseudoaulophacidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Alievium murphyi,166378,Alievium murphyi,species,413,Alievium,65971,Pseudoaulophacidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Alievum sculptus,,,,,,,,,,,,,,,,,
radiolarians,Amphipyndax mediocris,165375,Amphipyndax mediocris,species,414,Amphipyndax,66331,Amphipyndacidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Amphirhopalum praeypsilon,,,,,,,,,,,,,,,,,
radiolarians,Amphirhopalum virchowi,,,,,,,,,,,,,,,,,
radiolarians,Amphisphaera aotea,,,,,,,,,,,,,,,,,
radiolarians,Amphymenium amphistylium,,,,,,,,,,,,,,,,,
radiolarians,Androcyclas heteroporos,,,,,,,,,,,,,,,,,
radiolarians,Androcyclas neoheteroporos,,,,,,,,,,,,,,,,,
radiolarians,Angulobracchia,19,Angulobracchia,genus,,,66351,Angulobracchiidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Angulobracchia digita,,,,,,,,,,,,,,,,,
radiolarians,Antarctissa whitei,,,,,,,,,,,,,,,,,
radiolarians,Anthocorys akitaensis,,,,,,,,,,,,,,,,,
radiolarians,Anthocyrtella mespilus,,,,,,,,,,,,,,,,,
radiolarians,Anthocyrtidium euryclathrum,,,,,,,,,,,,,,,,,
radiolarians,Anthocyrtidium michelinae,,,,,,,,,,,,,,,,,
radiolarians,Anthocyrtidium nosicaae,,,,,,,,,,,,,,,,,
radiolarians,Anthocyrtidium prolatum,,,,,,,,,,,,,,,,,
radiolarians,Archaeodictyomitra A.,159658,Archaeodictyomitra apiarium,species,421,Archaeodictyomitra,64604,Archaeodictyomitridae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Archaeodictyomitra apiarium,159658,Archaeodictyomitra apiarium,species,421,Archaeodictyomitra,64604,Archaeodictyomitridae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Archaeodictyomitra brouweri,159905,Archaeodictyomitra brouweri,species,673,Thanarla,64604,Archaeodictyomitridae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Archaeodictyomitra crebrisulcata,,,,,,,,,,,,,,,,,
radiolarians,Archaeodictyomitra excellens,159660,Archaeodictyomitra excellens,species,421,Archaeodictyomitra,64604,Archaeodictyomitridae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Archaeodictyomitra lacrimula,159662,Archaeodictyomitra lacrimula,species,421,Archaeodictyomitra,64604,Archaeodictyomitridae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Archaeodictyomitra pseudoscalaris,,,,,,,,,,,,,,,,,
radiolarians,Archaeodictyomitra riedeli,166779,Archaeodictyomitra riedeli,species,421,Archaeodictyomitra,64604,Archaeodictyomitridae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Archaeodictyomitra simplex,,,,,,,,,,,,,,,,,
radiolarians,Archaeodictyomitra sliteri,,,,,,,,,,,,,,,,,
radiolarians,Archaeodictyomitra vulgaris,159672,Archaeodictyomitra vulgaris,species,421,Archaeodictyomitra,64604,Archaeodictyomitridae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Archaeodictyomitra amabilis,111968,Archaeodictyomitra amabilis,species,539,Hsuum,65980,Hsuidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Archaeospongoprunum carrierensis,159416,Archaeospongoprunum carrierensis,species,64244,Archaeospongoprunum,66361,Archaeospongoprunidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Archipilium quasimacropum,,,,,,,,,,,,,,,,,
radiolarians,Artobotrys titanothericeraos,,,,,,,,,,,,,,,,,
radiolarians,Artostrobus,428,Artostrobus,genus,,,66371,Acropyramididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Artostrobus jorgenseni,,,,,,,,,,,,,,,,,
radiolarians,Artostrobus lineata,,,,,,,,,,,,,,,,,
radiolarians,Artostrobus quadriporus,,,,,,,,,,,,,,,,,
radiolarians,Artostrobus seriatus,,,,,,,,,,,,,,,,,
radiolarians,Artostrobus pretabulatus,,,,,,,,,,,,,,,,,
radiolarians,Axoprunum acquilonius,,,,,,,,,,,,,,,,,
radiolarians,Axoprunum irregularis,,,,,,,,,,,,,,,,,
radiolarians,Axoprunum losbanosensis,,,,,,,,,,,,,,,,,
radiolarians,Bathropyramis sanjoaquinensis,,,,,,,,,,,,,,,,,
radiolarians,Bekoma,432,Bekoma,genus,,,87074,Bekomidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Botryopera,85721,Botryopera,genus,,,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Botryostrobus auritus,,,,,,,,,,,,,,,,,
radiolarians,Botryostrobus bramlettei,,,,,,,,,,,,,,,,,
radiolarians,Botryostrobus hollisi,,,,,,,,,,,,,,,,,
radiolarians,Botryostrobus joides,,,,,,,,,,,,,,,,,
radiolarians,Botryostrobus kerguelensis,,,,,,,,,,,,,,,,,
radiolarians,Botryostrobus rednosus,,,,,,,,,,,,,,,,,
radiolarians,Buryella kaikoura,,,,,,,,,,,,,,,,,
radiolarians,Buryella granulata,,,,,,,,,,,,,,,,,
radiolarians,Calocyclas australis,,,,,,,,,,,,,,,,,
radiolarians,Calocyclas semipolita,,,,,,,,,,,,,,,,,
radiolarians,Calocyclas humerus,,,,,,,,,,,,,,,,,
radiolarians,Calocyclas talwanii,,,,,,,,,,,,,,,,,
radiolarians,Calocyclas nakasekoi,,,,,,,,,,,,,,,,,
radiolarians,Carpocanistrum brevispina,,,,,,,,,,,,,,,,,
radiolarians,Carpocanistrum cephalum,,,,,,,,,,,,,,,,,
radiolarians,Carpocanistrum ob,,,,,,,,,,,,,,,,,
radiolarians,Carpocanium kinugasense,,,,,,,,,,,,,,,,,
radiolarians,Carposphaera magnaporulosa,,,,,,,,,,,,,,,,,
radiolarians,Cavaspongia euganea,,,,,,,,,,,,,,,,,
radiolarians,Cavaspongia sphaerica,,,,,,,,,,,,,,,,,
radiolarians,Cecrops septemporatus,159447,Cecrops septemporatus,species,59,Cecrops,64246,Pantanelliidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Cenosphaera aspera,,,,,,,,,,,,,,,,,
radiolarians,Cenosphaera coronataformis,,,,,,,,,,,,,,,,,
radiolarians,Cenosphaera eocenica,,,,,,,,,,,,,,,,,
radiolarians,Cenosphaera oceanica,,,,,,,,,,,,,,,,,
radiolarians,Ceratocyrtis broeggeri,,,,,,,,,,,,,,,,,
radiolarians,Ceratocyrtis galeus,,,,,,,,,,,,,,,,,
radiolarians,Ceratocyrtis histricosa,,,,,,,,,,,,,,,,,
radiolarians,Ceratocyrtis manumi,,,,,,,,,,,,,,,,,
radiolarians,Ceratocyrtis robustus,,,,,,,,,,,,,,,,,
radiolarians,Ceratocyrtis stigi,,,,,,,,,,,,,,,,,
radiolarians,Ceratocyrtis stoermeri,,,,,,,,,,,,,,,,,
radiolarians,Challengeron diodon,,,,,,,,,,,,,,,,,
radiolarians,Cinguloturris carpatica,111978,Cinguloturris carpatica,species,463,Cinguloturris,66329,Canoptidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Clathrocanium diadema,,,,,,,,,,,,,,,,,
radiolarians,Clathrocanium sphaerocephalum,,,,,,,,,,,,,,,,,
radiolarians,Clathrocyclas aurelia,,,,,,,,,,,,,,,,,
radiolarians,Clathrocyclas bicornis,,,,,,,,,,,,,,,,,
radiolarians,Clathrocyclas extensa,,,,,,,,,,,,,,,,,
radiolarians,Clathrocyclas universa,,,,,,,,,,,,,,,,,
radiolarians,Clathrospyris sandellae,,,,,,,,,,,,,,,,,
radiolarians,Clathrospyris vogti,,,,,,,,,,,,,,,,,
radiolarians,Clatrocyclas cabrilloensis,,,,,,,,,,,,,,,,,
radiolarians,Corythospyris jubata,,,,,,,,,,,,,,,,,
radiolarians,Corythospyris fiscella,,,,,,,,,,,,,,,,,
radiolarians,Corythospyris hispida,,,,,,,,,,,,,,,,,
radiolarians,Corythospyris jjubata,,,,,,,,,,,,,,,,,
radiolarians,Corythospyris palmipodiscus,,,,,,,,,,,,,,,,,
radiolarians,Corythospyris reuschi,,,,,,,,,,,,,,,,,
radiolarians,Crolanium pythiae,,,,,,,,,,,,,,,,,
radiolarians,Cromyomma riedeli,,,,,,,,,,,,,,,,,
radiolarians,Crucella cachensis,163287,Crucella cachensis,species,84,Crucella,64252,Hagiastridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Crucella irwini,165379,Crucella irwini,species,84,Crucella,64252,Hagiastridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Crucella messinae,165277,Crucella messinae,species,84,Crucella,64252,Hagiastridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Crucella theokaftensis,159449,Crucella theokaftensis,species,84,Crucella,64252,Hagiastridae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Cryptamphorella conara,159676,Cryptamphorella conara,species,479,Cryptamphorella,64929,Williriedellidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Cryptamphorella crepida,,,,,,,,,,,,,,,,,
radiolarians,Cycladophora,485,Cycladophora,genus,,,85905,Theopiliidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Cycladophora antiqua,,,,,,,,,,,,,,,,,
radiolarians,Cycladophora bicincta,,,,,,,,,,,,,,,,,
radiolarians,Cycladophora bicornis,,,,,,,,,,,,,,,,,
radiolarians,Cycladophora bicorona,,,,,,,,,,,,,,,,,
radiolarians,Cycladophora cabrilloensis,,,,,,,,,,,,,,,,,
radiolarians,Cycladophora campanula,,,,,,,,,,,,,,,,,
radiolarians,Cycladophora cosma,,,,,,,,,,,,,,,,,
radiolarians,Cycladophora craspedota,,,,,,,,,,,,,,,,,
radiolarians,Cycladophora davisiana,,,,,,,,,,,,,,,,,
radiolarians,Cycladophora golli,,,,,,,,,,,,,,,,,
radiolarians,Cycladophora robusta,,,,,,,,,,,,,,,,,
radiolarians,Cyclampterium milowi,,,,,,,,,,,,,,,,,
radiolarians,Cyclastrum infundibuliforme,,,,,,,,,,,,,,,,,
radiolarians,Cymaetron sinolampas,,,,,,,,,,,,,,,,,
radiolarians,Cyrtocapsa,488,Cyrtocapsa,genus,,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Cyrtocapsa campi,165381,Cyrtocapsa campi,species,488,Cyrtocapsa,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Cyrtocapsa grutterinki,159893,Cyrtocapsa grutterinki,species,669,Syringocapsa,65989,Syringocapsidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Cyrtocapsella japonica,,,,,,,,,,,,,,,,,
radiolarians,Cyrtocapsella tetrapera,,,,,,,,,,,,,,,,,
radiolarians,Cyrtocapsella ampullacea,,,,,,,,,,,,,,,,,
radiolarians,Cyrtocapsella kladaros,,,,,,,,,,,,,,,,,
radiolarians,Cyrtocapsella longithorax,,,,,,,,,,,,,,,,,
radiolarians,Cyrtocapsella robusta,,,,,,,,,,,,,,,,,
radiolarians,Cyrtolagena aglaolampa,,,,,,,,,,,,,,,,,
radiolarians,Dactyliosphaera lepta,,,,,,,,,,,,,,,,,
radiolarians,Dactyliosphaera silviae,,,,,,,,,,,,,,,,,
radiolarians,Dendrospyris megalocephalis,,,,,,,,,,,,,,,,,
radiolarians,Dendrospyris rhodospyroides,,,,,,,,,,,,,,,,,
radiolarians,Desmospyris biceps,,,,,,,,,,,,,,,,,
radiolarians,Diacanthocapsa minima,,,,,,,,,,,,,,,,,
radiolarians,Diartus hughesi,,,,,,,,,,,,,,,,,
radiolarians,Dibolachras tytthopora,,,,,,,,,,,,,,,,,
radiolarians,Dicolocapsa conoformis,,,,,,,,,,,,,,,,,
radiolarians,Dicroa rara,,,,,,,,,,,,,,,,,
radiolarians,Dictyocoryne gibsoni,,,,,,,,,,,,,,,,,
radiolarians,Dictyomitra amygdala,,,,,,,,,,,,,,,,,
radiolarians,Dictyomitra densiocosta,,,,,,,,,,,,,,,,,
radiolarians,Dictyomitra multicostata,165383,Dictyomitra multicostata,species,497,Dictyomitra,64604,Archaeodictyomitridae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Dictyomitra napaensis,,,,,,,,,,,,,,,,,
radiolarians,Dictyomitra sp,,,,,,,,,,,,,,,,,
radiolarians,Dictyomitrella columna,,,,,,,,,,,,,,,,,
radiolarians,Dictyomitrella kamoensis,159935,Dictyomitrella kamoensis,species,498,Dictyomitrella,64253,Parvicingulidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Dictyomitrella puga,159938,Dictyomitrella puga,species,708,Wrangellium,64253,Parvicingulidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Dictyophimus bicornis,,,,,,,,,,,,,,,,,
radiolarians,Dictyophimus glacilipes,,,,,,,,,,,,,,,,,
radiolarians,Dictyophimus hirundo,,,,,,,,,,,,,,,,,
radiolarians,Dictyophimus archipilium,,,,,,,,,,,,,,,,,
radiolarians,Dictyophimus callosus,,,,,,,,,,,,,,,,,
radiolarians,Dictyophimus mawsoni,,,,,,,,,,,,,,,,,
radiolarians,Dictyopora urceolus,,,,,,,,,,,,,,,,,
radiolarians,Dictyoprora amphora,152569,Dictyoprora amphora,species,501,Dictyoprora,86201,Artostrobiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Dictyoprora physothorax,,,,,,,,,,,,,,,,,
radiolarians,Didymocyrtis,503,Didymocyrtis,genus,,,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Diplocyclas cornutoides,,,,,,,,,,,,,,,,,
radiolarians,Diplocyclas davisiana,,,,,,,,,,,,,,,,,
radiolarians,Disolenia zanqyebarica,,,,,,,,,,,,,,,,,
radiolarians,Dorcadospyris confluens,,,,,,,,,,,,,,,,,
radiolarians,Dorcadospyris mahurangi,152335,Dorcadospyris mahurangi,species,505,Dorcadospyris,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Druppatractus acquilonius,,,,,,,,,,,,,,,,,
radiolarians,Echinomma leptodemum,,,,,,,,,,,,,,,,,
radiolarians,Emiluvia chica,159459,Emiluvia chica,species,123,Emiluvia,66350,Emiluviidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Emiluvia hopsoni,159460,Emiluvia hopsoni,species,123,Emiluvia,66350,Emiluviidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Eucecryphalus cervus,,,,,,,,,,,,,,,,,
radiolarians,Eucecryphalus gegenbaueri,,,,,,,,,,,,,,,,,
radiolarians,Eucecryphalus sestrodiscus,,,,,,,,,,,,,,,,,
radiolarians,Eucoronis fridtjofnanseni,,,,,,,,,,,,,,,,,
radiolarians,Eucyrtidiellum nodosum,,,,,,,,,,,,,,,,,
radiolarians,Eucyrtidiellum ptyctum,159692,Eucyrtidiellum ptyctum,species,514,Eucyrtidiellum,65977,Eucyrtidiellidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
radiolarians,Eucyrtidiellum unumaense,159697,Eucyrtidiellum unumaense,species,514,Eucyrtidiellum,65977,Eucyrtidiellidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
